 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),29926,18566,8221,33574,23526,16041,6512,27005,19756,24676,21132,22020,16889, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),141,102,72,90,60,39,13,154,132,48,--,1,10, 
 收到的其他与经营活动有关的现金(万元),365,197,140,457,457,55,22,591,577,651,509,100,1236, 
 经营活动现金流入小计(万元),30431,18865,8433,34121,24043,16135,6547,27750,20465,25376,21641,22121,18135, 
 购买商品、接受劳务支付的现金(万元),10360,5846,2745,11069,7782,4465,2021,8334,6149,8818,7326,7243,8105, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4851,3228,1775,4988,3735,2583,1249,4326,3342,3958,3253,3099,2233, 
 支付的各项税费(万元),3787,2489,1298,4226,2934,1772,861,3670,2885,4078,3460,2924,1751, 
 支付的其他与经营活动有关的现金(万元),2310,1620,758,2488,1720,1064,478,2157,1427,2087,1973,2247,1088, 
 经营活动现金流出小计(万元),21309,13183,6576,22770,16171,9884,4609,18487,13804,18941,16013,15513,13177, 
 经营活动产生的现金流量净额(万元),9122,5682,1857,11351,7872,6252,1938,9263,6662,6435,5628,6608,4959, 
 收回投资所收到的现金(万元),28000,28000,--,35200,22200,13000,6000,40600,30600,31400,5355,48620,1634, 
 取得投资收益所收到的现金(万元),387,387,--,335,260,187,54,446,355,373,308,243,16, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),19,19,5,25,25,24,6,10,4,52,3,12,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),8450,3143,--,123,--,--,--,31,--,300,300,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),36856,31549,5,35682,22485,13211,6060,41087,30959,32125,5966,48875,1651, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2008,1517,1216,6948,1560,921,91,427,329,795,1613,555,857, 
 投资所支付的现金(万元),67000,66000,28000,35200,22200,13000,13000,40600,30600,31310,90,48475,8708, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),10818,5243,--,3122,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),79826,72760,29216,45270,23760,13921,13091,41027,30929,32105,1703,49030,9565, 
 投资活动产生的现金流量净额(万元),-42971,-41211,-29211,-9587,-1276,-710,-7031,60,30,20,4263,-155,-7914, 
 吸收投资收到的现金(万元),--,--,--,35649,--,--,--,--,--,--,--,4569,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,5355,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,0,35649,0,0,0,0,0,0,0,9924,0, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,5323,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),4140,4095,--,8280,8280,8280,1541,5865,3463,3036,3356,9956,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
