 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),25966,113689,89839,54814,27440,128820,98480,59897,27082,161468,121188,73610,34881,177498,134613,75631,28352,168062,119753,70465,28459,141054,105494,62452,136696,142396,103480, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),689,88,211,206,143,398,348,337,337,768,773,772,186,546,797,797,494,524,435,386,384,157,153,150,520,500,265, 
 收到的其他与经营活动有关的现金(万元),1713,9405,6947,4220,2012,15414,11127,6957,3567,22276,16302,12348,2872,17488,13917,9314,6689,15093,10567,5512,3201,17902,11288,6208,14665,10978,30062, 
 经营活动现金流入小计(万元),28368,123183,96997,59240,29595,144633,109954,67190,30986,184512,138263,86730,37939,195533,149327,85742,35535,183679,130754,76362,32044,159113,116935,68810,151881,153874,133807, 
 购买商品、接受劳务支付的现金(万元),22546,78501,61019,45091,24418,90983,69401,50645,25150,97493,78163,52334,30909,106043,83512,49581,22434,101801,82356,50282,21603,87651,64648,44662,86277,99330,69405, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6126,19140,15291,10732,6330,20315,15763,12138,6855,21270,16046,11396,6432,23069,16868,11336,6459,19350,14786,10141,5940,17896,13802,10083,17801,16274,12469, 
 支付的各项税费(万元),1448,6732,5675,3996,2338,9036,6582,3617,815,15260,13625,8685,3820,12921,9673,6418,3331,13853,9135,5368,2587,10286,7819,5143,7797,5682,5763, 
 支付的其他与经营活动有关的现金(万元),4929,22212,18281,12016,6057,22652,17910,11681,6377,37659,30070,22107,10761,34262,31259,21717,13405,31099,26079,16243,9007,26436,19711,12360,25939,17798,20736, 
 经营活动现金流出小计(万元),35050,126584,100266,71836,39143,142986,109656,78081,39197,171681,137904,94523,51922,176296,141311,89052,45628,166103,132356,82034,39137,142269,105981,72248,137815,139083,108374, 
 经营活动产生的现金流量净额(万元),-6682,-3401,-3268,-12596,-9549,1647,299,-10891,-8211,12830,358,-7793,-13983,19237,8016,-3309,-10093,17576,-1602,-5672,-7093,16844,10954,-3438,14065,14790,25433, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,10,--,--,--,1,1,--,--,8,12,12,--,993,993,443,443,28,13,13,12,2397,2395,2395,3,750,261, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,123,--,--,--,--,--,--,745,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,10,0,0,0,1,1,0,0,8,12,12,0,993,993,443,443,151,13,13,12,2397,2395,2395,748,750,261, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),131,576,314,213,154,980,771,558,518,3092,1951,1517,1150,4797,3743,3083,1169,12277,12015,9381,6556,21152,12264,5328,19603,19361,19824, 
