 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),9328,5681,3763,15883,7230,5020,1561,9774,3931,6342,5764,4855, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),167,110,47,88,40,38,1,143,18,34,--,15, 
 收到的其他与经营活动有关的现金(万元),759,459,273,493,158,135,389,892,550,334,788,455, 
 经营活动现金流入小计(万元),10254,6250,4082,16464,7428,5193,1950,10809,4499,6709,6553,5325, 
 购买商品、接受劳务支付的现金(万元),8926,6356,4527,9078,6646,3900,2168,6479,3083,3271,3754,2893, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),1686,1130,600,1793,1317,921,501,1659,837,1468,1328,813, 
 支付的各项税费(万元),1159,1086,979,1392,881,774,769,1048,771,793,640,583, 
 支付的其他与经营活动有关的现金(万元),2249,885,302,1716,809,644,603,1401,550,590,950,732, 
 经营活动现金流出小计(万元),14020,9456,6407,13979,9654,6239,4041,10588,5240,6122,6672,5022, 
 经营活动产生的现金流量净额(万元),-3766,-3206,-2325,2486,-2226,-1046,-2091,222,-742,588,-120,303, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,6975,5220,8750,12361,16040, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,25,16,54,80,115, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--,--,--,--,--,1,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,0,0,0,0,0,0,7000,5236,8803,12442,16155, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),933,841,693,904,972,1020,213,1150,414,1257,795,795, 
 投资所支付的现金(万元),10000,--,--,--,--,--,--,6975,5220,6560,12373,15099, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,13,--, 
