 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),18529,75667,50973,31192,13916,71469,42885,26685,13613,55624,37367,22463,8656,39761,24619,15480,6882,36861,29210,18570,8502,27891,20167,12249,5283,30998,21433,14031,6145,23362,17502,10930,4253,20701,14643,8417,9503,7090,6995,6777, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到的税费返还(万元),1401,5813,4137,2839,1777,4370,2799,1852,668,3805,3219,1870,1029,3177,2322,1813,1422,2053,1062,742,181,2226,1394,810,298,1568,2100,1504,713,1173,498,324,19,533,281,252,148,69,89,135, 
 收到的其他与经营活动有关的现金(万元),676,2304,1835,956,383,2121,1158,889,168,2200,1127,902,676,4228,3583,2035,1431,3239,2348,1902,480,2805,2406,1548,717,3266,2144,1591,909,1124,722,474,3243,287,89,71,93,77,247,105, 
 经营活动现金流入小计(万元),20606,83784,56945,34987,16077,77960,46841,29427,14449,61629,41714,25234,10361,47166,30524,19329,9735,42153,32620,21215,9163,32922,23966,14607,6298,35832,25677,17126,7767,25658,18721,11727,7515,21520,15013,8740,9744,7236,7331,7018, 
 购买商品、接受劳务支付的现金(万元),15413,56879,37718,24931,12827,55118,31156,20887,9895,33244,20290,11510,5405,23671,17144,11983,6688,21083,20678,13163,6279,23260,17113,11052,5172,18816,15474,10121,4879,20439,14364,10953,4980,14025,10732,6724,4376,3823,4460,4400, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),3189,11561,7769,5042,2503,9433,6391,4248,2049,8039,5657,3859,1952,7614,5014,3398,1839,6851,4611,2986,1407,6199,3950,2633,1300,5423,3276,2097,1097,3677,2513,1589,725,2327,1601,1004,1289,909,1140,654, 
 支付的各项税费(万元),693,1744,1915,1430,916,2880,2512,1527,911,3009,2479,1570,743,2499,1745,1304,506,1178,1017,652,304,1026,1204,960,225,1954,956,673,204,594,482,199,172,565,462,266,215,96,82,41, 
 支付的其他与经营活动有关的现金(万元),3389,8506,10521,7100,3032,10418,7868,5095,2160,7449,6815,4488,2671,8647,7558,4593,2460,5979,6048,4245,2116,5907,5515,2902,1485,3881,4463,2837,1382,2674,2253,1261,703,2478,1766,959,1061,913,1012,735, 
 经营活动现金流出小计(万元),22684,78689,57922,38503,19278,77849,47927,31757,15014,51742,35242,21427,10770,42431,31461,21279,11493,35091,32354,21045,10107,36391,27782,17547,8182,30074,24169,15729,7562,27384,19611,14002,6581,19394,14561,8952,6942,5741,6694,5830, 
 经营活动产生的现金流量净额(万元),-2078,5094,-978,-3516,-3201,112,-1086,-2331,-565,9887,6472,3808,-409,4735,-937,-1950,-1758,7061,266,170,-944,-3469,-3816,-2940,-1884,5758,1508,1398,206,-1726,-890,-2275,934,2126,452,-212,2803,1494,636,1188, 
 收回投资所收到的现金(万元),--,--,0,--,--,38470,38470,38470,650,4938,5249,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,1219,800,509,982, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,303,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,46,18,11,28, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,5,4,4,--,70,23,--,--,155,155,155,70,427,427,--,--,186,1,1,1,0,--,--,0,4,0,0,--,1,--,--,--,--,0,0,0,0,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),22175,48582,40348,39337,27564,75489,50041,30538,409,162062,149250,80751,40101,97988,--,--,--,705,1745,1745,--,--,--,--,--,380,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 投资活动现金流入小计(万元),22175,48586,40352,39341,27564,114029,88533,69008,1059,167458,154653,80906,40171,98415,427,0,0,891,1746,1746,1,0,0,0,0,384,0,0,0,1,0,0,0,0,0,0,1265,818,520,1009, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),590,5854,5101,3570,1415,1534,211,162,52,856,319,212,22,807,605,376,164,4535,759,439,177,4284,3203,2655,2186,13794,6695,2693,1238,4245,2781,1810,628,7419,6673,2748,962,270,1129,484, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,38470,38220,--,--,6072,72,72,--,511,5805,3559,509,--,--,--,--,--,--,--,--,--,300,--,--,--,0,0,1200,1005,510,1000, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,6128,--,--,--,1849,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付的其他与投资活动有关的现金(万元),20801,35465,23050,19750,18750,94199,70380,48900,400,143836,142836,66106,51150,114690,4,--,--,1700,--,--,--,--,1,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 投资活动现金流出小计(万元),21391,41320,28151,23320,20165,95733,70591,49062,452,183162,181375,66318,51172,127697,682,448,164,8594,6564,3998,686,4284,3203,2655,2186,13794,6695,2693,1238,4245,3081,1810,628,7419,6673,2748,2162,1275,1638,1484, 
 投资活动产生的现金流量净额(万元),784,7266,12201,16021,7399,18296,17942,19946,607,-15704,-26722,14588,-11001,-29282,-254,-448,-164,-7703,-4818,-2252,-686,-4284,-3203,-2655,-2185,-13410,-6694,-2692,-1238,-4244,-3081,-1810,-628,-7419,-6673,-2748,-897,-457,-1118,-474, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,98,98,98,--,14935,--,--,--,--,--,--,--,--,--,--,--,200,200,--,--,60536,60914,60914,61413,--,0,0,429,0,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,98,98,98,--,--,--,--,--,--,--,--,--,--,--,--,--,200,200,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 取得借款收到的现金(万元),--,--,0,--,--,1057,1057,400,200,46317,44538,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5491,4800,2800,0,0,327,0, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
