 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),4222128,2071209,957923,5827721,3978003,2054943,888438,5725664,4116813,2064734,507680,2828662,1897574,1026084,437126,3093458,2026570,970809,405735,2650722,1954293,915686,389796,3053520,2138829,995104,424998,2465898,1552295,864398,389223,2536952,1534181,744651,326119,2471177,1568197,829185,369074,2245265,1277063,651085,256038,1707183,1029788,532701,172503,1495932,934002,517132,170929, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 收到的税费返还(万元),59858,59829,59829,229064,197173,96589,52525,287068,178134,113974,54043,204526,156518,94777,58984,188069,127455,59175,29914,199502,141065,71600,42626,213570,143003,67137,37682,171964,118489,63527,33936,184678,115814,51642,27249,81059,48860,26159,13549,72545,46930,22642,10509,74222,47539,21451,9988,61981,43891,23180,11670, 
 收到的其他与经营活动有关的现金(万元),7442,3400,1838,14575,15709,5901,2303,23419,16792,12191,862,6840,14479,11085,1115,27000,20304,2657,2931,49943,39282,16702,5517,3413,22742,2206,3670,7859,23103,11644,12730,2384,9032,3203,1822,8184,3334,1686,787,3266,2659,1900,1106,3995,2750,2331,1372,2077,1623,1414,294, 
 经营活动现金流入小计(万元),4289428,2134438,1019590,6071360,4190884,2157433,943265,6036150,4311738,2190900,562585,3040028,2068571,1131946,497225,3308527,2174329,1032640,438580,2900167,2134639,1003988,437940,3270503,2304574,1064447,466350,2645720,1693888,939569,435890,2724015,1659027,799497,355190,2560420,1620391,857030,383411,2321075,1326652,675627,267652,1785400,1080077,556482,183863,1559989,979516,541726,182893, 
 购买商品、接受劳务支付的现金(万元),326838,157547,87756,558733,330125,180111,67289,613826,409296,222974,49367,241234,170211,120884,45559,239178,142894,108453,45442,211979,132020,62340,35814,243541,168218,68017,33959,222074,158052,96444,35901,249208,219491,157082,23068,1311866,834170,328997,170220,1295004,637478,263134,88778,857026,441646,177666,36214,683858,425176,204476,79914, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 支付给职工以及为职工支付的现金(万元),95266,62799,28909,178102,109571,74949,34340,173392,110758,73343,37685,159386,93981,63089,30462,154073,87115,61390,27440,138818,82528,56573,24847,124106,71826,48435,22053,107056,63527,42922,19270,90390,46274,36681,16869,77279,42866,21433,9060,44367,31170,20226,8883,40558,26415,18486,9404,30004,19788,13433,7652, 
 支付的各项税费(万元),1001136,555654,296516,1328821,971108,522098,264350,1326300,1009377,495247,157025,851530,615708,349863,207590,770336,542412,258545,115076,720987,518966,278096,154265,721086,480596,195165,89352,661504,462478,260941,110472,626829,402067,166375,66492,330830,244277,155345,71473,309123,219408,160132,101916,380094,306644,171039,68546,336069,208132,149659,87799, 
 支付的其他与经营活动有关的现金(万元),57158,49817,2179,36387,13597,8244,3727,23649,10011,6511,2667,16181,8843,5116,982,15051,34700,16373,14973,19240,28671,19780,5289,35691,40275,13336,5183,110083,63569,24705,12857,24987,26066,14899,7134,21523,12677,4703,1655,13262,8551,4747,1601,15326,7650,5546,1670,10960,5417,3848,790, 
