 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),58913,36113,18199,76295,54450,35917,16417,79282,71637,70605,62968, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,117,--,--, 
 收到的其他与经营活动有关的现金(万元),864,527,2273,303,150,115,106,410,637,337,272, 
 经营活动现金流入小计(万元),59777,36640,20472,76599,54600,36031,16523,79693,72391,70942,63241, 
 购买商品、接受劳务支付的现金(万元),33262,22240,11659,38712,27651,18804,9843,38074,42669,40579,37590, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8936,6179,3171,11054,8419,5868,2911,11889,11083,8882,6826, 
 支付的各项税费(万元),5776,3513,1988,9327,6752,4335,2363,8459,9873,8046,7542, 
 支付的其他与经营活动有关的现金(万元),4468,2767,3007,2894,2595,1740,1018,2912,2164,1818,1267, 
 经营活动现金流出小计(万元),52442,34699,19825,61987,45417,30747,16135,61334,65788,59326,53226, 
 经营活动产生的现金流量净额(万元),7335,1941,647,14612,9184,5285,388,18358,6603,11617,10015, 
 收回投资所收到的现金(万元),10012,7867,5040,7310,2228,7124,63881,5351,3033,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
