 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2010-12-31,2009-12-31,2008-06-30,2007-12-31,2006-12-31,2005-12-31, 
 销售商品、提供劳务收到的现金(万元),115847,335513,254892,158877,74323,229463,145498,84134,37402,211362,169630,122397,68568,282360,202263,121094,63706,233694,133775,73963,26557,134937,91424,73371,30813,167068,132109,111734,12047,56362,37152,23702, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的税费返还(万元),--,--,396,12,2,--,674,37,--,--,610,340,340,--,23,23,22,--,1,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的其他与经营活动有关的现金(万元),10753,22800,16552,8326,7530,17129,28382,6965,3797,16685,15593,9930,9104,17325,9510,4332,2746,12020,7583,7614,2573,9524,7919,3357,17734,7324,6455,5765,1337,1535,2075,15, 
 经营活动现金流入小计(万元),126599,358312,271840,167216,81855,246592,174554,91135,41199,228047,185833,132667,78012,299684,211796,125449,66474,245714,141359,81576,29131,144460,99343,76728,48547,174392,138564,117499,13384,57897,39227,23718, 
 购买商品、接受劳务支付的现金(万元),60283,206539,147921,91256,48296,153338,106006,60900,32047,150611,127249,95169,59181,193908,149853,97218,46305,177383,103751,52022,17857,100197,81710,59698,35578,115753,98153,73482,10768,44297,34715,19910, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),16031,48581,34655,24287,13873,42817,29332,19504,11087,42493,31155,20884,12269,45554,29510,19553,11135,26117,17764,10758,5797,17530,14664,9991,5523,18255,16042,13418,1262,2742,1186,340, 
 支付的各项税费(万元),5498,19680,14706,10541,4529,22121,17113,10381,3927,24125,13170,9450,4572,20844,15060,9201,4080,13437,9226,4481,1597,9885,6407,4540,2252,11673,9458,10680,1485,3153,1621,733, 
 支付的其他与经营活动有关的现金(万元),38447,43815,44650,25332,14431,38721,50885,29318,11572,32839,34701,26506,13133,31076,23005,13455,10870,29111,26554,17792,11976,19622,9047,6344,4020,13202,10449,9582,2682,2488,1205,3609, 
 经营活动现金流出小计(万元),120260,318616,241932,151417,81128,256997,203335,120103,58634,250068,206276,152010,89156,291381,217428,139427,72389,246048,157295,85054,37227,147234,111829,80574,47372,158883,134102,107162,16196,52681,38727,24593, 
 经营活动产生的现金流量净额(万元),6339,39696,29908,15799,727,-10406,-28781,-28968,-17436,-22021,-20443,-19342,-11145,8304,-5632,-13978,-5916,-334,-15936,-3477,-8096,-2774,-12486,-3845,1175,15509,4462,10337,-2812,5216,500,-875, 
 收回投资所收到的现金(万元),46112,331051,184619,80669,28667,278552,141841,105191,35100,159689,87,83,--,--,--,--,--,--,--,--,--,--,--,--,--,259,--,400,144,0,0,0, 
 取得投资收益所收到的现金(万元),316,951,500,148,70,673,564,458,233,443,128,128,2,11,11,11,2,14,14,14,1,34,33,31,--,87,1,6,0,123,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,1415,1136,342,10,6,3,3,1,2373,2116,2104,1710,254,41,2,2,443,104,54,7,0,0,0,0,381,187,22,1800,355,13,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,31,--,--,--,300,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,729,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,2707,2707,--,--,--,--,--,--,-2,--,--,1,--,--,--,--,--,0,--,--,--,--,0,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 投资活动现金流入小计(万元),46429,333417,186285,81158,28747,279231,145414,108359,35334,162505,2331,2315,1712,265,51,13,4,458,118,68,8,34,33,31,0,727,188,428,1944,1208,13,0, 
