 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3033, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,5145401,4800759,3792080,1721669,--,--,--,1310357,--,235902,--,114324,--,--,--,247435,104837,343576,--,14208,--,--,--,9629,--,-1026849,-441843,--,--,-93981,--,-51951, 
 收取利息、手续费及佣金的现金(万元),620676,2058321,1638727,1027343,626622,1969147,1583843,713478,530096,3029581,2632470,1772357,616357,1187008,791592,431010,217377,788411,561417,326581,170612,603970,452168,315003,157605,746006,583570,410942,222293,1010883,669009,456966,217232,1065763,746855,737304,1058667, 
 拆入资金净增加额(万元),450000,38000,--,--,--,365000,338405,--,--,150000,95000,190000,51565,41500,121500,319500,94500,48500,163500,133500,220000,60000,--,59000,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),740816,--,--,7336,357130,--,--,--,--,--,--,1047121,400854,2806707,518288,19634,--,--,--,--,--,--,--,201707,110636,575489,378376,246390,267232,11415,132523,-59762,156150,--,57034,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1518,1247,606,2423,1029,926,844,--,597,228,166,1124,414,1,1,680,59,1252,--, 
 收到的其他与经营活动有关的现金(万元),604583,1739788,1049810,1105277,189715,36891,640475,312292,1205332,4015964,3292298,5010755,2170243,3843121,522087,106623,84583,77097,53382,56701,10540,30749,20932,47282,37648,36365,39327,29618,11538,162671,107218,88664,33296,354098,156604,241870,144636, 
 经营活动现金流入小计(万元),2748794,3836109,2688538,2615911,1441962,8599205,8836650,6416311,5114011,12846239,14692017,21511320,7333940,11755528,3724827,1361236,678673,914008,779817,594034,682458,801978,817706,623919,724637,1357860,1001870,687178,510858,1186093,-1890613,-734291,876444,5253700,3710769,1011426,4688041, 
 购买商品、接受劳务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,884, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),178250,636717,479916,298929,227654,453199,387056,269180,144497,948081,843250,474608,152186,254055,139540,76219,38711,147819,101297,66710,30965,132739,104814,76191,38953,168594,132818,92847,46428,216493,140057,95475,43016,186738,105543,115109,131269, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),144312,559025,449969,335407,146124,443365,324374,285345,98862,435329,331510,245703,99164,245605,170240,127126,55167,191399,135478,95477,60446,178976,139339,96823,58110,202336,149320,68600,60072,197775,130398,94851,49006,175585,100552,147977,134800, 
 支付的各项税费(万元),70170,249947,222794,202240,77172,461750,427854,310731,74402,409381,321240,165416,66569,176450,119016,90861,25197,109288,78744,51391,14857,94712,77057,48710,22599,117749,114737,88466,52526,116784,85812,72241,32416,160946,96673,263479,183155, 
 支付的其他与经营活动有关的现金(万元),265941,2335932,1623847,886106,1129047,2428221,2140590,1856616,969298,1683549,1876712,744274,1088490,658452,265038,118930,127964,285046,1203016,903028,620047,556072,401630,413802,302371,473229,436516,385974,310523,407928,352523,310657,288149,224549,183317,231468,324487, 
 经营活动现金流出小计(万元),2773769,7435335,7395465,4928746,3629618,10134778,8771040,5893823,3443556,11364200,7634859,7588736,4502351,8715235,1833583,594823,602339,2998127,2571638,1830885,831861,1750127,1782057,987749,422033,4515372,4150325,3130689,2101272,2518540,708789,573224,518805,1108737,486084,3335437,774596, 
