 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),76300,45314,31140,115969,93205,69005,20186,145727,72161,42277,14386,73855,43601,25155,12304,73956,47999,31935,10117,45848,29294,18984,7799,37299,25082,17631,7532,25241,15883,12074,6011,20824,15705,16183,23237,15315, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0, 
 收到的税费返还(万元),--,--,--,--,--,--,--,264,221,149,73,324,228,159,33,69,--,--,83,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0, 
 收到的其他与经营活动有关的现金(万元),10287,16014,17466,2889,2904,3088,1203,4407,5462,1841,2794,1500,1622,3261,856,1721,1553,1257,1937,1484,2008,2068,1753,1571,2789,1375,805,2919,2477,1166,465,1509,1298,1643,1824,4540, 
 经营活动现金流入小计(万元),86587,61328,48605,118857,96109,72093,21389,150398,77844,44267,17253,75679,45452,28574,13194,75746,49552,33192,12137,47332,31302,21052,9552,38870,27871,19006,8337,28160,18361,13240,6476,22334,17004,17826,25061,19854, 
 购买商品、接受劳务支付的现金(万元),66490,45756,36265,101103,76131,53942,21743,78298,41010,23788,10793,44667,38026,26720,12092,45933,27307,18693,9535,31032,20841,14909,8599,32024,21351,13562,6758,19273,15194,8821,4825,13574,9966,12078,15746,6255, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),10468,7150,3015,14721,10084,6940,3551,11128,7819,4921,2477,6976,4368,3095,1642,7120,4617,3509,1684,5799,3589,2675,1528,4606,3336,2142,1153,3006,1969,1398,866,1551,1106,1201,890,707, 
 支付的各项税费(万元),3036,3043,1201,9783,8952,4422,1667,8102,5504,2816,1417,5370,2960,1834,1250,4026,2843,1601,772,3352,1884,1301,614,3373,2196,1438,946,1970,1279,1128,692,2329,1869,1857,2550,432, 
 支付的其他与经营活动有关的现金(万元),25403,24526,1995,9580,21689,6661,11440,22052,17346,10156,5612,17120,15687,14076,309,7007,8662,4212,1598,4961,7869,1979,1288,5467,4863,2244,896,3684,8917,6132,777,2870,2273,1625,4703,4689, 
 经营活动现金流出小计(万元),105397,80475,42476,135186,116856,71966,38401,119579,71678,41680,20299,74132,61041,45725,15294,64087,43430,28016,13589,45143,34183,20865,12030,45470,31746,19387,9754,27933,27360,17478,7159,20325,15214,16760,23889,12084, 
 经营活动产生的现金流量净额(万元),-18810,-19147,6129,-16329,-20747,127,-17012,30819,6165,2587,-3047,1546,-15589,-17151,-2100,11659,6122,5176,-1452,2189,-2881,187,-2478,-6600,-3875,-381,-1416,227,-8999,-4238,-683,2009,1790,1066,1172,7771, 
 收回投资所收到的现金(万元),--,--,--,63389,2837,2837,2837,3246,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,118, 
 取得投资收益所收到的现金(万元),457,283,140,1034,895,695,--,232,96,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,12, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4,4,--,3,--,--,--,47,14,14,--,0,--,--,--,1,--,--,--,0,0,0,--,--,--,0,--,--,--,--,--,4,4,0,0,5, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,118,--,--,--,4104,500,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,0,--,--,--,253,--,--,--,1198,29,--,--,--,--,--,--,--,--,--,--,--,--,0,--,538,--,--,--,0,0,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 投资活动现金流入小计(万元),461,286,140,64426,3732,3532,2837,3896,110,14,0,5302,529,0,0,1,0,0,0,0,0,0,0,0,0,0,0,538,0,0,0,4,4,0,0,134, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),12432,6872,2386,28811,7854,6012,1857,18819,17374,9610,3549,24761,8067,6001,3474,16247,4197,1354,708,6219,5737,4843,624,9253,8102,6078,600,9098,5940,5305,841,1401,220,93,1144,39, 
 投资所支付的现金(万元),--,--,--,64583,730,130,--,17230,13031,11261,--,258,258,--,--,--,--,--,--,--,--,--,--,1050,1050,700,700,90,90,90,--,135,135,0,0,118, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),7307,7307,5629,20,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 投资活动现金流出小计(万元),19739,14180,8015,93414,8584,6142,1857,36049,30405,20870,3549,25019,8325,6001,3474,16247,4197,1354,708,6219,5737,4843,624,10303,9152,6778,1300,9188,6030,5395,841,1536,355,93,1144,157, 
 投资活动产生的现金流量净额(万元),-19278,-13893,-7875,-28988,-4851,-2610,981,-32153,-30295,-20857,-3549,-19717,-7796,-6001,-3474,-16246,-4197,-1354,-708,-6218,-5737,-4843,-624,-10303,-9152,-6778,-1300,-8651,-6030,-5395,-841,-1533,-352,-93,-1144,-22, 
 吸收投资收到的现金(万元),750,750,--,294,290,290,--,1446,100,100,--,37051,31408,--,--,500,--,--,--,--,--,--,--,--,--,0,--,61972,66914,66800,66800,0,0,0,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),750,750,--,294,--,--,--,737,--,--,--,737,--,--,--,500,--,--,--,--,--,--,--,--,--,0,--,114,114,--,--,0,0,0,0,0, 
 取得借款收到的现金(万元),48300,48300,28300,38980,28980,6980,--,8000,8000,8000,8000,17000,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,2500,2500,1000,0,3195, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0, 
