 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),13619,8343,2800,19440,10749,7807,1888,16887,12540,18645,19669,24188,7776, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),773,374,--,1088,962,395,395,1746,1202,1077,1719,528,229, 
 收到的其他与经营活动有关的现金(万元),1005,365,119,880,357,304,134,723,519,1568,401,718,737, 
 经营活动现金流入小计(万元),15397,9083,2918,21409,12068,8506,2417,19355,14261,21290,21789,25434,8743, 
 购买商品、接受劳务支付的现金(万元),4965,2699,1361,7901,6149,5058,985,7477,4191,8325,9458,11243,3847, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2451,1664,1064,2663,2043,1531,1049,2567,2137,2194,2104,917,454, 
 支付的各项税费(万元),1873,1137,718,1900,1444,882,455,2165,1909,2631,3188,3352,1592, 
 支付的其他与经营活动有关的现金(万元),1664,1158,256,2227,1444,1037,312,1710,1083,1552,2012,2595,1131, 
 经营活动现金流出小计(万元),10954,6657,3399,14691,11080,8508,2800,13919,9319,14702,16761,18106,7023, 
 经营活动产生的现金流量净额(万元),4443,2426,-480,6718,988,-3,-384,5436,4942,6588,5028,7327,1719, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3,--,--,--,--,--,--,7,7,--,--,0,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),103618,56501,30223,--,--,--,--,--,--,--,--,30,1772, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),103621,56501,30223,0,0,0,0,7,7,0,0,30,1772, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1004,840,359,3333,1791,1403,841,4679,3909,507,1672,1437,346, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),1835,--,--,--,--,--,--,--,--,--,--,--,800, 
 支付的其他与投资活动有关的现金(万元),104731,61622,32042,30004,--,--,--,--,--,--,--,30,1517, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),107570,62462,32401,33336,1791,1403,841,4679,3909,507,1672,1467,2663, 
 投资活动产生的现金流量净额(万元),-3949,-5962,-2178,-33336,-1791,-1403,-841,-4672,-3902,-507,-1672,-1436,-890, 
 吸收投资收到的现金(万元),--,--,--,29008,--,--,--,--,--,--,--,--,1203, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,197,220, 
 筹资活动现金流入小计(万元),0,0,0,29008,0,0,0,0,0,0,0,197,1423, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,1500, 
 分配股利、利润或偿付利息所支付的现金(万元),1292,1292,--,--,--,--,--,2959,2959,3013,1614,2500,33, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,922,--,--,--,--,--,--,--,417,--, 
 筹资活动现金流出小计(万元),1292,1292,0,922,0,0,0,2959,2959,3013,1614,2917,1533, 
 筹资活动产生的现金流量净额(万元),-1292,-1292,0,28086,0,0,0,-2959,-2959,-3013,-1614,-2720,-110, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-798,-4829,-2659,1467,-803,-1406,-1225,-2195,-1919,3069,1742,3171,719, 
 加:期初现金及现金等价物余额(万元),10621,10621,10621,9154,9154,9154,9154,11349,11349,8280,6538,3367,2648, 
 期末现金及现金等价物余额(万元),9822,5792,7962,10621,8351,7748,7929,9154,9430,11349,8280,6538,3367, 
 净利润(万元),--,2350,--,6178,--,2965,--,5758,--,7204,8017,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,83,--,146,--,151,--,151,--,-3,249,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,76,--,149,--,75,--,156,--,153,139,--,--, 
 无形资产摊销(万元),--,144,--,61,--,19,--,38,--,37,26,--,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
