 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),22054,14669,5593,22479,17240,11211,4697,20158,18122,15840,13906,12425, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1233,831,278,1685,1090,790,282,1347,1260,733,36,1, 
 收到的其他与经营活动有关的现金(万元),1113,637,681,466,390,278,110,374,649,301,322,1097, 
 经营活动现金流入小计(万元),24400,16137,6552,24629,18721,12279,5089,21878,20031,16873,14264,13523, 
 购买商品、接受劳务支付的现金(万元),6541,3778,1732,3504,4860,2961,1626,5282,5233,6479,4872,8533, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4839,3476,2081,4837,3335,2611,1261,3876,3328,2751,1961,1173, 
 支付的各项税费(万元),3969,2455,1232,4363,3584,2018,1435,3731,3910,2388,2443,2321, 
 支付的其他与经营活动有关的现金(万元),1923,1506,815,2370,1436,754,465,1419,1631,1138,1907,1372, 
 经营活动现金流出小计(万元),17272,11215,5860,15075,13215,8344,4787,14308,14102,12757,11183,13399, 
 经营活动产生的现金流量净额(万元),7128,4921,692,9555,5506,3936,302,7570,5929,4116,3081,124, 
 收回投资所收到的现金(万元),88700,45200,8500,10500,4500,4500,0,9600,1000,--,--,--, 
 取得投资收益所收到的现金(万元),1023,402,44,55,28,28,16,54,21,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,0,0,1,0,0,0,1,--,1,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),91,--,60,--,--,--,0,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),89815,45602,8604,10556,4528,4528,16,9655,1021,1,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5007,3767,3737,566,228,228,105,1810,871,2587,1038,661, 
 投资所支付的现金(万元),149450,98000,58200,10500,7500,4500,3000,9600,1000,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,2,200,--,--,0,--,3,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),154457,101767,61939,11266,7728,4728,3105,11410,1874,2587,1038,661, 
 投资活动产生的现金流量净额(万元),-64643,-56165,-53335,-711,-3200,-200,-3089,-1755,-853,-2585,-1038,-661, 
 吸收投资收到的现金(万元),--,--,--,42004,--,--,--,--,--,54,705,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,1000,800,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,91,--,350,--,--,--,364,181,247,360,--, 
 筹资活动现金流入小计(万元),0,91,0,42354,0,0,0,364,181,1301,1865,0, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,1000,--,800,--, 
 分配股利、利润或偿付利息所支付的现金(万元),1672,1672,--,1099,1099,1099,--,1702,856,547,230,24, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),485,485,480,741,--,--,--,--,--,71,--,--, 
 筹资活动现金流出小计(万元),2157,2157,480,1840,1099,1099,0,1702,1856,618,1030,24, 
 筹资活动产生的现金流量净额(万元),-2157,-2066,-480,40513,-1099,-1099,0,-1338,-1674,683,835,-24, 
 汇率变动对现金及现金等价物的影响(万元),11,3,0,4,3,2,1,-2,-5,0,0,-1, 
 现金及现金等价物净增加额(万元),-59661,-53307,-53123,49361,1209,2638,-2786,4476,3397,2214,2878,-561, 
 加:期初现金及现金等价物余额(万元),63441,63441,63441,14080,14080,14080,14080,9604,6208,3994,1115,1677, 
 期末现金及现金等价物余额(万元),3780,10134,10318,63441,15289,16718,11294,14080,9604,6208,3994,1115, 
 净利润(万元),--,6398,--,10020,--,4240,--,8130,7567,6246,4619,4202, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,477,--,513,--,531,--,664,427,436,109,74, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,266,--,427,--,206,--,332,317,271,224,195, 
 无形资产摊销(万元),--,53,--,73,--,37,--,75,78,51,23,17, 
 长期待摊费用摊销(万元),--,30,--,44,--,16,--,30,21,54,58,25, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-0,--,5,--,-0,--,-1,--,0,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,--,-1,--,--,--,--,10,22,31,--, 
 投资损失(万元),--,-390,--,-55,--,-28,--,-54,-21,--,--,--, 
 递延所得税资产减少(万元),--,-50,--,-29,--,-50,--,-93,-26,-78,-21,-21, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-4253,--,-1681,--,-1544,--,423,677,-3414,626,-2589, 
 经营性应收项目的减少(万元),--,-2613,--,-1575,--,-489,--,-1851,-3341,-1014,-2292,-1309, 
 经营性应付项目的增加(万元),--,5002,--,1812,--,1018,--,-85,218,1543,-296,-470, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,4921,--,9555,--,3936,--,7570,5929,4116,3081,124, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
