 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),17096,77252,57293,41670,13786,65073,50855,36375,11719,60381,49677,33733,11888,58019,48830,34316,11001,59845,53244,42300, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,66,66,--,--,2,2,2,--,193,193,193,--,268,498,--, 
 收到的其他与经营活动有关的现金(万元),184,678,498,340,41,1182,971,810,166,2403,401,383,76,758,690,447,142,356,914,2518, 
 经营活动现金流入小计(万元),17280,77930,57792,42009,13827,66320,51892,37185,11885,62786,50080,34118,11964,58970,49713,34956,11144,60468,54655,44818, 
 购买商品、接受劳务支付的现金(万元),9946,35734,26365,19300,9266,29601,22967,16613,7529,31494,25420,19340,6445,28170,23505,17335,7579,30988,24737,23938, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3872,8710,6602,4891,3113,6873,5484,3877,2576,6360,4532,3140,2010,5329,4204,3003,1704,4994,4703,3480, 
 支付的各项税费(万元),661,4349,3339,1708,743,4376,3676,1826,480,2684,1954,891,160,3057,2925,1249,321,1504,5121,3597, 
 支付的其他与经营活动有关的现金(万元),1608,9979,7108,4779,2184,8436,6497,4442,1920,8585,6945,5024,2610,11142,8952,4721,2824,9975,8741,7410, 
 经营活动现金流出小计(万元),16088,58773,43414,30679,15306,49285,38624,26759,12504,49123,38850,28395,11224,47699,39585,26308,12427,47461,43303,38425, 
 经营活动产生的现金流量净额(万元),1191,19158,14378,11330,-1479,17035,13268,10427,-619,13663,11230,5723,740,11271,10128,8649,-1283,13007,11353,6393, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),19,373,265,229,176,242,131,--,--,79,79,79,79,52,52,52,--,33,18,1, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),11,88,86,7,3,23,4,4,4,3,1,--,--,14,7,6,5,13,11,429, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),5010,43248,28040,20040,16000,26350,16350,300,300,--,--,--,--,204,--,--,--,--,--,1127, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),5040,43709,28391,20277,16178,26614,16484,304,304,81,80,79,79,269,59,58,5,46,29,1557, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2961,3156,2836,2244,1546,3017,2212,793,153,2185,1588,1232,593,1248,575,476,62,664,521,3298, 
 投资所支付的现金(万元),4500,3000,3000,3000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,275, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),5000,28030,13030,8040,3000,46304,36304,20300,260,200,--,--,--,--,--,--,--,--,--,1127, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),12461,34186,18866,13284,4546,49322,38516,21093,413,2385,1588,1232,593,1248,575,476,62,664,521,4700, 
 投资活动产生的现金流量净额(万元),-7421,9523,9524,6992,11632,-22707,-22032,-20789,-110,-2304,-1508,-1153,-515,-979,-516,-418,-57,-619,-492,-3143, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,35438,35438,35438,34492,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3000,2550,3550, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),264,231,231,100,--,638,638,506,281,597,429,429,993,463,268,302,--,--,--,--, 
 筹资活动现金流入小计(万元),264,231,231,100,0,638,638,506,281,36035,35867,35867,35485,463,268,302,0,3000,2550,3550, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,3000,3000,3000,3000,2550,3550,300, 
 分配股利、利润或偿付利息所支付的现金(万元),--,22500,22500,22500,--,7500,7500,6938,--,6000,5998,5482,--,5034,5034,5034,5034,5178,271,5316, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),206,796,495,346,131,236,236,241,132,1280,674,708,1123,429,--,--,386,463,--,--, 
 筹资活动现金流出小计(万元),206,23296,22995,22846,131,7736,7736,7179,132,7280,6672,6190,1123,8463,8034,8034,8420,8192,3821,5616, 
 筹资活动产生的现金流量净额(万元),58,-23065,-22764,-22746,-131,-7098,-7098,-6673,149,28755,29196,29677,34362,-8000,-7766,-7732,-8420,-5192,-1271,-2066, 
