 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),40582,126238,77830,47430,22991,88338,58538,35719,18827,68609,46266,30537,13980,59514,41307,26858,13216,68122,51129,41063, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1527,5042,3094,1912,1014,2753,2044,1431,695,1460,1037,364,143,1148,1037,597,584,295,642,1008, 
 收到的其他与经营活动有关的现金(万元),5475,1568,2194,988,362,927,2290,1648,286,1620,1636,1273,76,1342,196,127,31,1292,1067,1083, 
 经营活动现金流入小计(万元),47584,132849,83118,50331,24367,92017,62873,38797,19808,71689,48939,32174,14199,62003,42540,27582,13832,69708,52838,43154, 
 购买商品、接受劳务支付的现金(万元),26266,87736,58325,36822,14815,58087,45392,30075,14435,42942,29689,21138,9766,35668,25354,17542,9174,44081,31893,27190, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8043,30367,20880,12893,5557,22603,15709,10039,4768,18899,12999,8292,3570,16189,11499,7444,3243,13448,8720,8678, 
 支付的各项税费(万元),1553,9422,6696,4568,1768,6567,4483,3067,1656,4173,2790,1813,715,3535,2712,1930,785,3191,2191,2080, 
 支付的其他与经营活动有关的现金(万元),6826,6028,4818,3418,1669,4318,3528,2300,1264,3238,3236,1915,775,2470,1787,1160,602,2216,2753,2070, 
 经营活动现金流出小计(万元),42688,133552,90720,57702,23809,91574,69111,45480,22124,69252,48714,33159,14825,57863,41352,28075,13805,62936,45557,40018, 
 经营活动产生的现金流量净额(万元),4896,-704,-7602,-7371,559,443,-6239,-6683,-2316,2436,225,-985,-626,4141,1188,-493,27,6772,7280,3136, 
 收回投资所收到的现金(万元),1000,214400,--,--,--,19000,12800,12800,12800,--,20,20,--,--,--,--,--,--,--,84, 
 取得投资收益所收到的现金(万元),88,1296,617,204,--,97,86,86,78,270,50,5,--,--,--,--,--,--,60,40, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,12,11,7,1,220,10,8,7,53,--,--,--,325,325,325,325,4,--,34, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,20,--,--,20,112,112,112,--,3,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,2070,2000,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),1088,215708,628,211,1,21387,14896,12893,12885,343,70,25,20,436,436,436,325,7,60,158, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),6821,27091,20323,13012,2860,28824,23253,15376,10960,9174,5778,3419,997,5295,4269,2908,2216,6756,5943,3368, 
 投资所支付的现金(万元),29000,215950,47950,45500,500,9700,3500,500,1000,12800,--,--,--,--,--,--,--,50,150,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,515,513,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,2000,2000,--,--,2000,2000,2000,--,--,14400,18200,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),35821,245041,70273,58512,3360,40524,28753,17876,11960,22489,20692,21619,997,5295,4269,2908,2216,6806,6093,3368, 
 投资活动产生的现金流量净额(万元),-34733,-29332,-69645,-58302,-3359,-19136,-13857,-4982,925,-22147,-20621,-21594,-977,-4859,-3832,-2472,-1891,-6799,-6033,-3210, 
 吸收投资收到的现金(万元),--,86706,88680,88680,88680,--,--,--,--,28827,27819,27819,--,192,192,192,--,48,--,3095, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,192,192,192,--,48,--,--, 
 取得借款收到的现金(万元),3000,18752,12500,4500,1500,17465,15462,8275,168,2200,2200,2200,--,2700,2700,2700,--,--,1580,4500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),4456,5118,3574,3574,3574,4372,3018,3018,3018,1707,1707,1707,1707,1147,1147,1147,1147,1376,885,395, 
 筹资活动现金流入小计(万元),7456,110576,104754,96754,93754,21837,18480,11292,3186,32734,31726,31726,1707,4039,4039,4039,1147,1424,2465,7991, 
 偿还债务支付的现金(万元),1896,14642,11654,6269,1224,2291,789,579,47,800,714,700,--,2000,--,--,--,1580,3500,5000, 
 分配股利、利润或偿付利息所支付的现金(万元),489,3947,3516,410,204,2132,1961,1783,37,101,27,20,10,83,44,0,--,49,52,245, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),10232,16442,8161,6994,6386,3662,1992,2801,2437,4026,2131,1955,469,1716,1007,1291,623,1147,1389,900, 
 筹资活动现金流出小计(万元),12617,35030,24630,14555,7814,8085,4742,5162,2521,4926,2873,2675,480,3799,1051,1291,623,2775,4941,6145, 
 筹资活动产生的现金流量净额(万元),-5161,75546,80123,82199,85940,13752,13737,6130,665,27807,28853,29051,1227,240,2988,2747,524,-1351,-2476,1845, 
 汇率变动对现金及现金等价物的影响(万元),-200,-232,-191,-110,-36,137,3,-34,-42,397,281,137,81,53,48,55,-5,-276,-8,46, 
 现金及现金等价物净增加额(万元),-35199,45278,2685,16416,83103,-4804,-6355,-5569,-767,8494,8737,6609,-295,-425,391,-163,-1345,-1654,-1237,1817, 
 加:期初现金及现金等价物余额(万元),54304,9026,9026,9026,9026,13830,13830,13830,13830,5336,5336,5336,5336,5761,5761,5761,5761,7416,8652,6836, 
 期末现金及现金等价物余额(万元),19106,54304,11711,25442,92129,9026,7475,8261,13064,13830,14073,11945,5041,5336,6152,5599,4417,5761,7416,8652, 
 净利润(万元),--,25056,--,9596,--,13749,--,4355,--,8592,--,3029,--,5973,--,2401,--,5681,5106,4767, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,3409,--,1064,--,2390,--,531,--,1377,--,466,--,824,--,514,--,1030,587,125, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,6265,--,2849,--,3640,--,1713,--,2466,--,1154,--,2156,--,1037,--,1821,1537,1333, 
 无形资产摊销(万元),--,98,--,47,--,95,--,47,--,90,--,45,--,91,--,47,--,78,22,13, 
 长期待摊费用摊销(万元),--,114,--,88,--,163,--,95,--,142,--,71,--,132,--,62,--,131,163,131, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,129,--,100,--,85,--,81,--,11,--,-28,--,42,--,42,--,60,4,8, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,6,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-15, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1374,--,514,--,239,--,155,--,-296,--,-117,--,39,--,-55,--,325,73,224, 
 投资损失(万元),--,-1736,--,-442,--,-100,--,-86,--,-274,--,-7,--,-8,--,-0,--,-4,-60,-24, 
 递延所得税资产减少(万元),--,-358,--,-61,--,-258,--,-62,--,-152,--,-109,--,-143,--,-111,--,-131,-116,7, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-22898,--,-15216,--,-9914,--,-7274,--,-6953,--,-3125,--,-1408,--,-1273,--,-1631,-3789,-3627, 
 经营性应收项目的减少(万元),--,-71869,--,-24800,--,-19247,--,-6724,--,-15143,--,-2542,--,-7830,--,-1982,--,-1274,-5312,-1413, 
 经营性应付项目的增加(万元),--,59711,--,18889,--,9603,--,486,--,12576,--,176,--,4266,--,-1175,--,649,9251,1563, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,3,--,0,--,-2,--,36,-185,46, 
 经营活动产生现金流量净额(万元),--,-704,--,-7371,--,443,--,-6683,--,2436,--,-985,--,4141,--,-493,--,6772,7280,3136, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),19106,54304,11711,25442,92129,9026,7475,8261,13064,13830,14073,11945,5041,5336,6152,5599,4417,5761,7416,8652, 
 现金的期初余额(万元),54304,9026,9026,9026,9026,13830,13830,13830,13830,5336,5336,5336,5336,5761,5761,5761,5761,7416,8652,6836, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-35199,45278,2685,16416,83103,-4804,-6355,-5569,-767,8494,8737,6609,-295,-425,391,-163,-1345,-1654,-1237,1817, 

