 报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),1952489,758285,3288770,2770271,1685042,706423,2881132,2012771,1231213,535961,2518221,1965784,1312906,566055,3110910,2336292,1474618,652048,2481399,1813570,1165124,491562,2148948,1633733,1140421,548535,2234548,1684573,1111055,1685306,1069568,1040133, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),16693,6135,22560,16997,10913,4187,15753,15228,7293,4048,12719,8350,5103,1766,12446,9118,6849,2229,8185,7247,3701,2298,11949,8981,4468,1882,6088,4435,2193,2102,1570,632, 
 收到的其他与经营活动有关的现金(万元),7637,2861,42786,35665,27051,14178,30885,21791,14816,5533,22957,13980,8555,3545,17342,11740,6320,4422,21290,7770,3271,1106,17943,7898,4374,6104,34344,22334,17237,29636,102995,26838, 
 经营活动现金流入小计(万元),1976820,767281,3354116,2822934,1723006,724788,2927770,2049790,1253322,545542,2553898,1988114,1326564,571366,3140697,2357150,1487787,658698,2510874,1828587,1172097,494966,2178839,1650612,1149263,556521,2274979,1711341,1130485,1717044,1174132,1067603, 
 购买商品、接受劳务支付的现金(万元),1781466,838078,2922459,2428886,1560172,781012,2459478,1810474,1167668,580055,2252389,1788553,1220208,653477,2655544,1908754,1210520,573858,2372101,1717314,1044624,525267,2034318,1553267,1065985,537528,2059905,1542424,972779,1524154,968114,954815, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),67820,37114,105734,78922,52546,29070,88583,65996,44462,24293,91014,71426,49177,26175,79186,60363,40971,21850,70737,51997,34422,17934,55492,42148,28963,15763,47646,36932,24578,35874,26209,22169, 
 支付的各项税费(万元),41870,24787,64305,43712,29285,13597,36642,21144,17255,2580,27548,21134,13542,7097,28356,19500,10666,4001,24242,16386,8634,4451,45595,34983,29887,24772,66966,59990,34120,33593,14178,15058, 
 支付的其他与经营活动有关的现金(万元),20985,7138,42573,32606,22161,7333,39017,22514,14895,8284,26444,18021,13100,7228,18529,18889,13490,25641,20003,18739,13608,8655,24815,20072,11804,9829,31821,31505,17030,22168,107727,33074, 
 经营活动现金流出小计(万元),1912142,907118,3135070,2584126,1664165,831012,2623720,1920128,1244281,615212,2397396,1899134,1296028,693977,2781614,2007505,1275646,625350,2487084,1804437,1101287,556306,2160220,1650470,1136639,587891,2206339,1670850,1048507,1615788,1116227,1025117, 
 经营活动产生的现金流量净额(万元),64678,-139837,219046,238808,58841,-106225,304050,129662,9041,-69671,156502,88980,30536,-122611,359083,349644,212141,33349,23790,24150,70810,-61340,18619,143,12624,-31370,68641,40491,81978,101255,57905,42486, 
 收回投资所收到的现金(万元),678,678,--,255,--,85,23604,3748,3004,963,178,2115,1048,1048,5571,6735,5671,5248,2583,2211,246,--,2446,2134,2005,221,2968,2141,2038,1559,248,4500, 
 取得投资收益所收到的现金(万元),1682,502,5117,3665,2562,1485,2645,1336,648,638,1023,950,692,418,641,--,--,--,8,--,--,--,--,--,--,--,--,--,--,--,--,375, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),564,224,1221,595,255,126,5429,2698,2546,96,2545,2521,1730,151,1769,2046,657,382,3688,300,242,168,384,512,160,6,197,172,88,541,467,790, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,939,--, 
 收到的其他与投资活动有关的现金(万元),301323,105744,528686,450000,332000,226000,352895,272500,102500,87500,305673,242000,212000,115000,124825,--,--,--,--,--,--,--,1364,--,--,--,90,81,90,774,416,487, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),304247,107148,535025,454516,334818,227696,384572,280282,108698,89198,309420,247586,215470,116617,132806,8782,6328,5630,6279,2512,488,168,4194,2646,2165,227,3254,2394,2216,2874,2070,6152, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),117524,57999,273813,316505,224830,112284,277755,179429,125798,59126,144578,89607,51674,22345,159922,127765,79825,41418,221866,127488,104044,37839,242046,214352,120981,64827,277663,189277,102515,135368,57094,30192, 
 投资所支付的现金(万元),98595,96675,385553,265837,63713,3866,23681,3680,3945,1680,6155,8502,7939,613,9488,1844,1508,683,7129,1549,1549,17,4953,1890,1890,1697,1053,261,1053,2278,177,9952, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9309,339,--,--,--,--,--,--,2254,1104,--,--,--,--,435,--,--, 
 支付的其他与投资活动有关的现金(万元),301893,154620,323900,363000,199880,80000,504000,342000,202000,37000,328800,232300,207300,112910,159150,21000,3000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),518012,309294,983266,945342,488423,196150,805436,525109,331743,97806,479534,330409,266913,135868,328560,159918,84673,42101,228995,129037,105593,37856,246999,218497,123975,66524,278716,189538,103568,138080,57271,40144, 
 投资活动产生的现金流量净额(万元),-213765,-202146,-448241,-490826,-153606,31546,-420864,-244827,-223045,-8609,-170114,-82824,-51443,-19251,-195754,-151137,-78345,-36471,-222716,-126526,-105105,-37688,-242805,-215851,-121810,-66297,-275462,-187145,-101352,-135206,-55202,-33992, 
 吸收投资收到的现金(万元),--,--,98962,--,--,--,295949,295949,295949,--,--,--,--,--,--,--,--,--,--,--,--,--,81,81,--,202190,313138,313138,313138,20482,3308,9535, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,81,--,--,--,--,--,--,--,3308,2735, 
 取得借款收到的现金(万元),532694,296678,1124390,887774,577478,299402,667806,626930,490799,360628,923759,702557,424861,278706,870013,671316,470560,283682,1048218,678885,397562,249217,789366,562574,367211,--,498607,360805,210041,256000,244176,198030, 
 发行债券收到的现金(万元),149580,149580,--,--,--,--,89670,89670,59760,--,19920,19920,--,--,--,--,--,--,128922,128884,128884,128884,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),19236,13734,126783,123772,76527,22291,128123,73718,28554,30824,6144,3196,3196,--,2771,9971,2771,2771,--,--,--,--,314,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),701510,459992,1350135,1011546,654006,321692,1181548,1086267,875062,391452,949823,725673,428057,278706,872784,681287,473331,286453,1177140,807769,526446,378101,789761,562655,367211,202190,811745,673943,523179,276482,247484,207565, 
 偿还债务支付的现金(万元),539345,299346,771164,646520,431228,156255,894020,755334,477206,225294,823948,611690,364910,123859,1010006,846218,613153,257292,948834,696684,500989,210940,653845,487241,312711,159811,442758,350944,292622,192865,233514,229907, 
 分配股利、利润或偿付利息所支付的现金(万元),41230,13390,60339,54937,51339,10099,25216,17765,14807,11082,27019,22619,14364,11402,42337,29624,21052,14622,25365,19323,16757,3888,17846,13487,8770,5168,45228,36739,3509,12789,4093,12825, 
 其中：子公司支付给少数股东的股利、利润(万元),244,244,--,--,--,--,--,61,--,--,6902,4761,1238,1230,16087,5643,3078,1715,2381,--,--,--,3960,--,--,--,902,--,534,294,245,2927, 
 支付其他与筹资活动有关的现金(万元),--,--,119671,120149,116194,86945,66437,66519,43658,45915,77972,0,0,--,9290,16000,16000,--,3061,2761,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),580575,312736,951174,821605,598761,253298,985673,839617,535672,282292,928939,634310,379274,135260,1061633,891842,650205,271914,977260,718768,517747,214827,671691,500728,321481,164979,487986,387683,296131,205654,237606,242732, 
 筹资活动产生的现金流量净额(万元),120935,147256,398962,189941,55245,68394,195875,246650,339390,109160,20884,91364,48783,143445,-188850,-210555,-176874,14539,199880,89001,8699,163274,118070,61927,45730,37211,323759,286261,227049,70828,9878,-35167, 
 汇率变动对现金及现金等价物的影响(万元),-448,-190,-1194,-686,-284,68,1108,32,43,-205,-2579,-2488,-1133,-799,-565,-498,-412,-239,92,-103,-74,-20,39,16,2,-8,-32,-27,-15,-20,-1,-12, 
 现金及现金等价物净增加额(万元),-28600,-194917,168573,-62763,-39804,-6216,80168,131517,125429,30676,4694,95032,26744,784,-26086,-12545,-43489,11178,1046,-13478,-25670,64226,-106077,-153765,-63454,-60464,116905,139580,207659,36857,12580,-26685, 
 加:期初现金及现金等价物余额(万元),305247,305247,136674,136674,136674,136674,56506,56506,56506,56506,51813,51813,51813,51813,77899,77899,77899,77899,76853,76853,76853,76853,182930,182930,182930,182930,66025,66025,65999,29168,16588,43273, 
 期末现金及现金等价物余额(万元),276647,110330,305247,73912,96870,130458,136674,188023,181935,87182,56506,146845,78557,52597,51813,65354,34409,89076,77899,63376,51183,141079,76853,29165,119476,122466,182930,205605,273658,66025,29168,16588, 
 净利润(万元),136530,--,176916,--,62606,--,114268,--,35288,--,11994,--,32030,--,12977,--,-1410,--,9893,--,5221,--,29814,--,8865,--,124320,--,54958,119957,35013,11377, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),-621,--,-1426,--,-327,--,2563,--,1656,--,318,--,-66,--,383,--,-559,--,1227,--,124,--,-348,--,216,--,503,--,-16,85,162,-130, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),63346,--,110024,--,53318,--,100284,--,48356,--,90943,--,45199,--,82935,--,39489,--,70489,--,33958,--,42442,--,19415,--,35129,--,17093,28973,23599,21390, 
 无形资产摊销(万元),2344,--,3042,--,1476,--,2554,--,1122,--,2342,--,1166,--,2273,--,1131,--,2236,--,1107,--,1183,--,348,--,508,--,243,352,257,199, 
 长期待摊费用摊销(万元),0,--,--,--,0,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),127,--,588,--,133,--,96,--,119,--,-3491,--,333,--,1405,--,-4,--,118,--,-54,--,-46,--,-40,--,-99,--,-35,22,-62,161, 
 固定资产报废损失(万元),0,--,0,--,0,--,--,--,0,--,--,--,0,--,--,--,--,--,1,--,0,--,--,--,--,--,--,--,--,--,0,--, 
 公允价值变动损失(万元),-1850,--,1910,--,98,--,617,--,334,--,-549,--,9,--,-415,--,273,--,347,--,-289,--,-611,--,-607,--,888,--,429,-275,-2,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),17689,--,24749,--,11744,--,18932,--,12295,--,22301,--,9625,--,26721,--,16892,--,14352,--,9991,--,13537,--,6463,--,6439,--,2839,4578,2763,5353, 
 投资损失(万元),930,--,-2321,--,-50,--,-5764,--,-2364,--,4623,--,6378,--,-2164,--,-1302,--,-790,--,-220,--,-285,--,-209,--,364,--,240,-1382,-718,-405, 
 递延所得税资产减少(万元),275,--,-1816,--,13,--,-28,--,376,--,-124,--,100,--,-585,--,207,--,26,--,41,--,-293,--,--,--,-95,--,77,-188,-33,-112, 
 递延所得税负债增加(万元),0,--,--,--,0,--,-23,--,-23,--,23,--,0,--,-39,--,-39,--,39,--,0,--,--,--,--,--,-42,--,-42,41,0,--, 
 存货的减少(万元),-70078,--,-62165,--,-58242,--,-8138,--,-25760,--,-30461,--,-60128,--,-5298,--,-12898,--,-26234,--,-33405,--,-73150,--,-83188,--,-17997,--,-5279,-12162,-39134,13126, 
 经营性应收项目的减少(万元),-156212,--,-182205,--,-18921,--,-55371,--,-42685,--,50508,--,19380,--,204521,--,96442,--,-48744,--,-1816,--,-22743,--,85982,--,-115284,--,-23461,-34448,-10029,16458, 
 经营性应付项目的增加(万元),74361,--,151751,--,6992,--,135591,--,-19704,--,8077,--,-23497,--,36370,--,73918,--,828,--,56151,--,29117,--,-24622,--,34007,--,34932,-4298,46088,-24932, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),-2161,--,--,--,0,--,-1530,--,32,--,--,--,8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),64678,--,219046,--,58841,--,304050,--,9041,--,156502,--,30536,--,359083,--,212141,--,23790,--,70810,--,18619,--,12624,--,68641,--,81978,101255,57905,42486, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),276647,110330,305247,73912,96870,130458,136674,188023,181935,87182,56506,146845,78557,52597,51813,65354,34409,89076,77899,63376,51183,141079,76853,29165,119476,122466,182930,205605,273683,66025,29168,16588, 
 现金的期初余额(万元),305247,305247,136674,136674,136674,136674,56506,56506,56506,56506,51813,51813,51813,51813,77899,77899,77899,77899,76853,76853,76853,76853,182930,182930,182930,182930,66025,66025,66025,29168,16588,43273, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
