 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),127979,82396,40232,144040,109823,73702,36941,145395,67786,125580,105013,92311, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),5513,4033,1970,5679,3969,1888,990,4670,2060,4017,5665,3583, 
 收到的其他与经营活动有关的现金(万元),680,215,113,1463,1210,580,548,1784,1537,749,531,1349, 
 经营活动现金流入小计(万元),134172,86644,42316,151182,115002,76169,38479,151849,71384,130346,111209,97243, 
 购买商品、接受劳务支付的现金(万元),95553,56581,29491,90912,70537,44813,24654,90990,37651,77075,67990,64146, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),24279,16253,7656,26205,19405,13787,6293,27143,14948,26043,22242,15733, 
 支付的各项税费(万元),5580,3396,1763,6663,4995,3346,1518,5499,2349,6052,4931,4723, 
 支付的其他与经营活动有关的现金(万元),3330,3204,1960,6764,2974,2750,1310,7765,3136,7496,6170,5501, 
 经营活动现金流出小计(万元),128742,79435,40869,130542,97911,64696,33775,131397,58084,116666,101334,90102, 
 经营活动产生的现金流量净额(万元),5430,7209,1446,20639,17091,11473,4704,20451,13300,13681,9875,7140, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,6135,5735,--,--,3000, 
 取得投资收益所收到的现金(万元),547,174,56,155,48,48,274,265,155,163,--,441, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,12,103,23,5,1,115,--,18,0,173, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,56,56,56,--,--,--,1746,--,--, 
 收到的其他与投资活动有关的现金(万元),208,208,--,13,16,16,--,286,289,556,666,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),755,382,69,327,144,125,275,6800,6180,2483,667,3614, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4578,3180,2896,4599,3120,1610,714,3795,2302,4538,3705,2812, 
 投资所支付的现金(万元),87942,34800,3451,--,4040,6700,2000,--,3463,6135,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,767,--,111,23,--,--,83,24,--,556,1182, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),92520,38747,6347,4711,7183,8310,2714,3878,5789,10673,4261,3994, 
 投资活动产生的现金流量净额(万元),-91765,-38364,-6278,-4384,-7039,-8184,-2439,2922,391,-8190,-3594,-380, 
 吸收投资收到的现金(万元),119941,119941,--,100,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,100,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),20500,20500,14000,18583,10758,10758,2930,39075,23966,28680,44606,15336, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),140441,140441,14000,18683,10758,10758,2930,39075,23966,28680,44606,15336, 
 偿还债务支付的现金(万元),15113,11613,313,22493,17627,14982,5803,40169,22780,31619,33492,25350, 
 分配股利、利润或偿付利息所支付的现金(万元),13395,13284,4657,4856,4827,4756,154,16002,12075,502,16529,2725, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,0,--,--,--,--,--,2140,410, 
 支付其他与筹资活动有关的现金(万元),--,--,--,150,0,--,--,2666,2126,--,--,--, 
 筹资活动现金流出小计(万元),28508,24897,4969,27499,22454,19738,5957,58837,36980,32121,50021,28075, 
 筹资活动产生的现金流量净额(万元),111933,115544,9031,-8816,-11696,-8979,-3026,-19762,-13014,-3441,-5415,-12739, 
 汇率变动对现金及现金等价物的影响(万元),-750,-262,-20,80,-78,-75,-121,1110,684,-52,113,178, 
 现金及现金等价物净增加额(万元),24848,84127,4178,7519,-1721,-5766,-882,4722,1360,1997,978,-5800, 
 加:期初现金及现金等价物余额(万元),20233,20233,20233,12714,12714,12714,12714,7992,7992,5994,5016,10816, 
 期末现金及现金等价物余额(万元),45081,104360,24411,20233,10992,6948,11831,12714,9352,7992,5994,5016, 
 净利润(万元),--,12756,--,23076,--,12490,--,13225,--,14984,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-117,--,943,--,163,--,679,--,1204,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1149,--,2280,--,1085,--,2728,--,2018,--,--, 
 无形资产摊销(万元),--,103,--,187,--,86,--,165,--,103,--,--, 
 长期待摊费用摊销(万元),--,0,--,46,--,23,--,185,--,37,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,55,--,-3,--,23,--,179,--,130,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,174,--,-577,--,-216,--,382,--,626,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,400,--,287,--,162,--,677,--,586,--,--, 
 投资损失(万元),--,-29,--,247,--,120,--,-685,--,-137,--,--, 
 递延所得税资产减少(万元),--,-26,--,60,--,96,--,32,--,-226,--,--, 
 递延所得税负债增加(万元),--,13,--,3,--,-0,--,-7,--,-52,--,--, 
 存货的减少(万元),--,-2570,--,-9306,--,-123,--,4383,--,-2510,--,--, 
 经营性应收项目的减少(万元),--,-10420,--,-14197,--,-6560,--,1198,--,-9486,--,--, 
 经营性应付项目的增加(万元),--,4385,--,12185,--,-507,--,2126,--,8476,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,1337,--,5408,--,4632,--,-4816,--,-2074,--,--, 
 经营活动产生现金流量净额(万元),--,7209,--,20639,--,11473,--,20451,--,13681,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),45081,104360,24411,20233,10992,6948,11831,12714,9352,7992,5994,5016, 
 现金的期初余额(万元),20233,20233,20233,12714,12714,12714,12714,7992,7992,5994,5016,10816, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),24848,84127,4178,7519,-1721,-5766,-882,4722,1360,1997,978,-5800, 

