 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),40816,143943,99768,61790,29907,107962,71590,45605,30159,76560,75979,42112,34631,98682,77945,49921,33336,113991,78149,61551,21906,64834,53446,38735,17054,77797,46761,29814,15188,63060,49074,29961,49692,37269,46284,36085, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到的税费返还(万元),0,--,2,2,2,--,10,10,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到的其他与经营活动有关的现金(万元),16327,31965,36172,24960,17436,16790,10496,4196,3786,22428,5713,3135,1535,60030,1238,503,1638,19260,24812,2529,3863,20607,1207,1007,212,792,1398,1755,205,201,1335,1031,533,400,2759,1758, 
 经营活动现金流入小计(万元),57144,175908,135942,86753,47345,124752,82096,49811,33945,98988,81692,45247,36166,158712,79183,50424,34975,133251,102961,64080,25769,85441,54654,39741,17266,78590,48159,31568,15393,63261,50410,30993,50225,37668,49042,37843, 
 购买商品、接受劳务支付的现金(万元),28136,74256,73766,44174,19968,96549,77026,61327,11503,75789,76730,33690,18964,81860,59285,33900,18751,69422,50988,41567,14144,44668,33679,24919,8806,66748,42726,35079,19863,38638,33088,10872,50312,37734,34110,27359, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),2486,11007,6106,3934,2156,7162,4347,3006,1835,9916,7155,4065,3381,13372,10412,7848,3419,13333,9406,5292,3527,8661,5513,3558,2521,6646,4250,3519,1685,5133,4278,3076,4955,3716,2651,2654, 
 支付的各项税费(万元),1942,9045,7399,5965,3846,6875,5456,3634,1343,6161,5225,2982,1040,7478,6946,6330,1261,8945,8552,7373,1353,9555,6744,5283,1357,8449,7233,5173,1889,6821,4811,3263,5323,3992,4436,1932, 
 支付的其他与经营活动有关的现金(万元),14143,60246,39488,20020,3960,66327,34128,14631,3484,30335,14976,10970,4816,63982,9882,3776,706,32604,6771,4214,701,14656,3330,2903,660,3047,2931,2716,611,3776,3283,3245,5474,4105,4391,1274, 
 经营活动现金流出小计(万元),46706,154553,126759,74094,29930,176913,120957,82598,18165,122202,104086,51707,28200,166692,86524,51854,24138,124305,75718,58447,19724,77540,49265,36663,13344,84890,57140,46487,24049,54368,45460,20456,66063,49547,45588,33219, 
 经营活动产生的现金流量净额(万元),10437,21355,9183,12659,17415,-52161,-38861,-32787,15781,-23214,-22394,-6460,7966,-7980,-7341,-1430,10837,8946,27243,5634,6045,7901,5388,3078,3921,-6300,-8981,-14918,-8656,8893,4949,10536,-15838,-11879,3454,4624, 
 收回投资所收到的现金(万元),--,373,41,--,--,6977,2250,2250,2137,--,--,--,--,--,--,--,--,--,--,--,--,9,9,9,--,--,--,--,--,--,0,0,--,0,0,0, 
 取得投资收益所收到的现金(万元),--,146,21,21,17,2255,38,38,229,--,--,--,--,--,--,--,--,18,17,--,--,26,26,26,--,1,--,--,--,8,8,8,11,11,7,7, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,17921,15378,15318,15458,376,147,56,12,1000,1000,--,--,119,7,7,7,135,13,6,6,3,18,18,6,--,--,--,--,--,0,0,137,103,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,16057,14820,--,--,--,--,--,--,--,1120,1120,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,-53,0,0,-29, 
 收到的其他与投资活动有关的现金(万元),--,--,81,--,--,0,--,--,--,2700,2700,2700,--,1703,1703,278,278,10135,8535,662,662,3347,469,469,--,1268,1268,1268,1268,--,0,0,191,0,161,320, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 投资活动现金流入小计(万元),0,18441,15521,15339,15476,25665,17255,2344,2378,3700,3700,2700,0,1822,2830,1405,285,10288,8565,668,668,3385,523,523,6,1269,1268,1268,1268,8,8,8,286,114,168,297, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3657,38300,28466,27853,21253,5379,4249,2539,114,22872,14692,2184,1762,16962,14077,3998,1899,14505,12112,6342,622,59072,27769,2830,1383,54629,36708,21444,10777,21254,4894,2807,8836,5627,3753,7489, 
 投资所支付的现金(万元),3920,525,25,--,--,8501,--,--,41480,687,637,--,--,16825,8400,8400,--,34780,32000,32000,22160,12904,13648,10000,10701,13055,13241,--,--,--,0,0,9,9,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付的其他与投资活动有关的现金(万元),2,--,--,--,--,0,--,--,0,--,--,--,--,614,--,--,165,130,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 投资活动现金流出小计(万元),7579,38825,28491,27853,21253,13880,4249,2539,41594,23559,15329,2184,1762,34401,22477,12398,2065,49415,44112,38342,22782,71976,41417,12830,12083,67684,49949,21444,10777,21254,4894,2807,8845,5636,3753,7489, 
