 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),279927,194146,95506,345342,226279,155578,71408,294931,244566,166071,72045,293894,325827,178859,84276,248045,165908,108550,44434,158721,108091,69182,30064,167066,108682,61347,47424,102938,93288,60505,24627,73099,51846,32571,19255,41670,30418,37861,29144, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 收到的税费返还(万元),2616,2152,1611,9245,6427,5231,3072,12660,11582,7449,3761,16901,15245,10607,6943,1808,1519,507,34,2102,1715,844,405,969,799,355,2,150,122,109,16,--,18,18,16,231,231,1322,1211, 
 收到的其他与经营活动有关的现金(万元),6056,1954,-30,41978,3026,1987,1411,10551,13399,8290,1050,11953,14320,3484,1333,3009,4488,2867,1949,8643,3074,3454,2560,3654,1425,833,2127,1861,2230,1917,642,1169,862,594,27,1251,1480,1356,2248, 
 经营活动现金流入小计(万元),288599,198252,97088,396565,235732,162796,75891,318142,269547,181809,76856,322749,355393,192950,92553,252862,171914,111924,46417,169467,112879,73480,33029,171689,110906,62535,49553,104950,95640,62530,25285,74268,52727,33183,19298,43153,32129,40539,32603, 
 购买商品、接受劳务支付的现金(万元),216587,147591,75075,275459,179570,117114,43508,213768,157534,107675,51244,224545,280567,138147,61566,207419,130999,80550,34167,134957,86716,55095,28963,139823,91871,48432,45632,78355,77698,48384,15466,59948,47255,30728,19174,30586,30008,30379,25197, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 支付给职工以及为职工支付的现金(万元),51531,33880,16989,55999,39724,26117,13920,52259,36949,22668,10808,43380,31657,19439,9314,32775,22242,13043,5782,17608,12925,7968,3500,15454,10441,7212,3386,11025,8082,5028,2321,5695,3934,2624,1101,3595,2341,3073,2551, 
 支付的各项税费(万元),6632,4374,1346,6379,5607,3619,1996,8981,5046,3777,1315,2855,1914,1323,763,3993,2747,1683,791,2717,1695,1001,316,2391,1592,1241,470,1847,1247,684,306,1833,1384,922,396,859,732,282,220, 
 支付的其他与经营活动有关的现金(万元),17769,10096,7547,54380,8978,7775,4692,16776,38509,4430,4829,18625,20415,7844,4045,8212,11402,7869,1252,10796,3761,6612,3827,7781,4733,2711,3288,4457,2681,1550,695,2528,1815,1082,544,3904,2390,2722,1549, 
 经营活动现金流出小计(万元),292519,195942,100957,392217,233880,154626,64115,291784,238039,138550,68196,289405,334553,166754,75688,252399,167390,103144,41992,166078,105097,70675,36606,165449,108637,59596,52776,95684,89709,55646,18787,70004,54389,35356,21215,38944,35472,36455,29517, 
 经营活动产生的现金流量净额(万元),-3920,2310,-3870,4348,1852,8170,11776,26358,31508,43259,8660,33343,20840,26195,16865,464,4525,8780,4425,3389,7782,2805,-3577,6240,2269,2939,-3223,9266,5931,6885,6498,4263,-1663,-2173,-1917,4209,-3343,4084,3086, 
 收回投资所收到的现金(万元),9828,47328,37500,--,--,--,--,--,--,210,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,1000,--,--,--,--,0,--,0,--,0,6200, 
 取得投资收益所收到的现金(万元),872,872,158,309,279,210,--,886,244,34,34,0,--,0,0,144,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,73, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),240,139,--,973,133,0,30,42,22,--,0,1,--,0,0,--,--,0,--,25,25,25,--,--,--,--,--,218,218,218,217,528,538,538,--,0,--,0,6, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,21,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 收到的其他与投资活动有关的现金(万元),37500,--,--,10000,41467,--,--,15458,20,20,0,320,--,0,0,3741,1678,0,--,5905,--,--,--,--,--,--,--,--,--,49,--,--,6,0,--,0,--,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 投资活动现金流入小计(万元),48440,48339,37658,11303,41880,210,30,16386,287,265,34,321,0,0,0,3886,1678,0,0,5931,25,25,0,0,0,0,0,218,1218,266,217,528,544,538,--,0,0,0,6279, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),24262,14453,3610,47126,29413,21839,15451,4600,2276,1539,642,10721,13015,8779,6024,21571,13260,5152,1204,41291,19807,17575,8868,39736,23696,20216,3204,22574,12700,6514,1729,20907,10789,3688,1729,3531,868,770,4703, 
 投资所支付的现金(万元),14000,14000,14000,6801,6800,4300,4000,344,67,--,0,8900,--,0,0,--,1099,1099,1099,--,--,--,--,--,--,--,--,--,1000,1000,--,--,--,0,--,0,--,0,6689, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,482,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 支付的其他与投资活动有关的现金(万元),62,--,--,33669,56467,--,--,--,--,--,0,15172,12430,12430,0,--,--,0,--,3555,--,--,--,4950,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 投资活动现金流出小计(万元),38324,28453,17610,87596,92680,26139,19451,4944,2343,1539,642,34793,25445,21209,6024,22053,14359,6250,2302,44846,19807,17575,8868,44686,23696,20216,3204,22574,13700,7514,1729,20907,10789,3688,1729,3531,868,770,11392, 
 投资活动产生的现金流量净额(万元),10116,19886,20048,-76293,-50801,-25929,-19421,11441,-2056,-1274,-607,-34473,-25445,-21209,-6024,-18167,-12681,-6250,-2302,-38916,-19782,-17550,-8868,-44686,-23696,-20216,-3204,-22356,-12482,-7248,-1511,-20380,-10246,-3150,-1729,-3531,-868,-770,-5113, 
 吸收投资收到的现金(万元),200,200,--,77749,75706,75385,75021,758,1087,360,0,0,--,0,0,4613,4613,4613,--,--,--,--,--,50150,51800,--,--,--,--,--,--,54157,54157,54157,54157,0,--,0,563, 
 其中：子公司吸收少数股东投资收到的现金(万元),200,200,--,1130,1030,709,--,758,--,360,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 取得借款收到的现金(万元),32528,29528,17528,67326,39977,21681,13000,72910,47156,38171,21900,131710,89536,72767,43438,183312,133761,113848,64972,108264,67371,33343,18901,19248,53876,27691,1000,19483,1000,--,--,--,--,0,--,11640,1480,4502,3300, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 收到其他与筹资活动有关的现金(万元),4053,2695,--,10607,695,1137,--,16262,33747,30242,43878,38729,70284,71185,28553,627,21460,11625,--,0,17052,17052,--,5585,6395,4126,2577,2919,7846,7455,--,1939,920,0,--,0,--,0,0, 
