 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2013-06-30,2012-12-31,2012-06-30, 
 销售商品、提供劳务收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),71390,110274,176957,918419,920912,--,--,--,--,--,87101,--,45150,--,--, 
 收取利息、手续费及佣金的现金(万元),1194773,748269,358985,1631010,1199487,813255,390653,2821668,1518537,1139796,424896,789061,--,596955,291567, 
 拆入资金净增加额(万元),--,--,--,--,--,20000,--,--,--,71000,7000,--,--,526306,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,583083,1462990,--,1612529,1772055,273527,324064,123237,--,341220, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),251371,204904,17032,23621,19982,31124,1785,286298,53688,39463,6051,86850,--,24019,2571, 
 经营活动现金流入小计(万元),1517534,1636178,777359,4039202,3994875,3247088,3566303,7066436,15351991,7217937,1459387,1199974,--,1147280,635359, 
 购买商品、接受劳务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),156101,74073,54444,272503,266487,156492,87809,322309,150689,102016,37741,51383,23824,38308,18640, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),388115,293302,99150,592566,498265,408204,87690,695646,274023,259323,140733,228732,--,225339,127110, 
 支付的各项税费(万元),112285,65802,32560,360609,275127,217130,112298,431550,212850,156434,79925,93679,34925,70141,37648, 
 支付的其他与经营活动有关的现金(万元),90384,66013,67223,372814,288184,180649,290101,234752,68188,442410,157546,216431,--,213485,103451, 
 经营活动现金流出小计(万元),5502823,3785116,2235599,5520208,4668493,2397978,3962387,5986344,8868401,5354941,832392,2300263,--,1044359,642568, 
 经营活动产生的现金流量净额(万元),-3985288,-2148937,-1458241,-1481007,-673618,849110,-396084,1080092,6483590,1862996,626995,-1100289,-291593,102920,-7209, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),75755,53624,25797,96295,62655,59537,14678,58856,28153,52979,23742,32379,13883,2221,5607, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),399,332,42,301,70,70,60,703,131,938,699,730,31,1364,457, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,426,--, 
 收到的其他与投资活动有关的现金(万元),943907,780724,405253,835047,793295,633547,40000,490060,342057,253989,139048,25000,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),1247882,1082150,481809,931643,881021,718154,54738,549619,370341,307906,208743,58109,--,4011,6064, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),15907,8180,4271,15844,9527,6366,3629,26996,9865,18784,6822,10824,3078,13851,4450, 
 投资所支付的现金(万元),2200,2200,--,--,--,--,--,--,74275,--,25000,--,--,21150,16150, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,2000,--,--, 
 支付的其他与投资活动有关的现金(万元),764065,171091,65000,1170351,979947,750000,--,835047,868054,487000,399076,282048,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),1176346,359731,69271,1727045,1602547,1119818,122348,2881579,1157039,601987,430898,661042,--,577012,312915, 
 投资活动产生的现金流量净额(万元),71536,722419,412538,-795402,-721526,-401664,-67610,-2331960,-786698,-294082,-222155,-602933,-253118,-573001,-306851, 
 吸收投资收到的现金(万元),408600,408600,408600,--,--,--,--,1892310,1892310,6000,6000,660815,649826,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,6000,6000,10989,10009,--,--, 
 取得借款收到的现金(万元),5588,2328,181992,178542,262158,255187,47442,119051,156099,81212,106045,30269,7966,1886,--, 
