 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),29368,104302,76682,46517,18627,65541,44076,29356,12819,49322,35971,22311,7576,37444,27146,16279,7777,33779,29524,26787, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),5423,5241,3349,1881,676,2296,1908,876,374,2482,1610,900,737,1244,1099,751,280,1209,1218,876, 
 收到的其他与经营活动有关的现金(万元),639,7040,1364,584,73,1945,2473,1118,498,1667,1529,852,71,177,154,115,10,414,461,269, 
 经营活动现金流入小计(万元),35430,116583,81396,48982,19375,69782,48458,31349,13691,53472,39110,24063,8384,38865,28399,17144,8068,35402,31203,27932, 
 购买商品、接受劳务支付的现金(万元),33540,62359,51125,31374,14014,39490,31050,20594,10904,30943,24064,14739,7383,21236,16635,10791,6576,20878,18107,16642, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),1490,6954,4193,2680,1456,5403,2909,1843,677,3848,1467,1506,449,2856,1853,1027,345,2273,2137,1708, 
 支付的各项税费(万元),2293,4042,3836,3326,1740,2973,2602,2119,1649,2768,2652,1943,772,2572,2154,1843,1032,1493,1162,749, 
 支付的其他与经营活动有关的现金(万元),3866,8357,4988,4614,2261,7682,23308,3474,4637,4677,3878,1859,1180,3570,2665,1965,931,3438,3493,2608, 
 经营活动现金流出小计(万元),41189,81712,64142,41993,19471,55548,59868,28029,17866,42236,32060,20047,9783,30234,23306,15626,8883,28082,24900,21707, 
 经营活动产生的现金流量净额(万元),-5760,34871,17254,6989,-96,14234,-11411,3320,-4175,11236,7050,4015,-1398,8631,5093,1518,-816,7319,6303,6225, 
 收回投资所收到的现金(万元),24684,44273,37822,30105,15295,79502,63070,47270,31000,83000,38000,2000,1000,3800,1800,1800,1000,800,--,--, 
 取得投资收益所收到的现金(万元),85,594,248,226,68,785,685,482,134,583,441,13,3,18,7,7,3,6,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,13,3,3,3,9,--,--,--,2,--,--,--,--,--,--,--,11,3,247, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,3905,--,--,--,4410,24897,1266,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),24769,48785,38072,30334,15365,84706,88652,49018,31134,83586,38441,2013,1003,3818,1807,1807,1003,817,3,247, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4716,15434,13890,11945,10978,2363,1571,1735,591,5310,4084,3269,1896,6116,5109,3245,1508,4134,1972,2983, 
 投资所支付的现金(万元),29619,136813,28397,10387,5545,100935,50073,47273,30003,109700,61200,17000,2000,3800,2800,1800,1000,800,--,3840, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,3095,3095,3095,--,--,--,--,--,--,--,1, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,24578,9200,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),34335,152247,42287,22332,16522,103298,76222,58208,30594,118105,68379,23364,3896,9916,7909,5045,2508,4934,1972,6823, 
 投资活动产生的现金流量净额(万元),-9565,-103462,-4215,8002,-1157,-18592,12430,-9190,540,-34520,-29938,-21351,-2893,-6098,-6102,-3238,-1505,-4117,-1969,-6577, 
 吸收投资收到的现金(万元),--,86774,--,--,--,--,--,--,--,44587,44587,44587,43987,--,--,--,--,--,--,2722, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,600,600,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),9399,28683,20300,15079,13300,21113,21113,19413,10013,4950,4950,4950,1150,5150,3000,3000,--,6300,9834,13131, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,1048,1048,1048,1048,--,--,--,--,1330,--,--, 
 筹资活动现金流入小计(万元),9399,115456,20300,15079,13300,21113,21113,19413,10013,50585,50585,50585,46185,5150,3000,3000,0,7630,9834,15853, 
 偿还债务支付的现金(万元),1234,22485,9778,8148,7073,21113,15813,2000,--,7050,7050,7050,3180,5850,5700,3750,1800,7500,12043,9986, 
 分配股利、利润或偿付利息所支付的现金(万元),188,3237,3094,3031,45,882,820,739,4,1493,1493,843,703,794,793,781,25,672,199,297, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,22,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,355,--,--,--,600,--,--,--,1048,966,966,43,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),1422,26077,12872,11179,7118,22594,16632,2739,4,9591,9509,8859,3926,6644,6493,4531,1825,8172,12242,10284, 
 筹资活动产生的现金流量净额(万元),7977,89379,7428,3901,6182,-1482,4480,16674,10009,40994,41076,41726,42259,-1494,-3493,-1531,-1825,-542,-2408,5569, 
 汇率变动对现金及现金等价物的影响(万元),-265,-1591,-920,-452,-35,703,268,237,-42,403,228,107,15,47,98,105,87,-145,18,-27, 
 现金及现金等价物净增加额(万元),-7613,19197,19546,18440,4893,-5137,5768,11041,6332,18113,18416,24498,37982,1087,-4404,-3146,-4058,2516,1945,5191, 
 加:期初现金及现金等价物余额(万元),38104,18907,24424,24424,24424,29561,29561,29561,29561,11447,11447,11447,11447,10361,10361,10361,10361,7845,5900,710, 
