 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),348027,228269,426096,310667,463017,439759,398100,204959,108506,99151, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),--,--,--,--,--,--,--,16,0,0, 
 收到的其他与经营活动有关的现金(万元),2060,1236,6006,5947,11881,6382,19057,8588,1612,1547, 
 经营活动现金流入小计(万元),350087,229505,432102,316614,474897,446141,417157,213563,110118,100698, 
 购买商品、接受劳务支付的现金(万元),251005,169182,298943,213481,334434,318203,297765,162472,69107,75676, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),23659,16780,29894,22879,28900,26528,21962,10635,7995,6860, 
 支付的各项税费(万元),24049,13563,29027,22303,30965,31919,22448,12381,6562,6091, 
 支付的其他与经营活动有关的现金(万元),8474,4284,22051,18662,10177,10081,11586,5540,7838,4280, 
 经营活动现金流出小计(万元),307187,203810,379915,277324,404476,386732,353761,191028,91503,92907, 
 经营活动产生的现金流量净额(万元),42900,25696,52187,39290,70421,59409,63396,22535,18616,7791, 
 收回投资所收到的现金(万元),--,--,--,--,--,0,--,0,0,0, 
 取得投资收益所收到的现金(万元),2784,--,3198,3042,4044,3320,2709,2395,1682,567, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,1,16,5,1377,132,109,262,6,36, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,4399,--,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),254,212,686,546,388,509,1892,107,457,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流入小计(万元),3039,212,3900,3593,10208,3961,4710,2764,2145,603, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),15182,9849,19247,13102,26050,33561,43925,27982,18220,9128, 
 投资所支付的现金(万元),16126,16126,--,--,--,--,3960,288,168,33, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,-580,4482,0, 
 支付的其他与投资活动有关的现金(万元),122,37,--,--,4,15,555,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流出小计(万元),31429,26011,19247,13102,26054,33576,48440,27690,22870,9162, 
 投资活动产生的现金流量净额(万元),-28390,-25799,-15347,-9509,-15846,-29615,-43730,-24926,-20725,-8558, 
 吸收投资收到的现金(万元),--,--,980,980,2890,2930,4650,2033,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,980,--,2890,2930,4650,2033,0,0, 
 取得借款收到的现金(万元),73200,68300,70410,48868,87620,90870,85253,41900,18500,37820, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),--,--,1291,--,3100,--,--,0,0,0, 
 筹资活动现金流入小计(万元),73200,68300,72681,49848,93610,93800,89903,43933,18500,37820, 
 偿还债务支付的现金(万元),46960,31137,77525,45855,115877,94081,72567,30500,30190,17300, 
 分配股利、利润或偿付利息所支付的现金(万元),40524,36601,32037,30821,33131,30530,23262,3734,3921,5352, 
 其中：子公司支付给少数股东的股利、利润(万元),6350,6350,6800,6800,8290,6235,4272,203,0,0, 
 支付其他与筹资活动有关的现金(万元),152,152,1899,471,--,3310,--,0,0,0, 
 筹资活动现金流出小计(万元),87636,67890,111462,77148,149008,127921,95828,34234,34111,22652, 
 筹资活动产生的现金流量净额(万元),-14436,410,-38781,-27300,-55398,-34121,-5925,9699,-15611,15168, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,0,0,0, 
 现金及现金等价物净增加额(万元),73,306,-1941,2482,-823,-4327,13741,7308,-17720,14401, 
 加:期初现金及现金等价物余额(万元),47307,47307,49248,49248,50071,54397,40656,14974,32694,18293, 
 期末现金及现金等价物余额(万元),47380,47613,47307,51729,49248,50071,54397,22282,14974,32694, 
 净利润(万元),--,26352,43751,--,46147,40383,36147,21943,13050,7418, 
 少数股东损益(万元),--,--,--,--,--,--,--,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,0,0,0, 
 资产减值准备(万元),--,-349,-279,--,2736,133,-67,97,33,39, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,7655,15388,--,14213,13124,10941,4090,3418,2906, 
 无形资产摊销(万元),--,700,1312,--,1268,1084,1017,331,152,137, 
 长期待摊费用摊销(万元),--,431,807,--,662,792,1315,313,472,325, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,58,98,--,86,353,426,47,-26,40, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,248,127,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,0,0,0, 
 财务费用(万元),--,2587,4888,--,6324,8299,6859,1924,1915,3510, 
 投资损失(万元),--,-2769,-3198,--,-8219,-3320,-2709,-2783,-2027,-624, 
 递延所得税资产减少(万元),--,77,-981,--,-1057,-1033,-1098,-482,-150,-39, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,0,0,0, 
 存货的减少(万元),--,-349,1319,--,3187,-1092,292,113,-258,920, 
 经营性应收项目的减少(万元),--,-568,-1264,--,-802,639,503,-11931,-2292,-6525, 
 经营性应付项目的增加(万元),--,-8129,-9654,--,5877,48,9771,8630,4203,-315, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,0,0,0, 
 其他(万元),--,--,--,--,--,--,--,-5,0,0, 
 经营活动产生现金流量净额(万元),--,25696,52187,--,70421,59409,63396,22535,18616,7791, 
 债务转为资本(万元),--,--,--,--,--,--,--,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,0,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,0,0,0, 
