 报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),42792,16520,103251,99288,56620,36866,75862,73899,52452,11880,105758,56495,38863,23475,74204,46095,28868,14472,43248,27611,19422,7929,27714,18748,17134,9107,23950,18955,12930,21857,12408,13098, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),305,102,182,138,53,16,96,82,82,2,0,11,6,2,--,--,--,--,--,16,16,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),16610,9649,50172,16152,16105,2028,42472,8345,6342,12068,12383,13511,2868,1161,12228,9367,4222,1144,5318,1379,899,420,1760,1084,1012,379,2146,527,378,1046,840,1281, 
 经营活动现金流入小计(万元),59707,26271,153606,115578,72779,38910,118429,82326,58876,23949,118142,70017,41738,24638,86432,55462,33090,15616,48567,29006,20337,8349,29474,19832,18145,9486,26095,19482,13307,22903,13249,14379, 
 购买商品、接受劳务支付的现金(万元),36448,14211,67706,52762,33096,16854,47110,42919,25887,18280,73147,51030,36185,24339,77180,40631,25252,10796,27844,18871,12742,3785,15571,11657,16225,9726,16700,13849,7630,10637,8162,8560, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),7869,4235,10913,7771,5068,2866,9036,6966,4812,2665,9047,6892,3984,1990,10060,7643,5353,3009,6583,4795,3174,1817,5068,3613,2282,1149,4171,2979,2043,3030,2274,1592, 
 支付的各项税费(万元),3542,1756,6582,5158,2244,663,9978,8824,7194,3671,11113,8006,4345,1359,6886,5075,4014,1837,4272,2265,1368,764,3207,2295,1657,548,3873,2735,1393,2297,1386,809, 
 支付的其他与经营活动有关的现金(万元),19081,14430,22172,18848,22672,4202,40556,37575,32100,31374,16928,16722,6969,3121,12316,6701,5955,3016,8929,2458,1810,1205,4298,2485,1473,465,4054,1991,1644,2684,3286,3204, 
 经营活动现金流出小计(万元),66940,34632,107373,84540,63079,24586,106680,96284,69993,55990,110236,82650,51484,30809,106442,60050,40574,18658,47627,28389,19094,7571,28144,20049,21637,11888,28798,21554,12710,18648,15108,14165, 
 经营活动产生的现金流量净额(万元),-7232,-8361,46232,31039,9699,14324,11749,-13957,-11118,-32041,7906,-12633,-9747,-6171,-20010,-4588,-7484,-3042,939,617,1243,778,1330,-217,-3492,-2402,-2703,-2072,597,4255,-1859,214, 
 收回投资所收到的现金(万元),65210,25360,237081,163050,93284,37100,203877,20000,20000,20000,500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),466,139,1146,673,374,1639,540,260,301,184,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),14,--,16,1,1,1,78,55,55,--,1543,1544,739,12,10,--,--,--,--,--,--,--,1,1,1,--,--,14,14,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,800,800,800,800,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,988, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,6100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,50,--,0,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),65690,25499,238242,163724,93658,38739,211394,21115,21156,20984,2043,1544,739,12,10,0,0,0,0,0,0,0,51,1,1,0,0,14,14,0,0,988, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),9001,2611,13129,3640,2430,1297,3985,3426,1606,637,10841,2189,1114,692,6733,5589,4236,3259,10956,9773,8308,5725,8518,5821,3864,974,1931,638,326,3238,3712,435, 
 投资所支付的现金(万元),66840,36610,237683,177461,121302,58250,214977,27500,26000,28000,6200,--,--,3800,2830,11138,--,--,1404,--,--,--,--,--,--,--,--,--,--,--,--,505, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),871,--,24661,24454,3658,3808,7079,2936,--,--,9086,7224,5584,--,--,--,--,--,10345,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,3000,15,--,--,7000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),76712,39221,278474,205569,127390,63355,233041,33861,27606,28637,26127,9413,6698,4492,9564,16727,4236,3259,22705,9773,8308,5725,8518,5821,3864,974,1931,638,326,3238,3712,940, 
 投资活动产生的现金流量净额(万元),-11022,-13722,-40231,-41845,-33732,-24616,-21647,-12746,-6450,-7653,-24084,-7869,-5959,-4479,-9554,-16727,-4236,-3259,-22705,-9773,-8308,-5725,-8467,-5820,-3862,-974,-1931,-624,-312,-3238,-3712,48, 
 吸收投资收到的现金(万元),8788,--,--,--,--,--,614,614,412,--,72329,70892,70078,--,865,865,--,--,--,--,--,--,2151,2201,--,--,66000,61950,--,3969,2000,--, 
