 报告日期,2017-06-30,2016-12-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),39769,106816,114136,73223,56678,12868,71089,27886,53609,54521,49677, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1146,2422,769,--,--,--,--,1,12,--,--, 
 收到的其他与经营活动有关的现金(万元),503,15396,737,11704,902,866,2718,1546,2498,1825,6086, 
 经营活动现金流入小计(万元),41418,124634,115642,84927,57580,13734,73807,29433,56119,56346,55763, 
 购买商品、接受劳务支付的现金(万元),26399,48066,60996,39745,34313,5090,60227,23572,21901,16559,19406, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3785,6394,5766,4195,2978,1636,5528,2781,5109,5400,4577, 
 支付的各项税费(万元),6233,11652,9369,6299,4224,1313,7476,4631,7883,5907,2921, 
 支付的其他与经营活动有关的现金(万元),1397,4795,3026,14453,1609,1659,4067,5866,4220,4758,3856, 
 经营活动现金流出小计(万元),37813,70906,79158,64692,43123,9697,77298,36850,39112,32624,30760, 
 经营活动产生的现金流量净额(万元),3605,53728,36484,20235,14456,4037,-3491,-7418,17006,23722,25003, 
 收回投资所收到的现金(万元),--,--,--,208,--,194,194,2412,50,500,1100, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,8,16, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,0,4,--,--,--,--,11538,8567,900,1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,694,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,600,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,0,4,208,0,194,194,14550,9310,1408,1117, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),866,2119,208,14176,48,3588,368,7018,30391,33283,15877, 
 投资所支付的现金(万元),2450,--,--,-60,--,-60,--,550,1,--,500, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),3316,2119,208,14116,48,3528,368,7568,30392,33283,16377, 
 投资活动产生的现金流量净额(万元),-3316,-2118,-204,-13908,-48,-3334,-174,6982,-21082,-31875,-15260, 
 吸收投资收到的现金(万元),282,400,--,10,--,--,100,50,--,--,77351, 
 其中：子公司吸收少数股东投资收到的现金(万元),282,400,--,--,--,--,100,--,--,--,49, 
 取得借款收到的现金(万元),17000,61300,56400,71235,44400,18500,86203,46503,77197,111449,54970, 
 发行债券收到的现金(万元),--,--,30000,--,30000,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,-4637,--,102,25,--,--,1940,15180, 
 筹资活动现金流入小计(万元),17282,61700,86400,66608,74400,18602,86328,46553,77197,113389,147500, 
 偿还债务支付的现金(万元),23152,100706,90929,64780,56169,22560,73511,33785,75924,86970,64569, 
 分配股利、利润或偿付利息所支付的现金(万元),2465,8098,9230,6119,4835,2153,9344,4938,9281,8913,8060, 
 其中：子公司支付给少数股东的股利、利润(万元),250,131,720,--,--,--,--,--,--,49,--, 
 支付其他与筹资活动有关的现金(万元),--,31,277,--,281,--,681,7716,764,1189,76567, 
