 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),17249,11966,4792,25753,18694,11563,5960,25846,19354,34088,30438,22417,14367, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),499,296,62,585,416,262,115,1651,1423,2175,2089,675,1694, 
 经营活动现金流入小计(万元),17747,12262,4855,26337,19110,11825,6075,27497,20776,36263,32528,23092,16061, 
 购买商品、接受劳务支付的现金(万元),13539,9168,3892,15594,12111,8596,4649,17153,16816,25754,22379,15992,11778, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),1668,1041,562,2131,1588,1021,572,2071,1562,1640,1465,1100,630, 
 支付的各项税费(万元),2423,1562,595,4116,2941,1837,998,3515,2549,3097,2835,1492,864, 
 支付的其他与经营活动有关的现金(万元),3192,2026,665,3183,2503,1293,611,1699,1491,1871,2258,946,1772, 
 经营活动现金流出小计(万元),20823,13797,5714,25024,19143,12747,6831,24437,22419,32362,28936,19530,15045, 
