 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),43905,155689,96683,50844,22871,107265,69017,41466,17839,105252,31321,18532,7612,40492,25983,14924,5942,31967,21220,13795,5729,36051,20733,11669,5935,38316,18685,12311,5634,35902,23177,14082,6799,38487,24495,13590,7885,36534,24171,13623,5531,21031,13199,7872,22753,11718,18536,9948, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,0, 
 收到的税费返还(万元),639,878,573,225,136,1165,814,501,198,1661,1028,377,280,1635,1192,605,292,544,110,89,89,1100,749,513,78,1095,152,141,129,1017,638,471,222,1027,514,333,93,13,7,0,--,9,9,0,0,2,0,0, 
 收到的其他与经营活动有关的现金(万元),2968,2152,1902,2180,1190,2608,459,1174,2759,4145,858,417,316,1125,317,351,18,1680,1227,800,694,6512,2104,1193,1311,1586,785,834,666,1890,1464,360,65,602,369,318,279,170,1094,935,169,944,10,153,238,242,137,679, 
 经营活动现金流入小计(万元),47512,158719,99158,53248,24198,111039,70290,43141,20796,111058,33207,19326,8209,43252,27492,15880,6252,34192,22557,14684,6513,43663,23586,13375,7323,40997,19622,13287,6430,38809,25280,14914,7086,40116,25377,14241,8258,36717,25272,14557,5700,21984,13218,8025,22991,11962,18674,10627, 
 购买商品、接受劳务支付的现金(万元),45515,131983,79001,45620,17648,76341,53039,34992,16187,65777,10250,6894,2959,14505,10989,7575,3468,12321,8388,5449,3079,20821,13593,10101,4852,32847,17453,10734,7439,27407,23417,13700,6733,19561,16560,12244,6226,29923,22496,13329,5725,17925,13942,9692,15008,10790,14147,6278, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,0, 
