 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),66100,43922,22204,77720,57525,39465,18967,69366,50857,34861,68184,61025,53878,46921, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),816,490,81,833,855,233,203,325,249,110,304,294,459,403, 
 收到的其他与经营活动有关的现金(万元),1664,1300,462,1495,1418,809,399,1698,1578,651,1432,1464,1207,1353, 
 经营活动现金流入小计(万元),68580,45712,22747,80049,59799,40507,19568,71390,52685,35623,69920,62783,55544,48677, 
 购买商品、接受劳务支付的现金(万元),37966,26661,14151,47216,36265,24148,13486,38671,30820,19307,39911,35720,30948,27324, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),13661,9474,5568,15716,11584,8054,4004,13628,10786,6952,11493,10964,9874,6984, 
 支付的各项税费(万元),3750,2527,1510,5579,3988,2694,1750,5583,4507,2634,4892,4709,4223,2966, 
 支付的其他与经营活动有关的现金(万元),4763,2977,1511,6421,4529,2849,1368,5546,4084,2713,5178,4840,5453,3279, 
 经营活动现金流出小计(万元),60141,41639,22740,74931,56367,37745,20607,63428,50197,31605,61475,56234,50498,40552, 
 经营活动产生的现金流量净额(万元),8439,4073,7,5118,3432,2762,-1039,7962,2488,4017,8446,6549,5046,8124, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,1250,--,--, 
 取得投资收益所收到的现金(万元),247,92,--,5,5,--,--,--,--,--,4,1,2,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),48,45,21,146,56,38,10,76,54,17,83,28,53,196, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),27800,13900,--,65,52,--,--,203,80,--,49,--,1452,7276, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),28095,14037,21,217,113,38,10,279,134,17,136,1279,1507,7472, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),7680,6356,3115,5573,3400,2608,1512,5721,4413,2723,6267,2228,2871,2429, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,1500,1500,--,--,--,1250,--, 
