 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),138720,97857,58324,25296,120652,83694,52895,23686,105910,75059,46563,22074,125538,93225,61499,28339,137851,95749,55489,23066,134007,99473,63230,33499,112284,90711,54087,21071,76151,55127,32794,13644,65289,55668,58068, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),807,261,245,4,405,405,381,94,345,345,112,112,988,944,447,402,1952,1751,1273,320,1300,750,750,326,1118,668,218,106,997,825,553,81,688,150,834, 
 收到的其他与经营活动有关的现金(万元),3635,7175,1300,5238,2174,1726,1030,5521,2449,1238,983,175,8389,3533,3448,4460,3523,3583,1796,506,2316,8041,5556,569,2262,1462,1348,22,2152,1394,743,55,874,1367,1035, 
 经营活动现金流入小计(万元),143162,105293,59868,30537,123231,85825,54305,29301,108703,76641,47657,22360,134916,97702,65395,33200,143326,101083,58557,23892,137623,108263,69536,34395,115663,92841,55653,21199,79301,57346,34090,13780,66852,57184,59937, 
 购买商品、接受劳务支付的现金(万元),124424,88131,55933,23634,105492,79211,53090,21652,95190,65136,39304,15973,122359,100747,72461,34756,120722,82960,47463,20799,119649,87718,59961,32887,97628,85204,50728,20173,75432,54153,34157,13388,46991,51045,49796, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),13210,9278,4999,1766,9563,6242,3528,1339,8680,6306,4067,1589,7287,5204,3288,992,5419,3832,2028,869,4510,3063,1607,710,3036,1880,1169,448,2263,1663,1048,450,1634,1299,1239, 
 支付的各项税费(万元),1393,1555,1298,477,1209,985,726,322,1427,1032,644,298,1900,1545,1309,433,2435,1790,1557,1002,1411,700,452,84,2080,1522,1121,791,1037,688,578,519,2240,1773,1994, 
 支付的其他与经营活动有关的现金(万元),5303,3763,2000,660,5147,2786,2097,768,5070,1747,1180,514,5522,1978,1495,2103,6784,4180,3473,566,3882,12299,7219,2208,3425,1725,776,751,1094,1264,1059,397,2404,747,1436, 
 经营活动现金流出小计(万元),144330,102727,64230,26537,121411,89224,59441,24080,110367,74221,45195,18375,137068,109474,78553,38283,135360,92761,54520,23237,129451,103781,69239,35890,106170,90331,53794,22163,79827,57770,36842,14754,53268,54863,54465, 
 经营活动产生的现金流量净额(万元),-1168,2566,-4361,4000,1820,-3399,-5136,5221,-1664,2420,2462,3985,-2152,-11772,-13158,-5083,7965,8322,4037,655,8172,4483,297,-1495,9493,2510,1859,-964,-526,-424,-2752,-974,13584,2321,5473, 
 收回投资所收到的现金(万元),3800,4600,3800,3800,7527,5900,900,900,3000,0,--,--,633,633,633,633,37595,31075,22795,7000,7391,7200,4000,1000,--,223,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),455,105,41,41,149,45,45,45,240,235,205,--,245,143,6,6,286,210,98,127,285,-11,-32,19,401,--,213,96,265,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--,--,--,303,2,2,--,18,1,0,--,85,47,41,28,0,0,0,0,219,10,10,10,--,--,--,--,--,17,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),4255,4705,3841,3841,7676,5945,945,945,3542,237,207,0,896,777,639,639,37967,31332,22935,7155,7676,7189,3968,1019,620,233,223,106,265,0,0,0,0,17,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),9844,5139,2454,1022,7186,3960,2650,887,2873,2568,1756,989,7653,5206,3539,1216,22112,13429,7447,3655,11335,6021,4209,2848,12179,6619,2893,1367,5190,3440,1324,482,6540,2245,4916, 
 投资所支付的现金(万元),3000,3800,3800,3800,5963,860,922,800,8000,0,--,--,2527,900,900,--,32003,30920,22620,14728,5000,13871,11860,1000,15566,--,3000,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,257,266,--,367,120,420,--,--,--,0,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),12844,8939,6254,4822,13149,4820,3571,1687,10873,2568,1756,989,10180,6106,4439,1216,54115,44606,30332,18383,16702,20012,16489,3848,27745,6619,5893,1367,5190,3440,1324,482,6540,2245,4916, 
 投资活动产生的现金流量净额(万元),-8589,-4234,-2413,-981,-5474,1126,-2626,-741,-7331,-2331,-1549,-989,-9283,-5329,-3800,-577,-16149,-13274,-7397,-11227,-9026,-12823,-12520,-2829,-27125,-6387,-5669,-1260,-4925,-3440,-1324,-482,-6540,-2228,-4916, 
 吸收投资收到的现金(万元),98,98,98,98,--,--,--,--,45704,45803,--,--,--,--,--,--,--,--,--,--,--,--,--,330,960,--,--,--,60260,59454,59454,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),98,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,5000,5000,5000,--,14720,14730,14730,--,23445,23535,19674,5650,3790,2544,2544,2234,2578,2609,2602,2239,5223,4584,4214,2713,38020,28500,23400, 
