 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),174795,106830,48683,179677,128568,82494,42699,165156,127753,88219,42953,137045,114670,69230,30181,115163,81164,53580,28503,100581,70096,44940,22643,78277,57558,36291,17695,60820,46625,29371,15676,55424,40962,25896,13446,46445,32697,20810,43397,30862,41118,35463, 
 客户存款和同业存放款项净增加额(万元),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--,0,--,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,--,0,--,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,--,0,--,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,--,0,--,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,--,0,--,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,--,0,--,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,--,0,--,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,--,0,--,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 拆入资金净增加额(万元),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,--,0,--,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,--,0,--,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 收到的税费返还(万元),182,0,0,1,1,0,0,47,47,47,47,298,159,120,120,68,39,--,0,1,0,0,0,--,0,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,82, 
 收到的其他与经营活动有关的现金(万元),5455,3443,1179,11969,7311,5924,1133,11292,9426,7675,5048,10166,8950,6932,4450,8270,6194,5179,3762,5063,2952,976,483,6104,1572,881,376,1986,2393,1767,332,3602,1979,1543,672,5947,5367,1588,2303,2095,2694,4358, 
 经营活动现金流入小计(万元),180431,110274,49862,191647,135879,88417,43832,176494,137227,95941,48048,147509,123779,76281,34751,123500,87397,58759,32265,105644,73048,45917,23126,84381,59130,37171,18071,62807,49019,31138,16008,59026,42941,27439,14118,52392,38063,22398,45701,32957,43812,39902, 
 购买商品、接受劳务支付的现金(万元),43265,29038,15741,45666,26705,18704,7101,38453,23743,14876,6925,34462,26054,18145,8597,34476,26543,17890,7607,31198,23548,14132,6404,20132,13949,8478,2976,11920,10154,6158,2682,12151,8355,6591,3042,11353,7854,4718,13815,10215,18819,19445, 
