 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),16327,11344,6786,25897,19425,9008,4105,23117,7026,17408,14725,5672, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1199,384,140,383,305,19,--,181,6,114,91,48, 
 收到的其他与经营活动有关的现金(万元),3155,1981,1261,3550,2228,1783,755,2513,238,957,3721,3498, 
 经营活动现金流入小计(万元),20681,13709,8187,29830,21957,10810,4861,25811,7269,18479,18536,9218, 
 购买商品、接受劳务支付的现金(万元),10425,6135,3446,10315,8623,4935,1996,9372,3636,9640,9318,3403, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3381,2279,1319,3417,2598,1787,1105,2713,829,1825,1360,375, 
 支付的各项税费(万元),1009,729,450,1851,1787,1265,695,2597,1110,1279,582,125, 
 支付的其他与经营活动有关的现金(万元),4722,2594,1477,4926,2810,2310,1648,5767,1007,3591,5702,5429, 
 经营活动现金流出小计(万元),19537,11736,6692,20509,15817,10296,5443,20449,6582,16334,16963,9331, 
 经营活动产生的现金流量净额(万元),1144,1973,1495,9321,6141,514,-583,5363,688,2145,1573,-114, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),32,24,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--,--,--,--,--,7,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),131,131,14,184,184,184,--,112,--,213,--,2001, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),163,155,14,184,184,184,0,112,0,213,7,2001, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3796,2414,2075,4279,3581,2847,2045,4280,1648,2308,3671,3754, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),7327,--,--,--,--,--,--,--,--,--,--,1400, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),11123,2414,2075,4279,3581,2847,2045,4280,1648,2308,3671,5154, 
 投资活动产生的现金流量净额(万元),-10960,-2259,-2061,-4095,-3398,-2663,-2045,-4168,-1648,-2095,-3664,-3153, 
 吸收投资收到的现金(万元),28490,28490,--,--,--,--,--,4900,4900,--,700,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),8290,6395,4695,7280,5630,5030,3820,7678,2550,6262,7106,5750, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),36780,34885,4695,7280,5630,5030,3820,12578,7450,6262,7806,5750, 
 偿还债务支付的现金(万元),14350,9955,1390,6708,4980,2790,2310,9754,3255,5748,5006,2700, 
 分配股利、利润或偿付利息所支付的现金(万元),264,193,110,551,261,178,85,423,114,504,440,246, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1891,1891,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),16504,12039,1500,7259,5241,2968,2395,10177,3369,6252,5446,2946, 
 筹资活动产生的现金流量净额(万元),20276,22846,3195,21,389,2062,1425,2401,4081,10,2360,2804, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),10460,22560,2629,5247,3132,-88,-1202,3596,3121,60,270,-463, 
 加:期初现金及现金等价物余额(万元),9355,9355,9355,4108,4108,4108,4108,512,512,452,183,645, 
 期末现金及现金等价物余额(万元),19815,31915,11984,9355,7239,4020,2905,4108,3632,512,452,183, 
 净利润(万元),--,2458,--,5733,--,2017,--,6087,995,2150,1555,229, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-102,--,-221,--,46,--,649,-46,341,112,67, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,819,--,1407,--,669,--,1049,257,998,715,293, 
 无形资产摊销(万元),--,53,--,106,--,53,--,98,23,89,82,56, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,--,--,--,--,--,-3,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,82,--,-73,--,-10,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,186,--,300,--,155,--,419,126,507,432,230, 
 投资损失(万元),--,-24,--,--,--,--,--,--,--,--,--,-1, 
 递延所得税资产减少(万元),--,4,--,2,--,-26,--,-66,11,-71,1,-16, 
 递延所得税负债增加(万元),--,-11,--,11,--,2,--,--,--,--,--,--, 
 存货的减少(万元),--,-2904,--,-1553,--,-1467,--,206,3,-1673,-2662,-1399, 
 经营性应收项目的减少(万元),--,2210,--,4695,--,1369,--,-7852,629,-4643,472,-1237, 
 经营性应付项目的增加(万元),--,-769,--,-1041,--,-2273,--,4793,-1305,2101,868,1666, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-28,--,-43,--,-21,--,-21,-5,2346,--,--, 
 经营活动产生现金流量净额(万元),--,1973,--,9321,--,514,--,5363,688,2145,1573,-114, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),19815,31915,11984,9355,7239,4020,2905,4108,3632,512,452,183, 
 现金的期初余额(万元),9355,9355,9355,4108,4108,4108,4108,512,512,452,183,645, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),10460,22560,2629,5247,3132,-88,-1202,3596,3121,60,270,-463, 

