 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),61084,37222,15571,74099,54942,34367,14098,62220,63771,46218,55085,47428,49987, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),4095,2754,1165,4921,3105,1945,1105,5758,2438,2440,1789,2103,2694, 
 收到的其他与经营活动有关的现金(万元),780,516,612,959,901,819,1435,3143,3007,3000,2511,1704,1500, 
 经营活动现金流入小计(万元),65958,40492,17348,79979,58948,37131,16638,71121,69216,51657,59384,51235,54180, 
 购买商品、接受劳务支付的现金(万元),40398,24684,7505,43325,35907,20058,6256,38067,38025,28349,29985,32240,39369, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),9622,5858,3402,13805,9793,6831,3206,10675,11651,9070,8863,7038,6412, 
 支付的各项税费(万元),5559,4240,1499,4364,3568,2556,1234,3982,3176,2416,1434,1380,1349, 
 支付的其他与经营活动有关的现金(万元),8498,5534,2945,9748,6701,4688,4044,5148,6680,5157,6494,5094,3872, 
 经营活动现金流出小计(万元),64078,40316,15351,71242,55969,34133,14740,57871,59532,44992,46776,45752,51002, 
 经营活动产生的现金流量净额(万元),1881,176,1996,8737,2979,2998,1897,13250,9684,6665,12608,5483,3178, 
 收回投资所收到的现金(万元),37000,15000,--,1926,1921,1921,242,5,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),459,171,--,118,186,186,--,472,343,281,406,386,87, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1113,772,22,26,1,--,7,17,--,--,9,38,391, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,13,13,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,29,29,29,--,36,9941,9941,12208,18197,21520, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),38572,15943,22,2099,2137,2135,248,529,10297,10235,12622,18621,21999, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2120,1055,947,4884,3305,3062,2191,7797,9907,5820,13521,4409,5700, 
 投资所支付的现金(万元),59000,37000,11000,1800,1800,1800,--,--,280,280,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),15,--,--,28,0,--,389,--,9954,9954,12066,18197,21418, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),61135,38055,11947,6712,5105,4862,2580,7797,20141,16054,25587,22606,27118, 
 投资活动产生的现金流量净额(万元),-22563,-22111,-11925,-4613,-2968,-2726,-2332,-7268,-9844,-5819,-12965,-3985,-5119, 
