 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),46154,31419,20666,54312,41168,27510,15052,37042,10097,28587,23884,18066, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),3651,1629,710,2772,1992,1265,611,2793,770,1405,723,321, 
 收到的其他与经营活动有关的现金(万元),390,342,158,463,87,85,6,1578,1514,6015,2887,3841, 
 经营活动现金流入小计(万元),50195,33389,21534,57547,43246,28859,15668,41413,12380,36007,27493,22229, 
 购买商品、接受劳务支付的现金(万元),29716,19579,9291,38186,29719,18633,10189,25721,5375,17208,13628,11122, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),7731,5133,3447,9497,5922,4587,3245,7343,1704,7241,5912,5545, 
 支付的各项税费(万元),2127,1735,1260,2823,1814,1278,583,1942,282,1523,653,947, 
 支付的其他与经营活动有关的现金(万元),4537,2555,1269,3484,2192,1246,781,1866,473,7746,3747,4631, 
 经营活动现金流出小计(万元),44111,29004,15266,53990,39648,25744,14797,36872,7834,33718,23940,22244, 
 经营活动产生的现金流量净额(万元),6084,4386,6268,3556,3598,3116,871,4541,4546,2288,3553,-15, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),6,0,0,27,20,20,14,19,2,3,78,149, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,10,--,--,--,--,--,7,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),1425,--,580,3800,2725,2515,1600,5630,271,--,250,2000, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),1431,0,580,3837,2745,2535,1614,5649,273,10,328,2149, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5063,1674,70,2083,1488,1186,241,5481,3044,4224,352,1179, 
 投资所支付的现金(万元),300,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),1680,--,710,2760,1795,1545,590,6399,--,271,--,2000, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),7043,1674,780,4843,3283,2731,831,11880,3044,4495,352,3179, 
 投资活动产生的现金流量净额(万元),-5612,-1674,-200,-1007,-538,-196,783,-6231,-2771,-4485,-24,-1031, 
 吸收投资收到的现金(万元),44049,43749,--,--,--,--,--,5000,5000,600,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,1000,1000,1000,1000,1984,984,7512,10249,15187, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),44049,43749,0,1000,1000,1000,1000,6983,5983,8112,10249,15187, 
 偿还债务支付的现金(万元),--,--,--,2000,2000,1000,--,4470,2971,7243,10938,15213, 
 分配股利、利润或偿付利息所支付的现金(万元),790,--,--,398,398,43,21,61,49,201,438,1360, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),790,0,0,2398,2398,1043,21,4531,3020,7444,11376,16573, 
 筹资活动产生的现金流量净额(万元),43259,43749,0,-1398,-1398,-43,979,2452,2964,668,-1126,-1386, 
 汇率变动对现金及现金等价物的影响(万元),-304,-142,-122,294,163,100,-30,382,126,33,-380,-40, 
