 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),55265,268298,198912,111810,46350,213882,121970,78097,38259,153677,88791,57182,26136,178623,281379,171356,44140,208721,189965,106237,47895,207103,131019,88075,32023,176541,117092,79912,35578,205891,144700,94150,40279,175059,112242,68326,29372,128667,86521,51278,25309,152584,109122,74546,38252,141406,99950,66685,34275,121592,85869,49373,26256, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 收到的税费返还(万元),--,2381,2382,299,194,--,--,--,--,--,2,2,--,121,176,176,1,1393,721,179,9,713,813,153,153,220,299,147,147,459,103,95,--,2,5,--,--,0,967,967,--,31,31,0,0,0,--,--,--,0,0,0,--, 
 收到的其他与经营活动有关的现金(万元),3167,7187,4060,2733,1151,3859,4557,16190,872,1962,1062,22851,5618,4704,19355,19101,18795,7033,10639,15501,26096,12675,27437,13139,40186,3681,9666,2960,5857,3928,5489,4467,2706,8476,11330,4808,881,1795,2783,2134,918,3019,715,312,200,852,1379,1232,556,538,3327,1680,268, 
 经营活动现金流入小计(万元),58431,277866,205355,114843,47694,217741,126527,94286,39130,155639,89854,80035,31754,183448,300909,190633,62936,217148,201325,121917,74000,220490,159270,101367,72362,180442,127058,83019,41582,210278,150292,98713,42985,183537,123578,73134,30254,130463,90272,54379,26227,155635,109868,74858,38452,142258,101329,67918,34831,122130,89196,51053,26523, 
 购买商品、接受劳务支付的现金(万元),26429,116754,96057,39405,28052,160750,99552,76323,34524,98353,60278,46430,28583,123692,254580,152370,39928,129046,128705,65277,27540,153803,106886,71062,30948,145893,101046,69259,37051,150143,106405,73813,29425,124394,71980,47601,24707,92659,65090,34124,16556,111755,77964,52316,23788,93281,70813,45046,24191,75249,61830,39425,23749, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8651,22819,17275,12320,7188,21096,16006,11234,7104,20981,14237,9943,6036,25385,17083,12702,8331,21973,15928,11425,7699,17235,12583,9015,5688,14987,11653,8600,5462,13505,10516,7237,4445,10663,7765,5584,3174,10608,7109,4979,2859,9462,7258,5245,2949,10412,6493,4540,2604,10048,8016,6199,2535, 
 支付的各项税费(万元),11351,28400,22812,13437,6187,16234,11766,8785,4442,11551,7352,4712,2269,13001,9778,7337,4098,18322,13579,10358,5332,10396,5688,4027,1785,12231,7928,5591,2153,18932,13512,9505,2967,9127,5114,3244,1086,10232,7263,4976,2229,12317,9825,7516,4530,13068,10370,8132,4121,10621,7467,4732,2541, 
 支付的其他与经营活动有关的现金(万元),8643,16590,10093,15890,3099,8976,5406,22517,3470,6797,6051,26893,3907,10528,17736,29508,23665,18284,20766,21274,29390,14220,26500,18396,36171,15636,13401,9894,5363,15154,11065,7083,3435,15650,13304,7906,4174,19162,13271,7274,4803,18052,12385,8078,2278,19500,11315,7287,4226,16736,12443,7362,2520, 
 经营活动现金流出小计(万元),55074,184563,146237,81052,44526,207057,132729,118858,49540,137682,87917,87978,40795,172606,299177,201917,76022,187625,178978,108334,69961,195654,151657,102500,74592,188747,134027,93343,50029,197734,141498,97638,40272,159834,98163,64334,33141,132660,92733,51354,26447,151587,107431,73155,33544,136261,98991,65005,35143,112654,89756,57717,31344, 
 经营活动产生的现金流量净额(万元),3357,93303,59118,33791,3168,10684,-6202,-24572,-10410,17957,1937,-7943,-9041,10842,1732,-11283,-13086,29523,22347,13583,4038,24836,7613,-1132,-2230,-8305,-6969,-10324,-8447,12544,8794,1074,2713,23703,25415,8799,-2887,-2198,-2461,3026,-220,4047,2437,1703,4908,5997,2338,2913,-312,9476,-560,-6664,-4821, 
 收回投资所收到的现金(万元),--,213,--,--,--,663,--,--,--,31288,13646,--,--,--,--,--,--,5302,225,--,--,11982,--,--,--,33692,--,--,--,--,--,--,--,6491,--,--,--,11697,11697,11697,26,8026,2800,0,--,4615,99,--,--,570,570,400,150, 
 取得投资收益所收到的现金(万元),--,2066,2008,2008,--,1943,1333,664,--,3113,2503,1893,--,2888,2888,2318,--,2342,2342,24,--,2407,2407,36,--,2437,2437,2437,--,1707,1707,1707,--,1604,1604,1604,--,1551,1551,622,78,1027,1027,1027,--,1045,875,846,--,353,353,353,353, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,5241,5177,5177,5177,2730,2221,2,2,804,1,--,--,681,671,671,--,341,341,--,--,586,-358,-379,--,4597,4554,4515,-33,1669,1316,1083,481,1669,143,137,3,24,0,0,--,750,702,693,469,2254,83,25,23,262,93,14,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-129,-129,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 收到的其他与投资活动有关的现金(万元),25,--,252,152,47,--,271,153,--,--,--,--,--,--,0,0,--,--,0,0,--,2532,0,--,--,25,0,0,--,1778,--,--,--,--,--,--,--,9,9,9,5,--,563,0,6,560,13,--,--,4193,20,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 投资活动现金流入小计(万元),25,7521,7437,7336,5224,5336,3824,819,2,35206,16150,1893,0,3569,3559,2989,0,7986,2779,-105,0,17508,2049,-343,0,40751,6990,6952,-33,5155,3023,2790,481,9764,1747,1741,3,13282,13257,12328,108,9802,5092,1719,475,8475,1070,871,23,5379,1036,766,503, 
