 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),717126,353549,146469,480764,323795,188187,87674,281979,183572,116643,52235,145187,104050,60805,22572,39310,25881,17460,6014,29307,19275,12135,6520,23378,17133,14569,10591,38757,32007,28580,29553,31969, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),2429,974,521,787,18,2,2,2305,2006,1460,0,1384,1384,1220,737,568,568,568,568,--,--,--,--,772,631,631,269,1381,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),9403,3225,2428,2379,5545,870,479,858,1524,893,10324,669,1167,710,510,1118,2154,1679,148,1598,1931,1481,999,972,373,243,132,1411,1130,3663,1493,928, 
 经营活动现金流入小计(万元),728958,357748,149418,483930,329357,189058,88154,285142,187101,118996,62559,147240,106602,62735,23819,40996,28603,19707,6730,30906,21205,13616,7519,25123,18138,15443,10991,41549,33138,32243,31046,32897, 
 购买商品、接受劳务支付的现金(万元),695141,344143,132080,487006,323907,188153,93651,258040,166317,93871,45668,151155,114778,76074,29291,33237,19142,11484,6582,21721,15258,10207,4954,29473,23237,17415,8365,28470,18463,18248,21641,27460, 
