 报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),6838,1874,19182,11777,7645,3022,18176,11418,8731,4304,15584,10540,6411,2523,14568,7468,3866,1927,20226,13138,8585,2908,15770,9049,5535,1892,16923,7891,6606,15893,13337,10502,9381,9081,7911, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),195,53,965,741,574,23,450,357,226,205,773,546,446,403,710,390,270,76,1199,602,182,62,403,396,387,97,261,259,253,314,290,130,194,21,201, 
 收到的其他与经营活动有关的现金(万元),1002,401,3270,1789,924,324,3075,1610,911,257,2596,2336,729,410,1643,1132,744,125,1723,1180,501,283,2251,1384,418,92,1813,1046,496,628,660,407,1239,582,543, 
 经营活动现金流入小计(万元),8034,2329,23418,14308,9144,3370,21701,13385,9868,4766,18953,13422,7585,3336,16921,8991,4880,2128,23148,14919,9268,3253,18424,10829,6340,2081,18996,9196,7355,16834,14286,11039,10813,9684,8655, 
 购买商品、接受劳务支付的现金(万元),9400,4522,20316,17288,13123,4171,8545,9171,5534,3492,10283,7713,5455,2809,9052,6411,3775,1833,9762,8172,6543,5046,14464,11815,6106,3646,12345,7486,4888,9327,7944,6265,6320,5422,4018, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3255,2076,5386,4170,2909,1581,4387,3225,2227,1336,3804,2851,1969,1158,2846,2263,1478,982,3141,2605,1826,909,2545,1940,1213,674,2121,1562,1018,1771,1549,837,1483,980,730, 
 支付的各项税费(万元),468,243,1584,1387,1221,876,900,857,551,427,1242,810,623,437,748,262,220,82,979,839,535,263,1176,1083,610,564,2215,1481,1043,958,1483,1063,650,670,496, 
 支付的其他与经营活动有关的现金(万元),2394,1124,6979,5733,3199,1831,5633,4258,2736,929,3752,2899,2002,1189,3145,2745,1483,806,3208,2470,1776,893,2949,2197,1388,671,2093,1541,956,2027,1729,1236,1242,1307,2405, 
 经营活动现金流出小计(万元),15518,7966,34265,28578,20452,8459,19464,17511,11048,6183,19082,14273,10048,5593,15792,11681,6955,3703,17090,14087,10680,7112,21134,17034,9316,5555,18775,12070,7905,14083,12705,9401,9695,8379,7648, 
 经营活动产生的现金流量净额(万元),-7483,-5637,-10847,-14270,-11308,-5089,2237,-4126,-1180,-1418,-130,-851,-2462,-2257,1129,-2690,-2075,-1575,6058,832,-1412,-3859,-2710,-6205,-2976,-3474,222,-2874,-551,2751,1581,1638,1119,1305,1006, 
 收回投资所收到的现金(万元),4821,2913,33665,27442,22024,16124,51800,40400,24600,7300,15417,11390,2500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,358,215,--,--,0,0, 
 取得投资收益所收到的现金(万元),100,42,740,662,577,470,714,599,463,353,272,148,11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),28,26,3,3,--,--,2,2,2,2,0,0,0,0,10,10,2,0,5,5,2,--,1,1,0,0,6,0,--,2,10,10,0,0,9, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1430,1430,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),4949,2981,34408,28107,22601,16594,52516,41001,25065,7655,15690,11539,2511,0,10,10,2,0,5,5,2,0,1431,1431,0,0,6,0,0,360,225,10,0,0,9, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),495,310,1542,1134,787,423,2188,1745,950,263,1716,1452,974,570,2705,1557,718,257,1813,1218,559,407,1320,1070,959,118,947,391,253,1672,1284,1452,368,1205,170, 
 投资所支付的现金(万元),1950,1950,17593,15843,9063,6898,68874,48824,35074,14074,27190,23190,19890,5500,614,615,615,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,648,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),1590,--,1000,1000,1000,--,1988,--,--,--,--,--,--,--,--,--,--,--,250,--,--,--,2356,700,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
