 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),157609,92158,49872,174108,105067,72826,29989,157620,116379,142036,31619,99845,68503,46379, 
 客户存款和同业存放款项净增加额(万元),--,--,0,--,--,--,0,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,0,--,--,--,0,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,0,--,--,--,0,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,0,--,--,--,0,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,0,--,--,--,0,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,0,--,--,--,0,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,0,--,--,--,0,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,0,--,--,--,0,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,0,--,--,--,0,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,0,--,--,--,0,--,--,--,--,--,--,--, 
 收到的税费返还(万元),949,481,0,--,--,--,0,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),916,914,244,532,280,86,1333,1044,482,502,69,274,503,66, 
 经营活动现金流入小计(万元),159473,93553,50116,174640,105347,72913,31322,158664,116861,142538,31688,100119,69006,46444, 
 购买商品、接受劳务支付的现金(万元),136808,93246,59690,157490,95359,60620,29995,116692,91079,120654,23827,75654,55961,40577, 
 客户贷款及垫款净增加额(万元),--,--,0,--,--,--,0,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,0,--,--,--,0,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,0,--,--,--,0,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,0,--,--,--,0,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,0,--,--,--,0,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),18909,12557,6363,20170,14058,8887,4628,17681,12788,18620,4090,11555,7680,3642, 
 支付的各项税费(万元),5683,4152,2265,4348,3151,1924,1105,4769,3543,6370,1689,4701,1807,1064, 
 支付的其他与经营活动有关的现金(万元),2265,2322,1463,2343,1891,1171,1674,2122,2001,2388,334,1753,1207,1054, 
 经营活动现金流出小计(万元),163666,112277,69781,184351,114459,72603,37403,141264,109411,148032,29940,93662,66655,46337, 
 经营活动产生的现金流量净额(万元),-4193,-18724,-19665,-9711,-9112,310,-6081,17399,7450,-5494,1748,6457,2351,107, 
 收回投资所收到的现金(万元),--,--,0,--,--,--,0,--,--,5,--,--,--,--, 
 取得投资收益所收到的现金(万元),50,--,0,--,--,--,0,--,--,0,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,0,0,--,--,--,0,23,10,19,5,4,0,2, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,0,--,--,--,0,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,0,--,--,--,0,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),50,0,0,0,0,0,0,23,10,24,5,4,0,2, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),7122,3915,1047,2248,2142,1621,674,5310,3964,4892,1436,3436,946,694, 
