 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),936021,714719,408459,190764,886822,709963,492672,274231,667276,465355,284914,136609,821712,590135,473501,137786,787274,557768,41014,20544,90346,72639,45766,22630,100712,132774,85383,39036,188821,153429,100063,46276,177970,130135,83853,40184,166099,126604,71629,33825,226713,298210,201138,108592,153787,99960,63949,23820,139140,83772,58620,36140, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),17711,11492,11468,7171,21195,15117,11989,3833,17981,16766,15076,6790,22682,20082,11027,5616,9460,8038,95,--,207,196,152,72,404,323,--,--,--,--,--,--,60,27,19,6,3639,3627,3616,2678,7347,4823,2416,1400,3486,2630,1434,863,2540,1716,1450,888, 
 收到的其他与经营活动有关的现金(万元),29296,124444,39821,12318,25594,50750,35767,25794,86034,40325,21390,1019,12266,8020,7584,3891,24291,12487,847,638,2140,1707,1512,1075,1962,839,737,318,3077,2406,1360,788,5032,4234,2536,269,2121,1437,843,564,2793,2476,1337,1066,823,361,314,34,2068,49211,42315,393, 
 经营活动现金流入小计(万元),983029,850655,459747,210253,933611,775830,540428,303858,771290,522447,321381,144417,856659,618237,492112,147294,821025,578292,41956,21182,92693,74542,47430,23777,103078,133937,86120,39354,191899,155835,101423,47064,183062,134396,86409,40459,171859,131668,76088,37067,236853,305509,204891,111059,158095,102950,65696,24717,143748,134699,102385,37421, 
 购买商品、接受劳务支付的现金(万元),693802,635310,341792,141032,720793,550782,362183,190503,749447,502364,344896,162612,621655,489303,417324,128765,662761,440512,22942,12541,74976,57944,41275,17771,66178,109169,69252,30674,170865,137461,87918,40120,155293,122878,81754,39889,134295,92704,49383,22376,191308,274050,181078,104569,151678,96173,65744,23648,124232,87100,53769,32679, 
 客户贷款及垫款净增加额(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),54190,29188,17937,8791,44522,26616,15211,8047,41840,25270,12838,6433,37074,21551,14525,6247,41601,28238,6970,3464,19888,15972,10543,5187,18859,14707,8859,3697,19057,14537,8243,3112,16774,10483,7297,3381,14723,9656,5040,2761,14926,10727,6484,2735,10857,8419,6655,3278,6458,5043,3162,1380, 
 支付的各项税费(万元),24321,18104,12943,9541,42760,40919,34746,23353,36600,28213,23249,8022,33433,25038,21048,4711,36570,28844,4994,1873,6813,5166,3037,1962,8200,7282,6526,1030,9155,7635,6666,2652,5870,4715,3484,1218,14625,12145,7192,1240,17109,13663,9689,4642,5722,4227,2395,1421,3945,2398,1256,885, 
