 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),34337482,23454437,9885253,35771082,24639451,16593681,7999498,29198254,20745977,13559178,5988946,22151587,15739384,10003050,33272,46139,43710,41894,37059,74522,32553,23588,11714,55503,36369,23151,10128,115631,61084,44559,17373,100321,55485,40711,20715,176638,134564,92313,28933,60805,48550,34597,15957,227447,193503,120354,44841,141553,111609,69431,13518, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,-10000,-24800,-15000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--, 
 收取利息、手续费及佣金的现金(万元),16535,2777,7892,25138,18263,11388,--,25314,--,--,--,27524,21382,14081,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--, 
 拆入资金净增加额(万元),--,--,--,10000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--, 
 收到的税费返还(万元),29447,15441,10212,8434,47005,18941,7680,10871,18513,16416,6929,8339,19988,17697,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,6,6,--,0,10,10,9,--,3,0,2,47,298,262,0, 
 收到的其他与经营活动有关的现金(万元),8432462,4940725,3587256,9850079,8552393,5155370,3279352,11192963,7998640,5587835,4284658,7800811,5166609,2404270,1815,10891,9905,8735,1980,13555,5236,2754,1712,4711,5310,3174,1620,22703,49940,22000,27897,9121,6572,4467,3338,30426,18415,14625,6769,10482,5768,5043,2143,90504,98612,46688,20253,27746,12139,9111,5593, 
 经营活动现金流入小计(万元),42815925,28413380,13490613,45664733,33257111,21779380,11286530,40427401,28763129,19163428,10280533,29978262,20922562,12424099,35087,57031,53615,50630,39039,88078,37789,26342,13426,60213,41679,26325,11748,138334,111024,66559,45270,109442,62057,45178,24053,207064,152984,106943,35702,71287,54327,39650,18109,317951,292118,167042,65095,169346,124045,78803,19112, 
 购买商品、接受劳务支付的现金(万元),25925442,16719457,7985850,25823038,18135361,13046268,6294825,26037405,17322549,12460431,7573943,23112065,17877364,11651916,9289,23984,18596,18030,15913,28593,25760,22352,12412,33396,29673,22911,11552,105028,76594,66933,46649,194394,170932,138749,47934,82690,68472,49475,28572,37126,29065,18157,6198,119490,106362,68668,29583,140103,117679,73590,18247, 
 客户贷款及垫款净增加额(万元),12755,36081,15096,9321,1913,1949,--,-21462,--,--,--,30886,-19465,-12585,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--, 
 支付利息、手续费及佣金的现金(万元),-1,0,403,1821,904,595,--,1170,--,--,--,1515,1299,749,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--, 
 支付给职工以及为职工支付的现金(万元),657608,442493,416701,787888,1082956,739275,352882,1244733,885313,632443,340214,549948,408701,237797,3492,11518,9396,6043,3479,13895,10966,7325,3789,12360,9195,6010,3006,12226,9377,6113,3236,11243,8279,5618,3013,10538,7502,4806,1982,7723,6530,4528,2187,8088,6044,3881,1694,7489,5927,3902,1640, 
 支付的各项税费(万元),2704365,1996124,849660,2815945,2206658,1653457,703899,2365013,1840738,1374794,528045,1594996,1227709,904624,5769,2872,1854,1343,722,16146,6146,5603,2342,10543,9091,8027,5958,16379,14522,12376,3523,15026,12228,9278,3471,13375,10610,5875,1145,9276,8273,6987,1729,9245,7579,3859,2332,6230,5132,3912,1193, 
 支付的其他与经营活动有关的现金(万元),10418501,6596133,3763931,10340465,8458017,5140418,3655625,11236275,9321550,5868657,4735618,7112775,5002541,2436456,3105,15604,12490,10158,8089,23292,10601,7631,5592,15741,11853,5008,1987,28177,26845,23676,26490,18068,10669,7225,25982,25571,15430,7629,1846,31468,20723,18079,13962,79168,82976,45609,26928,28647,10848,8099,5709, 
 经营活动现金流出小计(万元),39718670,25790290,13031643,39778478,29885810,20581963,11007231,40863133,29370149,20336325,13177820,32402186,24498150,15218956,21656,53978,42336,35573,28203,81925,53473,42911,24134,72040,59811,41957,22503,161809,127339,109098,79898,238731,202108,160870,80400,132174,102013,67785,33544,85593,64591,47751,24076,215992,202962,122016,60537,182469,139585,89503,26789, 
 经营活动产生的现金流量净额(万元),3097255,2623090,458971,5886255,3371301,1197417,279299,-435732,-607020,-1172896,-2897287,-2423924,-3575588,-2794858,13431,3053,11280,15056,10836,6152,-15684,-16568,-10708,-11827,-18133,-15632,-10754,-23475,-16315,-42539,-34629,-129290,-140052,-115693,-56347,74890,50971,39158,2158,-14306,-10264,-8100,-5967,101959,89157,45025,4558,-13122,-15540,-10700,-7677, 
 收回投资所收到的现金(万元),1287471,773797,289493,4207952,1081262,483958,334885,1131675,1529169,934489,346030,508142,301537,172966,--,27800,17525,17800,17800,4615,--,--,--,8813,965,965,223,26,26,26,15,4993,405,405,369,1038,1539,1318,3,2412,6429,399,203,2856,994,941,684,2060,321,131,--, 
 取得投资收益所收到的现金(万元),191711,120256,43040,104165,164709,94245,5641,750379,147325,132203,26443,491896,50416,40506,--,6864,6508,1706,1456,2675,2180,216,--,18227,8911,1711,268,5289,5189,2220,--,8032,7558,4792,36,2693,1832,1603,--,4954,4618,4455,95,2116,2914,2443,830,4283,6486,6397,126, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),6463,255,104,11356,960,606,2055,4039,3781,3158,686,21903,3433,3416,0,309,299,258,229,46,34,34,--,76,47,41,41,49,42,40,38,52,44,32,3,57,33,18,10,779,43,1,1,180,166,3,1,1008,1003,89,63, 
 处置子公司及其他营业单位收到的现金净额(万元),85845,85845,77183,187654,104830,55830,--,191864,--,--,--,251377,--,--,--,-522,--,--,--,--,--,--,--,--,--,--,--,13912,--,--,--,--,--,0,--,-24,-0,-0,--,4,331,0,--,6196,5891,5891,525,9926,--,0,--, 
 收到的其他与投资活动有关的现金(万元),459789,310360,208003,1605580,798995,312158,94794,2055280,547653,317875,77024,1759370,562697,101444,--,39362,66050,--,--,7624,6621,6621,3621,33660,719,480,480,6581,6665,4915,4955,3040,12,12,11,3489,6496,2089,8212,12166,5162,4942,4942,360,459,457,--,25848,626,160,199, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--, 
 投资活动现金流入小计(万元),2031280,1290514,617823,6116707,2150756,946798,437375,4133237,2227928,1387725,450183,3032687,918084,318331,0,73814,90381,19765,19485,14960,8835,6871,3621,60776,10641,3196,1011,25857,11922,7201,5007,16117,8019,5240,420,7254,9899,5027,8225,20316,16582,9797,5240,11709,10424,9735,2040,43126,8435,6778,388, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),224476,164980,114783,260111,113831,64665,11058,130231,97640,80768,32416,144914,342852,177262,2465,481,118,106,34,746,644,97,71,854,701,625,617,2822,2759,2625,2477,4932,4987,4656,4371,4013,3474,1337,416,17209,6765,4660,4319,582,220,73,9,534,429,260,150, 
 投资所支付的现金(万元),2272754,922782,412858,5018462,1610717,680324,57238,1822836,1105478,988425,451425,2400510,671438,374540,--,4086,4039,146,86,7750,7701,6246,1195,10114,7359,2786,2745,56250,37910,23564,23162,5491,5538,5538,361,1249,224,0,--,10743,6429,410,203,2920,773,720,419,1921,880,880,380, 
