 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),415726,1434409,1131998,675582,340627,1205688,893332,510448,279997,1001023,722473,428916,202450,779452,628670,359909,693971,492049,409422, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),7917,6656,6718,9683,1776,11312,8399,4004,3842,5897,4815,4819,2040,6241,6241,4638,177,--,--, 
 收到的其他与经营活动有关的现金(万元),15821,97573,43698,33342,15698,70099,30406,15305,8486,30863,21997,6914,3670,23452,32857,9168,17526,27585,42053, 
 经营活动现金流入小计(万元),439465,1538638,1182414,718607,358100,1287098,932138,529757,292324,1037783,749284,440649,208159,809146,667768,373714,711674,519634,451476, 
 购买商品、接受劳务支付的现金(万元),251332,775927,626401,402030,202581,602072,475508,263089,125871,488964,338485,207669,115203,445066,375826,214339,372082,280827,232964, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),76735,224132,155084,107235,61900,182381,128226,85017,52074,135986,101268,54725,29026,99910,69728,54093,87924,52931,34952, 
 支付的各项税费(万元),42954,205023,157155,97856,31700,201518,120417,91736,48060,135192,111799,54921,18006,101289,92549,44096,81756,84216,64089, 
 支付的其他与经营活动有关的现金(万元),20800,57421,64081,28162,20786,98400,52611,24175,14842,80078,47122,18007,11607,76152,59952,23960,69299,62201,45448, 
 经营活动现金流出小计(万元),391820,1262503,1002720,635283,316967,1084371,776763,464017,240847,840220,598674,335321,173842,722417,598056,336488,611061,480174,377452, 
 经营活动产生的现金流量净额(万元),47644,276135,179694,83324,41133,202727,155375,65740,51477,197563,150611,105328,34317,86729,69712,37226,100612,39460,74023, 
 收回投资所收到的现金(万元),--,4927,--,--,10085,--,--,--,--,--,--,--,--,95400,92900,--,--,2000,3294, 
 取得投资收益所收到的现金(万元),51,493,183,122,60,28,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),5457,32212,3219,2874,19,6399,3563,2899,1164,2178,1582,596,0,2208,1172,713,21699,852,991, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,363,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),11496,--,28648,--,15720,--,149595,52298,--,--,12602,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),17005,37631,32050,2996,25884,6427,153157,55196,1164,2541,14185,596,0,97608,94072,713,21699,2852,4284, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),76428,350778,313887,203051,111813,352076,410959,275636,101311,466005,318298,217026,89725,134726,102210,47442,69073,162277,149955, 
 投资所支付的现金(万元),--,7775,--,--,--,9240,9000,9000,9000,4250,--,--,60,142740,93900,12000,--,2207,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,2006,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),76428,358553,313887,203051,111813,363322,419959,284636,110311,470255,318298,217026,89785,277466,196110,59442,69073,164484,149955, 
 投资活动产生的现金流量净额(万元),-59423,-320922,-281837,-200055,-85929,-356895,-266802,-229440,-109147,-467714,-304114,-216430,-89785,-179858,-102038,-58729,-47374,-161632,-145671, 
 吸收投资收到的现金(万元),--,520,520,520,--,334178,343491,333741,120,76002,75672,75672,--,60000,12660,12660,--,--,40000, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,520,520,520,--,520,520,270,120,4580,4250,4250,--,--,12660,--,--,--,--, 
