 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),9049,35167,29002,19951,9540,29369,24933,15888,7768,24639,18535,12779,6208,20417,14501,9844,5324,15279,14349,10301, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,--,--, 
 收到的税费返还(万元),99,177,0,0,--,14,29,14,--,30,31,31,--,20,20,20,--,--,--,22, 
 收到的其他与经营活动有关的现金(万元),263,641,529,375,150,646,470,259,103,654,564,370,118,450,399,70,34,390,436,606, 
 经营活动现金流入小计(万元),9411,35985,29531,20327,9690,30029,25432,16160,7871,25323,19129,13180,6326,20886,14920,9933,5358,15668,14785,10929, 
 购买商品、接受劳务支付的现金(万元),3767,9076,11777,7672,3923,1867,6211,3879,1731,4842,5241,3843,2202,7097,5715,2494,1927,4475,4425,4371, 
