 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),155042,93767,37436,170998,125619,68282,33777,114008,73175,37487,16112,57693,42366,24113,9681,70670,57742,38839,13183,67313,53444,42943,17861,68264,54776,37811,16929,54500,42509,33949,13331,47792,29927,24093,7920,53958,44568,27368,7151,75474,9826,7325,3214,29501,17872,10348,2843,30912,18006,11608,4797, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0, 
 收到的税费返还(万元),2050,2050,655,2725,896,887,1086,1752,--,--,--,120,120,--,--,8,--,--,--,--,--,--,--,68,68,59,--,118,118,--,--,33,--,0,--,--,--,--,--,--,332,282,143,440,309,242,166,714,505,460,423, 
 收到的其他与经营活动有关的现金(万元),2284,1025,720,12013,1500,540,152,15279,1174,929,153,21234,19143,3558,172,17319,1858,104,240,23332,21879,1587,217,24026,23395,23346,2680,13601,14286,14201,3551,6305,9424,2386,2082,6433,4270,3144,6485,16873,1573,965,448,5729,5160,4383,4851,5017,3269,2773,1756, 
 经营活动现金流入小计(万元),159376,96843,38811,185735,128015,69710,35015,131038,74349,38416,16265,79047,61629,27670,9853,87997,59600,38943,13423,90644,75323,44530,18078,92358,78239,61215,19609,68218,56913,48150,16882,54131,39351,26479,10002,60391,48839,30512,13636,92347,11731,8572,3805,35671,23341,14973,7860,36643,21781,14840,6976, 
 购买商品、接受劳务支付的现金(万元),108746,70729,25751,139547,101913,59215,31251,89038,59406,30821,10029,50896,44017,29829,14022,52647,45534,27729,12173,56635,44023,29125,14348,46650,39821,25044,13005,44590,37002,25503,14539,32640,24323,20057,11509,24024,21705,17596,7173,55628,8452,7729,3359,26193,21638,15378,7285,29015,18064,12783,7301, 
