 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),511613,420330,277930,108511,417296,289158,188185,100075,268601,184390,124386,61097,207759,146579,87726,43909,163795,147091,85451,30553,119704,112675,75254,14291,105670,74153,43842,18578,95977,76348,46962,21100,81882,35757,44234,33339,29471, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,3,--,--,--,--,--,--,--,--,--,59,1,--,--,59,5,5,--,--,0,0,0,231, 
 收到的其他与经营活动有关的现金(万元),10655,9991,2097,1512,2691,3147,1324,1047,3560,2725,1680,907,2852,2119,891,579,4184,3461,721,151,3346,4086,2548,1840,4160,4052,1705,1389,3395,1599,839,402,2238,1731,778,658,561, 
 经营活动现金流入小计(万元),522268,430321,280027,110023,419987,292305,189509,101121,272161,187115,126067,62004,210611,148697,88621,44488,167978,150552,86172,30704,123050,116762,77802,16132,109888,78206,45547,19968,99431,77952,47806,21502,84120,37488,45013,33997,30262, 
 购买商品、接受劳务支付的现金(万元),342993,281958,193465,79672,239963,161884,105204,66197,159113,106803,69640,32692,129706,89410,58358,33467,79913,93434,53626,15155,62210,70566,48456,4364,71646,54639,36859,13326,62706,53553,33671,13863,59260,28027,22992,15819,18260, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),51225,37524,25070,14015,41916,31147,19094,10286,37886,19596,18884,8800,28125,20900,13016,7761,20354,14162,8837,4274,15836,11965,6860,3559,11821,8493,5675,3259,8711,6223,4007,2225,5523,2610,3136,3022,2152, 
 支付的各项税费(万元),33278,27855,21317,7772,26105,19784,11985,5881,18795,14391,8908,4433,13634,8826,6124,3133,13983,9891,7210,3540,10018,7009,5052,1845,9760,7761,5249,2955,6244,5078,3813,2016,5403,2229,3157,3767,2602, 
 支付的其他与经营活动有关的现金(万元),26498,20591,11896,7268,24648,13454,8230,4632,22402,22450,9401,4487,19183,14221,8309,3273,15136,14186,6859,3074,12774,7865,5409,2443,13858,6637,4024,2456,6347,3457,2829,1875,5868,2513,3245,2983,2980, 
 经营活动现金流出小计(万元),453994,367928,251749,108727,332632,226270,144514,86996,238196,163239,106833,50412,190649,133357,85807,47635,129386,131673,76532,26043,100838,97406,65777,12211,107086,77531,51808,21995,84008,68311,44319,19979,76054,35380,32530,25591,25993, 
 经营活动产生的现金流量净额(万元),68274,62393,28278,1296,87356,66036,44995,14125,33965,23876,19234,11592,19963,15340,2813,-3147,38593,18879,9640,4661,22212,19356,12026,3920,2803,675,-6261,-2028,15422,9641,3487,1523,8066,2108,12483,8406,4269, 
 收回投资所收到的现金(万元),592900,459200,289900,238800,199600,199600,199600,199600,73995,72284,72500,72500,94148,94148,92368,82368,57330,55880,55880,42220,15830,--,--,--,1000,1000,1000,--,--,--,--,--,--,0,0,0,0, 
 取得投资收益所收到的现金(万元),10949,8713,5487,3330,5791,4242,2095,295,3315,2383,1207,1014,4149,2880,2003,1055,4712,3693,2512,1532,4040,1308,530,--,374,95,91,80,--,10,0,--,--,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),69,466,455,42,821,20,836,--,379,140,21,12,86,42,28,12,50,27,25,24,146,86,16,11,145,12,12,1,26,13,11,--,22,12,6,12,41, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,409,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),761,--,7595,7595,5396,23,23,23,--,--,--,--,276,--,--,--,--,--,--,--,224,95,95,95,56,56,--,--,50,50,50,--,250,300,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 投资活动现金流入小计(万元),604680,468379,303438,249767,211608,203885,202555,199918,78097,74807,73728,73526,98659,97069,94399,83435,62092,59601,58417,43776,20240,1489,641,106,1575,1163,1103,81,76,72,61,0,272,312,6,12,41, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),31655,33895,16134,9753,51574,27501,15264,3944,27853,20161,12825,9298,20838,17360,13350,5993,24230,17070,12980,7125,16687,12785,3564,1453,22169,9806,4364,2382,10333,8387,3917,1339,11569,4838,4181,686,2715, 
 投资所支付的现金(万元),582200,460700,281000,236100,238800,245500,229800,222950,199649,205267,30600,23300,74280,81235,74540,75976,74528,40040,33855,49820,79730,36000,36000,--,15000,--,--,--,--,--,--,--,--,0,1500,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,370,370,--,--,23,--,25,--,391,--,--,--,276,--,--,--,--,--,--,--,--,--,232,--,--,--,--,--,--,0,580,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 投资活动现金流出小计(万元),613855,494595,297134,245853,290744,273371,245064,226894,227525,225428,43450,32598,95509,98595,87890,81969,99035,57110,46835,56945,96417,48785,39564,1453,37169,9806,4596,2382,10333,8387,3917,1339,11569,4838,6261,686,2715, 
 投资活动产生的现金流量净额(万元),-9176,-26216,6304,3914,-79136,-69486,-42509,-26976,-149428,-150622,30278,40928,3150,-1525,6509,1466,-36942,2490,11582,-13169,-76177,-47296,-38923,-1348,-35593,-8643,-3493,-2301,-10256,-8314,-3856,-1339,-11298,-4526,-6255,-674,-2674, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,147820,147835,--,--,--,--,--,--,4,--,--,--,--,--,--,--,105,--,--,--,125033,122342,122342,122342,3488,3488,0,0,2250, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4,--,--,--,--,--,--,--,8,--,--,--,--,--,--,--,--,0,0,0,0, 
 取得借款收到的现金(万元),40000,40000,30000,20000,40000,40000,30000,20000,8872,2455,2455,5227,55738,38725,31856,11131,19780,10442,10000,--,20300,20000,20000,--,2600,2300,--,--,2300,300,300,--,3000,0,21200,2320,1970, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 筹资活动现金流入小计(万元),40000,40000,30000,20000,40000,40000,30000,20000,156692,150289,2455,5227,55738,38725,31856,11131,19784,10442,10000,0,20300,20000,20000,0,2705,2300,0,0,127333,122642,122642,122342,6488,3488,21200,2320,4220, 
 偿还债务支付的现金(万元),50000,40000,30000,20000,--,--,--,--,21616,15198,14713,6925,53516,31549,21717,6175,29559,20226,20000,--,300,--,--,--,4600,2300,--,--,2000,--,--,--,3000,0,19700,2790,1900, 
 分配股利、利润或偿付利息所支付的现金(万元),28154,27807,27309,418,21229,20650,20244,146,17621,17403,17476,104,19007,18781,18753,11,17662,17701,17530,304,16650,16183,15884,4,14113,13851,13815,32,5622,5594,5503,25,4261,3273,151,197,3094, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,96,--,--,--,66,--,--,--,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,67,67,67,--,45,0,70,150,91, 
 支付其他与筹资活动有关的现金(万元),360,131,131,2,303,92,93,--,345,587,38,41,245,46,100,118,8,8,8,--,65,65,65,65,--,--,--,--,581,581,581,529,52,0,0,2684,0, 
 筹资活动现金流出小计(万元),78514,67938,57440,20420,21532,20742,20337,146,39582,33188,32227,7069,72768,50377,40570,6304,47229,37935,37538,304,17015,16248,15949,69,18713,16151,13815,32,8203,6174,6083,554,7313,3273,19851,5670,4994, 
 筹资活动产生的现金流量净额(万元),-38514,-27938,-27440,-420,18468,19258,9663,19854,117110,117101,-29773,-1842,-17030,-11652,-8714,4827,-27445,-27493,-27538,-304,3285,3752,4051,-69,-16009,-13851,-13815,-32,119130,116468,116559,121789,-825,215,1349,-3350,-774, 
 汇率变动对现金及现金等价物的影响(万元),76,71,-99,247,173,144,223,254,-44,174,-43,109,225,37,-277,77,-262,-71,-2,4,5,1,-2,1,50,28,3,--,-15,-21,-8,--,-16,-0,2,-13,-46, 
 现金及现金等价物净增加额(万元),20661,8311,7042,5037,26860,15952,12371,7257,1603,-9470,19696,50786,6308,2199,331,3223,-26057,-6195,-6319,-8808,-50675,-24186,-22848,2505,-48749,-21791,-23565,-4361,124281,117774,116183,121973,-4072,-2203,7579,4369,776, 
 加:期初现金及现金等价物余额(万元),45364,45364,45364,45364,18504,18504,18504,18504,16901,16901,16901,16901,10593,10593,10593,10593,36650,36650,36650,36650,87325,87325,87325,87325,136074,136074,136074,136074,11793,11793,11793,19394,15865,15865,8287,3918,3142, 
 期末现金及现金等价物余额(万元),66025,53675,52406,50401,45364,34456,30876,25761,18504,7430,36597,67687,16901,12792,10924,13816,10593,30455,30331,27842,36650,63139,64477,89830,87325,114283,112509,131713,136074,129567,127976,141368,11793,13662,15865,8287,3918, 
 净利润(万元),60827,--,29989,--,46900,--,22765,--,34936,--,17194,--,29375,--,13597,--,27241,--,11142,--,21718,--,9623,--,18814,--,8167,--,16722,--,6967,--,13716,6509,7954,6606,6080, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 资产减值准备(万元),3517,--,470,--,287,--,-441,--,1195,--,477,--,36,--,160,--,-147,--,267,--,271,--,-125,--,421,--,448,--,540,--,577,--,282,167,231,10,119, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),10648,--,4950,--,8901,--,4573,--,8185,--,3944,--,7069,--,3387,--,4866,--,2300,--,4310,--,2069,--,2915,--,1393,--,2070,--,702,--,1202,564,934,854,613, 
 无形资产摊销(万元),1266,--,604,--,589,--,321,--,677,--,327,--,798,--,401,--,770,--,378,--,636,--,272,--,335,--,135,--,162,--,49,--,117,65,119,76,58, 
 长期待摊费用摊销(万元),3528,--,1734,--,3409,--,1800,--,3050,--,1415,--,2430,--,1216,--,1479,--,711,--,809,--,260,--,616,--,281,--,185,--,108,--,223,116,112,162,151, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),187,--,5,--,-67,--,-9,--,-222,--,-1,--,-12,--,-8,--,6,--,6,--,-68,--,5,--,8,--,0,--,-6,--,-3,--,-1,0,0,-12,-4, 
 固定资产报废损失(万元),--,--,--,--,--,--,1,--,148,--,139,--,123,--,125,--,6,--,1,--,11,--,--,--,--,--,--,--,2,--,--,--,--,3,0,0,26, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 财务费用(万元),1644,--,807,--,1317,--,377,--,325,--,194,--,234,--,13,--,265,--,19,--,891,--,183,--,166,--,73,--,129,--,58,--,107,48,-218,60,49, 
 投资损失(万元),-9769,--,-4659,--,-8644,--,-3467,--,-4586,--,-1457,--,-4149,--,-2005,--,-4712,--,-2514,--,-4040,--,-530,--,-279,--,-91,--,--,--,-0,--,--,0,0,0,0, 
 递延所得税资产减少(万元),28,--,-322,--,-692,--,-53,--,-563,--,-46,--,-196,--,87,--,-191,--,-58,--,124,--,267,--,170,--,-85,--,-297,--,-260,--,-273,-165,-59,-44,-24, 
 递延所得税负债增加(万元),751,--,-43,--,27,--,3,--,16,--,1,--,25,--,-0,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 存货的减少(万元),-25651,--,1868,--,-14299,--,3176,--,-23113,--,-3463,--,-19081,--,-8235,--,-12703,--,-3003,--,-2292,--,35,--,-493,--,893,--,-7852,--,-1940,--,-14350,-2604,-6186,2275,-2475, 
 经营性应收项目的减少(万元),-22751,--,-7239,--,10622,--,3474,--,-35586,--,-15139,--,-7062,--,-11593,--,-6925,--,-9491,--,-28640,--,-5096,--,-18142,--,-13959,--,-2376,--,-3609,--,-9572,-9273,-3380,1549,-8849, 
 经营性应付项目的增加(万元),44048,--,114,--,39005,--,12475,--,49504,--,15647,--,10373,--,5668,--,28636,--,9884,--,28482,--,5062,--,-1729,--,-3799,--,6144,--,837,--,16618,6678,12975,-3130,8524, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,284,--,--,--,--,--,--,0,0,0,0, 
 经营活动产生现金流量净额(万元),68274,--,28278,--,87356,--,44995,--,33965,--,19234,--,19963,--,2813,--,38593,--,9640,--,22212,--,12026,--,2803,--,-6261,--,15422,--,3487,--,8066,2108,12483,8406,4269, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
