 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),211117,122263,47154,337439,238827,175340,51877,382560,302453,244478,97088,379603,244903,130931,49825,283323,164867,112836,40486,258223,150138,96207,57701,178146,146443,98795,10354,335319,49719,35870,16743,48599,37114,22524,11065,39716,28965,21013,8111,42159,35045,21345,11892,38062,31881,18712,10124,32070,29184,18868,10708, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 收到的税费返还(万元),2864,2832,1441,1482,1458,1351,1241,3772,2833,2768,1388,6396,4602,3401,159,3642,3033,1792,66,9702,8575,1599,141,25627,21126,17073,4926,38681,3819,2676,1483,3720,1075,264,1291,1711,1184,560,176,4029,2325,1305,605,3442,2282,1252,258,2534,1743,891,442, 
 收到的其他与经营活动有关的现金(万元),2452,1780,905,2013,2765,1020,503,2587,1683,995,410,2912,745,484,217,881,1022,329,208,771,939,531,5819,1344,12748,11537,5524,6935,6105,6119,611,12376,5761,3393,1385,5250,1874,415,331,3008,1975,1638,913,3038,1663,1527,1137,1493,1177,481,309, 
 经营活动现金流入小计(万元),216433,126874,49500,340934,243050,177710,53621,388920,306969,248241,98887,388911,250250,134815,50202,287846,168922,114957,40759,268696,159652,98337,63661,205117,180316,127405,20803,380935,59642,44665,18837,64694,43950,26181,13741,46677,32023,21988,8618,49195,39345,24288,13410,44542,35827,21492,11519,36097,32104,20240,11459, 
 购买商品、接受劳务支付的现金(万元),158025,115562,50881,264798,234730,172963,69329,270124,214872,159303,74336,250711,175796,110553,45318,228286,172392,91087,21177,156732,98018,64291,43967,178627,164834,115314,21719,290279,37836,24932,13480,41282,26783,16073,8799,23658,17968,15395,6002,24925,23160,15377,8631,22144,21527,12581,6095,20330,19753,12074,6689, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),16411,11504,6491,21826,16832,11620,6562,20923,15667,10810,5195,18543,12074,7259,4274,14211,10335,6231,3094,14761,10433,7779,3901,16260,13891,10464,5473,21051,8907,6054,2785,9841,6660,4808,1991,7162,5296,2602,1189,7186,4374,2912,1655,6593,2335,1995,955,2561,1873,1345,879, 
 支付的各项税费(万元),4859,1405,522,17825,15447,11071,2525,36136,25975,13995,5300,15646,5403,3231,3003,6818,5665,5349,2815,2760,928,744,530,1216,2259,1594,963,14475,3578,1734,639,3358,2474,1827,977,2990,1937,1487,760,3091,2239,1928,1304,3216,2496,1657,1162,3448,2700,1788,792, 
 支付的其他与经营活动有关的现金(万元),16483,11584,3634,13318,12855,8241,4157,17713,16882,10228,4864,17951,11911,9224,5426,18317,8272,7484,4525,22880,20888,15482,5439,27182,14417,9248,8781,13427,12294,14532,2792,9969,6887,4701,1462,6065,4824,2306,1313,8185,3563,3670,1367,4863,2541,1843,1018,5648,3342,2098,1060, 
 经营活动现金流出小计(万元),195778,140055,61528,317767,279864,203895,82573,344896,273396,194335,89694,302851,205184,130267,58020,267632,196665,110151,31612,197133,130267,88296,53837,223284,195401,136620,36936,339231,62614,47253,19696,64450,42804,27410,13229,39875,30024,21791,9264,43387,33336,23887,12957,36816,28898,18076,9231,31987,27667,17305,9420, 
 经营活动产生的现金流量净额(万元),20655,-13181,-12028,23166,-36814,-26185,-28952,44024,33573,53906,9193,86061,45066,4548,-7818,20214,-27743,4806,9147,71563,29385,10041,9824,-18167,-15085,-9215,-16133,41704,-2971,-2587,-859,244,1146,-1229,512,6802,1999,197,-646,5809,6009,401,453,7725,6929,3416,2289,4110,4437,2935,2039, 
 收回投资所收到的现金(万元),60000,35000,--,8000,8000,8000,8000,13000,13000,13000,13000,60000,60000,10000,--,4320,--,0,--,15000,15000,15000,5000,600,--,--,--,--,--,80,--,--,--,--,--,--,--,17,--,--,260,0,--,39,39,--,414,300,390,300,--, 
 取得投资收益所收到的现金(万元),663,371,--,64,64,64,64,58,58,58,58,1261,1261,111,--,--,--,0,--,488,488,488,79,707,--,--,--,--,80,--,--,102,102,--,--,--,--,--,--,--,--,0,--,414,414,414,--,199,194,189,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,30,25,20,19,60123,60048,60048,41,53,--,--,--,100,7,7,7,19,3,--,--,48,--,--,--,--,22,22,--,60,52,52,--,10,10,--,--,40,40,0,--,2936,37,37,27,1514,41,40,37, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,1998,1998,1998,--,99,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3957,2806,--,--,260,--,0,--,0,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,1174,765,--,--,2132,2132,1002,--,1546,1626,1109,1109,1285,1285,1135,1085,5427,2618,2618,--,3453,150,150,--,817,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),60663,35371,0,9268,8854,8084,8083,75313,75237,74107,13098,64858,64885,13218,1109,5804,1292,1142,1092,20934,18109,18106,5079,4808,150,150,0,817,102,102,0,162,155,52,--,3967,2817,17,--,300,300,0,--,3389,490,452,441,2012,625,528,37, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),16245,14018,5725,23517,20966,16439,7613,24900,18971,13156,7767,75976,65890,47108,23618,27409,8766,6598,4006,10636,7130,5259,4122,28711,38415,34317,21572,99127,1919,1108,501,6171,3038,2416,315,1486,646,255,209,1302,917,758,315,4764,1568,805,725,2879,2160,1618,593, 
 投资所支付的现金(万元),88000,60000,35000,--,--,--,--,8000,--,--,--,73975,60000,60000,60000,540,537,0,--,--,--,--,--,15000,3068,3068,--,--,503,503,--,256,256,256,--,1466,566,1656,2453,2497,1670,1670,1370,2046,2168,1968,1468,3323,3073,1526,2726, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,200,123,123,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1941,1941,--,--,--,--,0,--,554,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,230,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),104245,74018,40725,23517,20966,16439,7613,32900,18971,13156,7767,149951,125890,107108,83618,28148,9426,6721,4006,10636,7130,5259,4122,43711,41483,37385,21572,99127,2421,1611,501,6427,3294,2671,315,4894,3153,1911,2662,3799,2587,2427,1685,7364,3736,2773,2193,6432,5233,3145,3320, 
 投资活动产生的现金流量净额(万元),-43582,-38646,-40725,-14249,-12112,-8355,470,42413,56267,60952,5331,-85093,-61005,-93889,-82509,-22344,-8135,-5579,-2915,10298,10979,12846,957,-38902,-41333,-37235,-21572,-98310,-2320,-1509,-501,-6264,-3139,-2619,-315,-927,-337,-1894,-2662,-3500,-2287,-2427,-1685,-3975,-3245,-2321,-1752,-4420,-4608,-2616,-3282, 
