 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),610681,404352,201533,722023,521642,339328,166781,610822,295440,531221,431271,377597, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),36477,35657,35223,30224,29629,28936,29151,38839,37777,9118,2629,1481, 
 经营活动现金流入小计(万元),647157,440009,236756,752247,551271,368265,195932,649662,333217,540339,433900,379077, 
 购买商品、接受劳务支付的现金(万元),362804,247214,119230,434211,320514,204025,97638,378378,181958,287699,263579,230876, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),88749,63256,34432,102937,74518,49982,24988,84359,42788,71007,56460,47666, 
 支付的各项税费(万元),41998,30186,16510,53877,42035,26023,13896,47467,22616,41604,32861,30009, 
 支付的其他与经营活动有关的现金(万元),105366,73631,52394,111661,70879,62679,45876,92599,54048,95171,52177,41595, 
 经营活动现金流出小计(万元),598916,414287,222566,702687,507946,342708,182398,602803,301409,495482,405078,350146, 
 经营活动产生的现金流量净额(万元),48241,25722,14190,49560,43326,25556,13534,46859,31808,44858,28822,28931, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,3625,--,42390,65601, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,2,1,14,59,85, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),750,576,273,1808,1311,1074,252,234,108,252,389,251, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),741,--,--,--,--,--,--,4600,4600,1500,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),1491,576,273,1808,1311,1074,252,4835,8334,1765,42838,65936, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),34662,22040,7428,30735,22738,13381,5514,24784,9774,26182,36399,5985, 
 投资所支付的现金(万元),6080,2807,2386,5147,5147,7139,3992,542,3625,--,42190,65701, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),917,--,--,8466,8466,--,--,56,--,165,--,--, 
 支付的其他与投资活动有关的现金(万元),49500,--,--,--,--,1,--,1,1,4602,373,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),91159,24848,9814,44349,36351,20521,9506,25382,13400,30948,78963,71686, 
 投资活动产生的现金流量净额(万元),-89668,-24272,-9541,-42541,-35040,-19447,-9254,-20547,-5066,-29183,-36125,-5750, 
 吸收投资收到的现金(万元),98507,1886,830,2315,2315,--,--,9000,9000,--,--,4490, 
 其中：子公司吸收少数股东投资收到的现金(万元),1886,1886,830,2315,2315,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),51714,40446,6530,44116,36118,21118,8958,34293,21324,61636,31000,14720, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,660,442,423, 
 筹资活动现金流入小计(万元),150221,42332,7360,46431,38433,21118,8958,43293,30324,62296,31442,19633, 
 偿还债务支付的现金(万元),45814,27922,7765,29231,10274,9122,3152,59260,39168,39635,14620,12900, 
 分配股利、利润或偿付利息所支付的现金(万元),1700,922,468,16027,15527,1144,349,2132,1477,35391,4725,10111, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,3241,--,1879, 
 支付其他与筹资活动有关的现金(万元),793,--,--,--,--,--,--,7418,660,--,2034,12536, 
