 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),1065008,704099,337767,1431568,1238337,792167,373640,1329733,1050754,568693,306289,1419368,1175948,692184,361255,1575701,1288767,763687,424112,1733238,1281565,766504,324392,1301043,925131,616581,237657,1265214,1004668,665818,323793,1350695,967529,671321,341779,1365999,633315,412228,118394,970764,904686,554690,271607,1561867,1163688,861269,354103,1065065,760525,481003,192358, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 收到的税费返还(万元),883,883,319,1555,802,802,262,2265,1437,1423,14,2487,2487,2298,740,3830,847,847,359,6444,3839,2967,2271,723,723,700,700,198,198,198,--,1228,244,14,36,109,56,46,9,--,264,264,264,1216,2880,2880,2613,1799,1447,282,--, 
 收到的其他与经营活动有关的现金(万元),8644,8681,1540,4917,4409,549,2085,25692,6890,3376,3160,4631,17303,3171,5927,6748,5861,1049,5744,18560,11387,6090,4075,8280,6663,6538,3564,6752,6204,4919,2930,9072,8821,2666,2504,2818,5824,4173,1658,2701,20376,19921,11935,1873,11364,11234,6692,690,616,898,397, 
 经营活动现金流入小计(万元),1074534,713663,339625,1438039,1243549,793518,375987,1357690,1059082,573492,309462,1426486,1195737,697654,367922,1586280,1295475,765584,430215,1758242,1296791,775560,330738,1310046,932517,623818,241921,1272164,1011070,670935,326723,1360995,976593,674002,344318,1368926,639195,416447,120061,973465,925326,574875,283806,1564955,1177932,875383,363408,1067553,762588,482184,192756, 
 购买商品、接受劳务支付的现金(万元),979246,630719,325647,1311670,1159455,740948,359579,1239038,995657,531054,303702,1291914,1144166,630230,358704,1435180,1212170,722057,423211,1616174,1226505,760684,326255,1187941,822617,542542,207416,1244070,980254,611643,293188,1230790,997478,643973,343027,1354424,628201,424526,115331,758449,754501,417894,212763,1420167,1056979,798082,313431,989883,713240,456064,175543, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 支付给职工以及为职工支付的现金(万元),29979,20157,10392,46121,33368,22181,11075,49990,34606,23719,9809,52675,38873,26228,13138,53588,41217,21637,9957,44424,31427,21124,10479,42331,31670,21425,10976,43824,29048,22643,10957,40139,27893,19522,10264,37077,26891,18391,9411,40465,28133,18585,10114,38868,23640,13872,7793,24370,12697,8719,3896, 
 支付的各项税费(万元),12528,8549,4426,15842,10900,8729,4426,11319,9331,12210,2188,18062,13729,9801,2857,13675,9040,7663,2411,14386,7263,4793,3107,11586,6144,5056,3068,6880,4783,1503,1418,31630,17510,21366,4385,43094,19424,16850,3775,71677,49840,43235,19661,75568,63043,34985,11851,42426,31943,21690,6949, 
 支付的其他与经营活动有关的现金(万元),22019,12934,2162,30894,15219,17050,4714,27119,13077,12656,5641,28946,24633,15043,6473,29923,25048,13470,5776,26848,27841,13374,4887,28677,20405,13589,6874,31858,16568,16509,7905,27376,14700,22943,8099,25353,12077,8534,9579,19750,29097,20746,11769,22733,21062,17958,9805,18393,10488,6066,3592, 
 经营活动现金流出小计(万元),1043772,672358,342626,1404528,1218943,788908,379794,1327466,1052671,579639,321340,1391597,1221401,681303,381173,1532365,1287476,764827,441354,1701832,1293036,799976,344728,1270534,880836,582612,228334,1326632,1030653,652298,313468,1329934,1057580,707804,365775,1459948,686594,468301,138097,890341,861572,500460,254306,1557336,1164723,864897,342881,1075073,768368,492538,189981, 
 经营活动产生的现金流量净额(万元),30762,41304,-3001,33511,24606,4610,-3807,30223,6411,-6147,-11877,34889,-25664,16351,-13250,53914,7999,757,-11139,56410,3755,-24415,-13990,39512,51682,41206,13587,-54468,-19582,18638,13255,31061,-80987,-33803,-21457,-91022,-47399,-51854,-18037,83124,63754,74415,29500,7619,13209,10485,20527,-7520,-5780,-10354,2775, 
 收回投资所收到的现金(万元),8274,7774,3500,7410,3000,16720,--,17836,29400,27266,19000,31445,24384,19658,--,26650,18550,7550,--,23633,11838,11838,--,36596,18597,9421,--,82265,--,--,--,16500,--,--,--,2000,0,--,--,16215,--,--,--,2384,1972,--,--,0,--,--,--, 
 取得投资收益所收到的现金(万元),2769,--,--,--,244,--,110,--,2747,724,1854,4403,2753,2956,--,3503,--,3185,--,15316,3666,3666,--,2761,170,170,--,4898,476,476,--,1250,--,--,--,2210,170,--,--,11005,810,810,--,7536,--,--,--,0,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),30003,2,3,43,--,48,--,4,1,4,--,--,--,--,--,19,6,6,--,9817,40,20,51,--,34,20,12,153,159,165,143,207,138,80,8,47,53,16,0,384,170,106,21,196,161,136,14,27,15,14,2, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 收到的其他与投资活动有关的现金(万元),27500,27500,--,--,--,--,--,--,--,--,--,180,--,--,--,5090,5090,5090,--,4625,1700,1700,--,3956,1231,1231,370,2543,1453,349,100,3003,100,100,100,3540,1400,900,--,2763,1749,99,35,1451,453,312,2444,190,--,--,--, 
