 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),34029,132682,83715,55359,25927,94173,56598,32934,17124,74199,45594,26996,14348,55491,40198,27610,13634,60235,68397,66120, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),43,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1583,9644,7743,2315,591,4906,2349,821,225,1783,2318,513,109,3215,2732,562,228,5493,6333,394, 
 经营活动现金流入小计(万元),35655,142326,91458,57673,26518,99079,58947,33755,17349,75981,47912,27509,14457,58706,42930,28172,13862,65729,74730,66514, 
 购买商品、接受劳务支付的现金(万元),35442,65255,42814,13403,17395,57120,38461,25710,14123,45409,31714,16473,8970,44947,35605,27020,17670,48070,49233,45569, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5755,19604,13772,7913,3579,13054,9285,5827,2743,11061,7739,4545,2257,7949,5999,3961,1814,6880,6479,4840, 
 支付的各项税费(万元),2592,11353,9226,6174,3103,6072,4805,3317,1549,8057,6383,3957,1300,6858,4730,3747,1230,8213,8986,5576, 
 支付的其他与经营活动有关的现金(万元),3606,28179,11199,9208,1379,10321,5268,3111,326,5847,7313,4919,3818,10847,6403,3352,3918,7293,7681,7199, 
 经营活动现金流出小计(万元),47395,124392,77012,36697,25456,86568,57819,37966,18741,70374,53149,29895,16345,70601,52736,38080,24632,70456,72378,63184, 
 经营活动产生的现金流量净额(万元),-11741,17935,14446,20977,1061,12512,1128,-4210,-1392,5608,-5237,-2386,-1888,-11895,-9806,-9908,-10770,-4728,2351,3330, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,248,248,248,248,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,121,7,1,--,20,10,9,--,56,22,17,15,170,165,150,114,1600,--,8, 
