 报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),1236898,584500,1742023,1419333,831341,439687,1132495,896473,554388,271094,1234641,1223995,757785,380452,1213857,1024114,706350,311147,1167709,830462,604533,286604,1070702,913498,651866,328048,1026200,807285,573135,247249,751675,545828,345566,155514,626605,439638,341100,188353,675541,586140,389929,202649,515939,320281,205004,108690,384504,309081,155686,71715, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,--,0,0,--,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,--,0,0,--,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,--,0,0,--,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,--,0,0,--,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,--,0,0,--,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,--,0,0,--,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,--,0,0,--,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,--,0,0,--,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,--,0,0,--,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,--,0,0,--,0, 
 收到的税费返还(万元),2526,1398,5633,4406,1586,971,2545,1203,804,365,2635,1648,317,727,2248,1752,417,256,1156,724,399,174,306,691,402,189,11,42,42,--,33,73,17,--,790,419,419,--,384,365,0,--,99,0,0,0,180,89,89,0, 
 收到的其他与经营活动有关的现金(万元),4424,1197,6447,5272,3494,946,34106,5517,4875,720,9224,7659,5812,3976,7535,4705,3671,2527,6658,6617,5624,4018,8707,13233,8642,3196,8162,9368,6836,2949,11962,10614,8766,6495,9534,4233,3409,991,2783,1896,1334,400,920,4387,1577,923,1884,971,745,171, 
 经营活动现金流入小计(万元),1243848,587096,1754102,1429011,836421,441604,1169146,903193,560067,272179,1246500,1233302,763914,385155,1223639,1030571,710438,313930,1175523,837802,610556,290796,1079715,927422,660909,331433,1034373,816695,580013,250198,763670,556516,354349,162009,636929,444290,344928,189344,678708,588402,391263,203049,516959,324667,206581,109614,386568,310141,156520,71887, 
 购买商品、接受劳务支付的现金(万元),810347,457758,1110950,992457,554926,321397,858469,675497,413579,233088,851036,980062,566245,301705,889901,799009,545921,251780,948123,670237,479553,219218,772950,702616,497290,265349,834163,655853,432483,213860,613523,476362,307051,143377,513018,412368,291808,142629,485288,476046,303812,158276,390607,249479,157271,84855,273697,239918,106980,51435, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,--,0,0,--,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,--,0,0,--,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,--,0,0,--,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,--,0,0,--,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,--,0,0,--,0, 
 支付给职工以及为职工支付的现金(万元),59148,28343,115137,89187,51007,27516,115725,78349,48429,26512,121672,78541,58970,26148,117753,80907,50011,20176,103393,65230,41344,15810,94796,66021,42936,14955,76041,49080,33668,15326,54315,35290,18746,9128,44264,32424,17672,8668,40246,31215,16023,7802,30646,17149,15903,4662,23929,13609,9767,3375, 
 支付的各项税费(万元),87958,35852,61063,43586,27797,11587,33566,23892,17731,6427,38740,24854,20165,6996,31096,25151,16488,6904,27368,18132,14657,6807,32108,23902,19906,5800,22077,23670,16022,5669,13039,11729,7650,4375,18804,17879,14553,5011,35723,34790,29725,11992,18216,11975,9241,5255,18913,15849,12554,5579, 
 支付的其他与经营活动有关的现金(万元),30948,15598,66273,34581,21685,11426,53126,37186,21792,10613,60725,50209,32152,15811,52876,35880,21111,4608,36848,18336,14132,8687,27148,40567,18617,9270,24778,27360,19530,8325,27651,6392,5650,1985,13735,3542,3053,1582,14573,5099,3795,1393,7586,5519,4332,665,5301,3634,2861,720, 
 经营活动现金流出小计(万元),988401,537552,1353424,1159811,655415,371926,1060886,814925,501531,276640,1072174,1133665,677532,350660,1091627,940947,633531,283468,1115731,771935,549686,250521,927003,833108,578750,295374,957059,755963,501703,243180,708528,529773,339097,158865,589821,466213,327086,157890,575830,547150,353355,179463,447055,284122,186747,95437,321840,273010,132162,61109, 
 经营活动产生的现金流量净额(万元),255447,49544,400678,269200,181007,69678,108260,88268,58536,-4461,174326,99637,86383,34495,132012,89624,76907,30463,59792,65868,60870,40275,152713,94315,82160,36059,77314,60732,78310,7018,55142,26743,15252,3144,47108,-21923,17842,31454,102878,41252,37908,23586,69904,40545,19834,14177,64728,37131,24357,10777, 
