 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),58363,38409,18716,83986,53427,34176,17431,64729,46316,29787,16762,51305,34656,24852,12546,44596,28337,20703,--,40253,28209,19466,--,35747,28476,18851,10340, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),559,357,138,296,371,248,139,568,418,339,184,280,126,30,30,4,4,4,--,33,22,2,--,4,29,--,--, 
 收到的其他与经营活动有关的现金(万元),1238,864,140,648,191,155,149,414,79,21,13,454,242,26,3,497,230,205,--,122,66,33,--,293,74,171,96, 
 经营活动现金流入小计(万元),60160,39630,18994,84930,53988,34580,17719,65711,46813,30147,16958,52039,35024,24907,12578,45096,28571,20911,--,40408,28297,19501,--,36043,28579,19021,10436, 
 购买商品、接受劳务支付的现金(万元),38486,25111,13126,54380,36041,22534,13174,44425,32331,20990,12807,33537,24544,17245,9870,30972,19576,13319,--,28476,18071,13066,--,24464,20505,13820,5813, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),10351,7013,3619,14233,9924,7216,3505,12047,8520,5342,2674,7287,4914,3389,1681,5723,3991,2607,--,4492,3244,2309,--,3806,2525,1163,736, 
 支付的各项税费(万元),3402,2501,987,3330,2863,2009,818,2936,2398,1728,854,2865,2289,1676,874,2436,1929,1310,--,2153,1656,1070,--,2255,1715,1018,711, 
 支付的其他与经营活动有关的现金(万元),2052,1987,568,4174,2178,1625,608,4110,2313,1477,943,2936,1588,1034,503,2356,2397,1241,--,2314,2713,1174,--,2109,1937,1784,930, 
 经营活动现金流出小计(万元),54291,36612,18299,76117,51006,33384,18104,63517,45563,29538,17278,46625,33335,23345,12928,41487,27893,18477,--,37435,25685,17619,--,32635,26683,17786,8190, 
 经营活动产生的现金流量净额(万元),5869,3018,695,8813,2983,1195,-385,2194,1250,608,-319,5413,1689,1563,-350,3609,678,2435,842,2973,2613,1882,727,3409,1895,1236,2245, 
 收回投资所收到的现金(万元),3790,335,105,--,1885,1685,50,3464,877,190,75,1975,1900,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),179,12,2,19,17,8,0,13,5,1,0,9,9,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1244,13,--,21,12,12,11,50,16,0,0,19,19,16,7,2,0,0,--,2,2,1,--,3,3,8,3, 
 处置子公司及其他营业单位收到的现金净额(万元),80,80,50,119,209,--,--,--,--,--,--,--,2,--,--,--,--,--,--,--,--,--,--,--,--,244,--, 
 收到的其他与投资活动有关的现金(万元),98,39,13,31,28,13,3,67,63,31,22,137,317,271,54,44,22,13,--,19,13,8,--,21,22,10,11, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),5391,479,170,190,2152,1717,64,3594,960,222,97,2141,2247,286,61,46,22,13,--,21,15,9,--,24,24,262,14, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2817,1547,983,4945,4178,2514,2034,6038,4883,3583,2382,8391,7097,3855,1408,3467,2705,1681,--,2991,1715,953,--,1712,1805,1252,381, 
 投资所支付的现金(万元),3320,3320,--,409,2744,1849,113,3315,465,465,1033,2401,2350,1000,314,--,--,--,--,--,--,--,--,256,--,--,306, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,562,562,562,--,1878,367,--,--,--,--,--,--,--,--,--,--,--,--,401,--, 
 支付的其他与投资活动有关的现金(万元),2509,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),8646,4867,983,5354,6921,4362,2147,9915,5910,4610,3415,12671,9814,4855,1722,3467,2705,1681,--,2991,1715,953,--,1967,1805,1653,687, 
 投资活动产生的现金流量净额(万元),-3255,-4388,-813,-5164,-4769,-2645,-2082,-6322,-4950,-4388,-3318,-10530,-7567,-4569,-1661,-3422,-2683,-1668,--,-2970,-1701,-943,--,-1943,-1781,-1391,-673, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,6,6,6,--,9776,602,--,--,11207,11207,--,--,--,--,--,--,--,2000,1440,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,294,--, 
 取得借款收到的现金(万元),1000,--,--,2300,1800,300,300,3770,1500,--,--,--,--,--,--,550,550,400,--,1400,--,--,--,1985,2765,3579,1000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,166,166,--,--,--,--,--,98,--,200,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),1000,0,0,2300,1966,466,300,3776,1506,6,0,9874,602,200,0,11757,11757,400,--,1400,0,0,--,1985,4765,5019,1000, 
 偿还债务支付的现金(万元),2000,1500,1500,3770,1800,470,470,1100,820,820,100,732,322,--,--,1950,1950,--,--,--,--,--,--,3635,3279,2415,2150, 
 分配股利、利润或偿付利息所支付的现金(万元),1283,1114,16,278,199,165,54,2818,2802,2792,7,1571,1560,1560,--,1005,1014,983,--,942,951,936,--,74,1060,116,98, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,60,31,40, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,307,--,--,--,787,937,45,--,118,125,80,--,225,106,--,--, 
 筹资活动现金流出小计(万元),3283,2614,1516,4047,1999,635,524,3918,3622,3612,107,2611,1881,1560,0,3741,3902,1028,--,1060,1076,1016,--,3934,4445,2531,2248, 
 筹资活动产生的现金流量净额(万元),-2283,-2614,-1516,-1747,-32,-169,-224,-142,-2115,-3606,-107,7263,-1279,-1360,0,8015,7855,-628,--,340,-1076,-1016,--,-1949,320,2488,-1248, 
 汇率变动对现金及现金等价物的影响(万元),65,-122,-258,-466,-290,-143,-28,277,-30,3,-45,129,67,22,25,-8,2,4,--,-34,-27,-17,--,-8,-16,-19,2, 
 现金及现金等价物净增加额(万元),395,-4106,-1891,1436,-2109,-1763,-2720,-3993,-5845,-7382,-3789,2275,-7091,-4344,-1985,8194,5852,143,--,309,-191,-94,--,-491,418,2313,327, 
 加:期初现金及现金等价物余额(万元),12107,12107,12107,10671,10671,10671,10671,14664,14664,14664,16130,12389,12389,12389,12888,4195,4395,4395,--,3886,3886,3886,--,4377,3959,1646,1319, 
 期末现金及现金等价物余额(万元),12503,8001,10216,12107,8562,8909,7951,10671,8820,7282,12341,14664,5298,8046,10903,12389,10247,4538,--,4195,3695,3792,--,3886,4377,3959,1646, 
 净利润(万元),--,2239,--,3452,--,1387,--,1760,--,1231,--,4850,--,2413,--,4164,--,--,--,3684,--,--,--,3660,2731,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1120,--,672,--,146,--,1846,--,-62,--,120,--,33,--,52,--,--,--,42,--,--,--,179,125,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1859,--,3534,--,1781,--,3176,--,1523,--,1314,--,534,--,902,--,--,--,717,--,--,--,566,490,--,--, 
 无形资产摊销(万元),--,120,--,304,--,152,--,304,--,152,--,78,--,19,--,22,--,--,--,20,--,--,--,14,7,--,--, 
 长期待摊费用摊销(万元),--,317,--,529,--,309,--,352,--,270,--,70,--,17,--,19,--,--,--,8,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,59,--,-4,--,8,--,97,--,1,--,41,--,27,--,7,--,--,--,9,--,--,--,5,-0,--,--, 
 固定资产报废损失(万元),--,--,--,37,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,-134,--,-59,--,68,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,31,--,712,--,26,--,-278,--,2,--,-258,--,-108,--,-36,--,--,--,15,--,--,--,61,135,--,--, 
 投资损失(万元),--,42,--,60,--,-5,--,161,--,79,--,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-36,--,-164,--,-41,--,-266,--,77,--,-111,--,2,--,-31,--,--,--,-3,--,--,--,-45,-23,--,--, 
 递延所得税负债增加(万元),--,21,--,-61,--,-31,--,-68,--,-34,--,-9,--,--,--,--,--,--,--,-1,--,--,--,-2,-1,--,--, 
 存货的减少(万元),--,436,--,-904,--,-234,--,-2856,--,-356,--,279,--,1098,--,-1115,--,--,--,-293,--,--,--,114,-1063,--,--, 
 经营性应收项目的减少(万元),--,-1583,--,-462,--,-1298,--,-3329,--,702,--,-1713,--,-1463,--,-827,--,--,--,-188,--,--,--,-2764,-2913,--,--, 
 经营性应付项目的增加(万元),--,-1605,--,1108,--,-1005,--,1429,--,-2917,--,692,--,-998,--,452,--,--,--,-1038,--,--,--,1620,2408,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,-11,--,-11,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,3018,--,8813,--,1195,--,2194,--,608,--,5413,--,1563,--,3609,--,--,--,2973,--,--,--,3409,1895,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),12503,8001,10216,12107,8562,8909,7951,10671,8820,7282,12341,14664,5298,8046,10903,12389,10247,4538,--,4195,3695,3792,--,3886,4377,3959,1646, 
 现金的期初余额(万元),12107,12107,12107,10671,10671,10671,10671,14664,14664,14664,16130,12389,12389,12389,12888,4195,4395,4395,--,3886,3886,3886,--,4377,3959,1646,1319, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),395,-4106,-1891,1436,-2109,-1763,-2720,-3993,-5845,-7382,-3789,2275,-7091,-4344,-1985,8194,5852,143,--,309,-191,-94,--,-491,418,2313,327, 

