 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30, 
 销售商品、提供劳务收到的现金(万元),28573,131896,102923,69707,35331,105434,72788,47449,22583,68859,53058,37999,19162,75808,58049,44625,32766,162154,137310,78635,34700,117710,98117,66461,26322,84081,78588,54202,37535,125177,104401,71598,37221,97583,68396,37966,19037,52569,50472,31798,17765,74397,55177,39490,18431,102169,74539,52145,25734,92849,63555,47642, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,989,989,989,--,8404,5150,2604,13890,9932,6340,2965,13169,9988,6485,3384,13569,8774,5913,3074,13095,8555,5184,2546,10129,--,--,--,--,--,0,--,0,--,--,0,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,--, 
 收到的税费返还(万元),1935,3284,2262,634,343,1595,1496,604,541,1911,1861,1583,1073,2108,1562,894,870,5435,4495,3330,2006,2128,973,300,96,3109,2524,1669,1049,2879,1246,512,410,1063,1003,454,345,246,25,23,23,148,94,28,--,486,--,--,0,21,--,--, 
 收到的其他与经营活动有关的现金(万元),1363,8354,4350,1731,1822,901,538,952,137,1037,912,906,109,16931,11956,11429,892,90282,83710,60627,25831,99788,83150,74074,32856,66417,54601,36259,3422,58136,51771,27915,10815,82822,10916,6648,18362,36818,22413,13691,3449,53755,40069,37134,35647,25041,1578,984,233,1077,826,476, 
 经营活动现金流入小计(万元),31871,143534,109535,72071,37495,107930,74822,49005,23261,71807,55830,40488,20344,94848,72557,57938,35517,257872,233918,147741,65141,233517,192170,147175,62240,166776,145701,98614,45391,199762,166192,105938,51519,194562,88870,50252,40290,99761,72910,45512,21238,128299,95340,76652,54079,127696,76117,53130,25967,93947,64381,48118, 
 购买商品、接受劳务支付的现金(万元),21068,111787,83462,56336,25791,73684,47744,27836,12618,50792,39751,27779,13759,52892,40397,31653,27017,128412,130533,64179,26842,86675,68823,41174,12086,64489,68259,45600,36309,98340,89569,61729,29567,72555,54012,28915,12952,33585,31849,19994,7411,58336,50412,37569,21943,80130,55145,38832,24155,75772,54242,39627, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5151,19294,14535,10328,5548,14242,10595,7131,3652,12011,8800,6424,3857,13616,10375,7435,4252,19659,17226,11215,6075,18958,13777,8982,4331,14415,10873,7678,4178,13754,9352,6114,2775,7993,5960,3804,2218,5048,3059,1743,1097,5019,4668,2145,1365,5185,3681,2495,1293,3909,2971,1855, 
 支付的各项税费(万元),179,836,822,467,344,981,800,601,377,1517,1481,1075,619,2638,2350,1833,1337,3892,2796,2075,915,4453,3016,2129,1275,3461,2220,1527,944,3981,2914,2299,971,3063,2176,1623,597,2716,2108,1462,546,1913,1405,1021,734,5481,5272,4272,976,3304,2701,1425, 
