 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),50859,181569,133731,75177,33210,167061,108455,67902,27078,114191,84386,55705,23879,110765,78103,55476,26055,90245,73661,76938, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),106,477,448,402,337,890,826,779,333,682,367,328,13,154,154,5,1,33,532,762, 
 收到的其他与经营活动有关的现金(万元),913,7264,2882,2641,814,5876,744,653,182,2363,1392,757,137,1820,1411,1377,556,768,4080,1482, 
 经营活动现金流入小计(万元),51879,189310,137061,78220,34362,173827,110025,69334,27593,117237,86144,56790,24029,112740,79668,56859,26612,91046,78272,79182, 
 购买商品、接受劳务支付的现金(万元),37629,115214,88553,60895,29595,97301,62663,36274,19811,69342,47712,35594,14854,73744,52796,33297,21364,54334,49955,53820, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),13194,28844,21652,15110,7582,26152,19535,13559,6825,21192,17586,12427,6835,19705,15261,10549,5730,15596,11819,8237, 
 支付的各项税费(万元),2401,12441,9697,6187,2754,9454,7268,4881,1663,6268,3997,1649,744,6306,4317,2367,1106,5986,5004,4347, 
 支付的其他与经营活动有关的现金(万元),13017,18226,11121,6573,2395,18019,9191,5842,2501,15992,12444,5217,4800,9815,8591,6765,3311,10649,7453,8227, 
 经营活动现金流出小计(万元),66242,174726,131023,88764,42325,150926,98658,60556,30799,112794,81740,54888,27233,109571,80965,52977,31511,86565,74230,74630, 
 经营活动产生的现金流量净额(万元),-14363,14584,6038,-10544,-7963,22901,11367,8778,-3206,4442,4405,1902,-3204,3169,-1298,3882,-4898,4481,4042,4552, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),63,108,39,7,4,28,21,15,--,36,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,68,78,25,0,145,197,114,18,448,34,10,23,44,20,15,17,36,15,1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,769, 
