 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),170989,121822,59684,191373,142854,97100,50123,171364,128082,166909,136313,135685,145317, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,31,25,20,20,38,38,4,--,6,2, 
 收到的其他与经营活动有关的现金(万元),344,547,62,415,196,95,54,877,312,602,649,889,448, 
 经营活动现金流入小计(万元),171333,122370,59746,191820,143075,97215,50197,172279,128432,167515,136962,136580,145767, 
 购买商品、接受劳务支付的现金(万元),92185,77691,38452,120127,87432,54212,24584,90287,68551,98609,86195,83459,84374, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),18719,12924,7094,22690,17395,12224,6107,21451,16787,18267,16206,15176,11225, 
 支付的各项税费(万元),31729,14779,6909,23707,18616,13014,6455,24721,19246,21119,18130,17825,23441, 
 支付的其他与经营活动有关的现金(万元),16595,9408,5354,21774,14458,9961,5471,21962,13423,22403,19857,22028,23943, 
 经营活动现金流出小计(万元),159229,114801,57809,188298,137901,89411,42617,158421,118007,160398,140388,138488,142983, 
 经营活动产生的现金流量净额(万元),12104,7568,1937,3522,5173,7804,7581,13857,10425,7116,-3426,-1908,2784, 
 收回投资所收到的现金(万元),--,--,10000,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),1175,570,63,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),6,6,3,9,26,14,6,1,5,5,14,32,85, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),1180,576,10066,9,26,14,6,1,5,5,14,32,85, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3724,3046,1493,2803,1577,1435,844,4779,2971,3251,2392,2636,3473, 
