 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),15233,7829,2644,23062,12536,11762,4975,16482,5849,4205,1770,15492,16493,10923,8745, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),763,--,--,2504,589,589,--,6811,2525,2465,2465,233,43,1006,318, 
 收到的其他与经营活动有关的现金(万元),582,536,371,886,366,341,584,845,305,266,294,1117,202,538,535, 
 经营活动现金流入小计(万元),16579,8365,3015,26452,13491,12692,5559,24138,8679,6937,4528,16842,16738,12467,9598, 
 购买商品、接受劳务支付的现金(万元),5509,3452,1547,6423,5024,2943,2133,6049,4613,3422,2503,3779,3373,3139,2072, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6127,4549,2715,5833,4402,3102,1847,4304,3471,2461,1514,3653,3243,2296,1306, 
 支付的各项税费(万元),3620,2003,844,5385,5000,3653,1286,5110,3932,2393,1264,3569,3065,2700,2125, 
 支付的其他与经营活动有关的现金(万元),2347,1385,718,4121,2788,2192,448,3488,1792,1083,1035,2418,2493,2537,2261, 
 经营活动现金流出小计(万元),17603,11389,5824,21761,17213,11890,5713,18952,13808,9358,6316,13419,12174,10673,7764, 
 经营活动产生的现金流量净额(万元),-1024,-3025,-2809,4691,-3722,802,-155,5186,-5129,-2421,-1788,3423,4564,1794,1834, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,5720,12149, 
 取得投资收益所收到的现金(万元),7,7,7,100,49,13,--,--,4,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,--,--,1,1,--,0,--,--,--,--,--,0,12,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),3000,3000,3000,25850,12000,4500,--,--,770,--,--,647,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),3007,3007,3007,25950,12050,4513,0,0,774,0,0,647,0,5732,12149, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),11229,5917,2800,4568,1817,729,352,4641,3527,1889,220,1333,7636,1289,501, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,5500,11790, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),3000,3000,3000,25850,15000,8850,--,--,770,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),14229,8917,5800,30418,16817,9579,352,4641,4297,1889,220,1333,7636,6789,12291, 
 投资活动产生的现金流量净额(万元),-11223,-5910,-2793,-4468,-4767,-5066,-352,-4641,-3523,-1889,-220,-687,-7635,-1057,-142, 
 吸收投资收到的现金(万元),5846,--,--,40802,40802,40802,39424,--,--,--,--,--,--,--,48, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,10295,7295,2570,--,3000,6500,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,1072,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),5846,0,0,40802,40802,40802,40496,10295,7295,2570,0,3000,6500,0,48, 
 偿还债务支付的现金(万元),0,--,--,8735,8735,8735,4795,7060,2000,2000,--,4000,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),0,--,--,2479,780,76,61,417,263,162,86,317,251,1000,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),0,--,--,1378,1378,1378,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),0,0,0,12592,10893,10189,4856,7477,2263,2162,86,4317,251,1000,0, 
 筹资活动产生的现金流量净额(万元),5846,0,0,28210,29909,30613,35640,2818,5032,408,-86,-1317,6249,-1000,48, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-6400,-8934,-5603,28432,21419,26349,35133,3363,-3620,-3903,-2094,1420,3178,-263,1739, 
 加:期初现金及现金等价物余额(万元),38904,38904,38904,10472,10472,10472,10472,7109,7109,7109,7109,5689,2511,2774,1034, 
 期末现金及现金等价物余额(万元),32504,29970,33302,38904,31891,36821,45605,10472,3490,3207,5015,7109,5689,2511,2774, 
 净利润(万元),--,5571,--,10529,--,5358,--,8895,--,4138,--,8218,6409,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,571,--,582,--,339,--,-256,--,-7,--,403,258,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,157,--,309,--,156,--,326,--,163,--,288,226,--,--, 
 无形资产摊销(万元),--,94,--,178,--,88,--,176,--,88,--,179,128,--,--, 
 长期待摊费用摊销(万元),--,55,--,290,--,30,--,61,--,31,--,84,82,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,-0,--,--,--,1,--,1,--,0,3,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,--,43,--,43,--,341,--,162,--,317,251,--,--, 
 投资损失(万元),--,-7,--,-100,--,-13,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,87,--,-304,--,-246,--,-7,--,-125,--,-95,-129,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-72,--,-833,--,-866,--,94,--,-2196,--,-1007,-1980,--,--, 
 经营性应收项目的减少(万元),--,-11822,--,-6324,--,-3269,--,-4257,--,-4720,--,-8283,-1242,--,--, 
 经营性应付项目的增加(万元),--,2342,--,320,--,-818,--,-195,--,43,--,3320,559,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-3025,--,4691,--,802,--,5186,--,-2421,--,3423,4564,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
