 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),183789,589943,432252,291954,142194,592248,421954,293804,186764,495427,355338,213989,96937,459349,315959,216362,104733,381686,377552,344241, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),13640,37821,28338,16706,9338,41694,31263,22029,12736,28100,23520,14629,5118,26288,21913,15763,4311,24356,10233,13275, 
 收到的其他与经营活动有关的现金(万元),2365,14466,21422,10297,6919,5919,3755,2245,1113,5704,3589,2258,1117,3928,2525,1614,318,4327,3081,1669, 
 经营活动现金流入小计(万元),199794,642230,482012,318957,158452,639862,456972,318078,200613,529230,382447,230877,103172,489565,340398,233739,109361,410369,390865,359185, 
 购买商品、接受劳务支付的现金(万元),151097,489815,349612,225559,111522,432240,314322,228476,133673,426848,316118,205518,105583,360339,250814,168656,78320,302937,303634,253320, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),21577,83067,60241,40193,21753,74990,56652,39163,22484,76374,56523,39116,21809,66886,50745,34842,18859,62021,53146,38331, 
 支付的各项税费(万元),1631,12504,9814,7211,3381,15276,11356,8010,3449,12994,9591,5417,2220,9500,6135,3513,1507,11789,8087,3342, 
 支付的其他与经营活动有关的现金(万元),9556,36423,39178,22756,9825,27951,20265,12032,7167,23494,18016,11203,5471,21604,15748,8398,4424,19827,19683,16850, 
 经营活动现金流出小计(万元),183861,621809,458844,295720,146481,550457,402595,287681,166773,539709,400248,261253,135083,458329,323442,215408,103109,396575,384550,311842, 
 经营活动产生的现金流量净额(万元),15933,20421,23168,23237,11970,89405,54377,30397,33841,-10479,-17801,-30376,-31911,31236,16955,18330,6252,13794,6315,47343, 
 收回投资所收到的现金(万元),89300,558700,326601,248601,74000,391892,205092,74973,54680,433654,300040,192097,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),108,3253,2893,2451,341,1467,525,45,16,1161,1066,503,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),6,110,24,21,20,18,17,10,8,60,36,28,7,147,83,83,38,91,121,24, 
 处置子公司及其他营业单位收到的现金净额(万元),--,130,130,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,42,42,--,--,--,--,--,--,30,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),89414,562193,329648,251073,74361,393377,205633,75027,54705,434875,301184,192671,7,147,83,83,38,91,151,24, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),12167,54070,42825,32703,12588,34636,27800,21441,18385,52440,41315,18931,8684,19165,14498,10855,4343,19144,26741,17092, 
 投资所支付的现金(万元),95600,488700,308100,220600,43000,550732,321772,184052,57472,434444,306837,245597,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,626,626,626,6,9,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,409,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,30, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),107767,542770,351335,253303,55588,585994,350198,206119,75863,486893,348152,264528,8684,19165,14498,10855,4343,19144,26741,17122, 
