 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),45386,30231,18048,53324,41958,28235,16318,53392,41814,54236,54915,48871,40572, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),136,76,258,1268,930,268,60,285,219,168,136,255,202, 
 经营活动现金流入小计(万元),45522,30307,18306,54593,42887,28503,16378,53677,42033,54404,55051,49126,40774, 
 购买商品、接受劳务支付的现金(万元),17952,11819,6533,19428,13842,9411,5481,19241,14041,19716,19238,20953,19155, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),9031,6143,3200,11192,7625,4985,2714,10592,7380,10387,9971,7692,6538, 
 支付的各项税费(万元),6586,4524,2729,8561,6436,4509,2831,9138,7250,8706,8952,7441,5925, 
 支付的其他与经营活动有关的现金(万元),3766,2644,1819,5626,4455,2514,1410,5465,3822,4792,5578,5301,3118, 
 经营活动现金流出小计(万元),37335,25130,14282,44807,32359,21420,12435,44436,32493,43600,43739,41388,34736, 
 经营活动产生的现金流量净额(万元),8188,5177,4024,9786,10529,7083,3942,9241,9540,10804,11312,7738,6038, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,971,227, 
 取得投资收益所收到的现金(万元),959,441,--,27,27,26,26,1,1,1,1,29,35, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,12,8,8,--,--,--,1,11,14,9, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),99000,49500,--,900,600,600,600,--,--,2039,19,2392,747, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),99959,49941,0,939,635,634,626,1,1,2041,30,3405,1018, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3749,3137,2528,5889,4645,2321,1608,5287,4123,10866,4873,2246,2443, 
 投资所支付的现金(万元),199,--,49500,--,--,--,--,--,600,--,13,--,341, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,4706,--, 
 支付的其他与投资活动有关的现金(万元),148500,99000,--,--,--,--,--,600,850,--,--,19,2093, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),152448,102137,52028,5889,4645,2321,1608,5887,5573,10866,4885,6970,4876, 
 投资活动产生的现金流量净额(万元),-52489,-52196,-52028,-4950,-4011,-1688,-982,-5887,-5572,-8825,-4855,-3565,-3858, 
 吸收投资收到的现金(万元),--,--,--,49402,--,--,--,--,--,--,--,5,2300, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,11800,10000,10000,60,--,--,--,--,2000,2000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,0,61202,10000,10000,60,0,0,0,0,2005,4300, 
 偿还债务支付的现金(万元),--,--,--,11800,--,--,60,--,--,--,2000,2000,--, 
 分配股利、利润或偿付利息所支付的现金(万元),3200,3200,--,3093,2896,2896,--,2151,2151,3142,1831,3142,4365, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,22,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,863,90,90,--,96,--,--,--,429,21, 
 筹资活动现金流出小计(万元),3200,3200,0,15756,2986,2986,60,2247,2151,3142,3831,5571,4386, 
 筹资活动产生的现金流量净额(万元),-3200,-3200,0,45446,7014,7014,0,-2247,-2151,-3142,-3831,-3566,-86, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-47501,-50219,-48004,50282,13532,12410,2960,1108,1817,-1163,2626,607,2095, 
 加:期初现金及现金等价物余额(万元),63534,63534,63534,13253,13253,13253,13253,12145,12145,13308,10682,10075,7980, 
 期末现金及现金等价物余额(万元),16033,13316,15530,63534,26785,25663,16213,13253,13962,12145,13308,10682,10075, 
 净利润(万元),--,5047,--,9177,--,5015,--,9404,--,8650,8425,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-0,--,--,--,-2,--,1,--,-4,547,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,362,--,591,--,302,--,665,--,721,698,--,--, 
 无形资产摊销(万元),--,69,--,95,--,47,--,103,--,144,121,--,--, 
 长期待摊费用摊销(万元),--,278,--,635,--,330,--,726,--,833,761,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,-9,--,-6,--,-74,--,3,2,--,--, 
 固定资产报废损失(万元),--,0,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,-15,--,-19,--,-19,-19,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,--,197,--,--,--,--,--,--,92,--,--, 
 投资损失(万元),--,-739,--,--,--,-26,--,-1,--,-1,10,--,--, 
 递延所得税资产减少(万元),--,68,--,-61,--,17,--,26,--,40,-114,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,1101,--,-426,--,1584,--,-414,--,180,-857,--,--, 
 经营性应收项目的减少(万元),--,-154,--,-88,--,215,--,-792,--,535,572,--,--, 
 经营性应付项目的增加(万元),--,-522,--,329,--,-378,--,-287,--,-279,1075,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-333,--,-655,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,5177,--,9786,--,7083,--,9241,--,10804,11312,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),16033,13316,15530,63534,26785,25663,16213,13253,13962,12145,13308,10682,10075, 
 现金的期初余额(万元),63534,63534,63534,13253,13253,13253,13253,12145,12145,13308,10682,10075,7980, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-47501,-50219,-48004,50282,13532,12410,2960,1108,1817,-1163,2626,607,2095, 

