 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-06-30, 
 销售商品、提供劳务收到的现金(万元),37632,130707,91132,55324,24785,117709,79836,52177,27920,76839,49063,26954,14907,274889,181951,86027,63429,325265,165124,104353,66174,300686,185883,107880,54723,302452,185503,98798,53666,283416,171172,89583,49928,218995,116072,84616,33373,195966,145436,109490,46770,306219,176445,101763,36376,248619,23657, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,--,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,--,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,--,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,--,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,--,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,--,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,--,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,--,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,--,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,--,0, 
 收到的税费返还(万元),163,702,470,302,134,529,286,284,113,308,144,144,21,320,49,45,45,224,37,37,6,215,216,216,--,462,269,143,73,250,193,140,14,373,332,18,10,200,40,15,2,29,45,12,7,122,95, 
 收到的其他与经营活动有关的现金(万元),5719,19768,20928,17259,4294,29017,7460,5365,18615,36773,6588,4612,9469,19524,7414,6974,8794,55238,48559,6508,7584,10672,40332,5030,33348,33358,33273,5004,34552,10293,39725,5399,63683,16601,41446,14567,5072,24714,48867,9840,17372,74109,33597,13881,19685,16672,6840, 
 经营活动现金流入小计(万元),43513,151177,112531,72885,29213,147256,87582,57826,46647,113920,55795,31710,24397,294734,189414,93046,72267,380728,213720,110898,73764,311572,226432,113126,88071,336272,219045,103945,88291,293958,211090,95123,113625,235968,157851,99201,38455,220880,194343,119345,64145,380357,210087,115655,56068,265414,30591, 
 购买商品、接受劳务支付的现金(万元),13181,47571,33065,20835,10670,44160,29609,21271,11524,33567,22386,12373,4864,213478,149175,72035,59015,253019,116448,76397,47454,228507,115349,70419,40405,231114,109626,68726,44068,206624,123417,72762,34374,152034,78349,59652,25303,145357,121068,80509,39337,227154,136096,101113,16543,202532,9442, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,--,0, 
