 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),43352,34193,29037,21091,31446,16348,8203,4869,21112,14855,10710,5551,48281,13088,8181,3962,50316,13727,7426,3394,31151,13772,7037,3879,20107,7276,4824,1377,16656,6715,3052,1649,17316,3922,3520,13733,7101,5412,12962,711, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到的其他与经营活动有关的现金(万元),7731,9365,5423,80,6457,1214,1241,717,2131,1197,1116,683,1995,1344,727,141,3071,1476,1123,113,1646,803,452,87,2999,1760,1377,851,1353,719,349,103,850,89,67,718,491,331,3491,3628, 
 经营活动现金流入小计(万元),51083,43558,34460,21172,37903,17562,9444,5586,23243,16053,11826,6234,50276,14432,8908,4103,53388,15204,8549,3507,32797,14575,7489,3965,23106,9036,6201,2228,18008,7434,3400,1752,18166,4012,3587,14451,7592,5743,16453,4340, 
 购买商品、接受劳务支付的现金(万元),20952,20359,11967,6832,21092,14265,9362,5461,18231,18658,12805,8786,27841,23867,15816,7250,19145,15644,12397,6683,17514,12105,7396,3206,11735,9219,6041,3081,10067,5351,2417,1025,5711,3901,2142,3770,2022,1627,7253,1791, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),10840,7862,5544,3719,9766,7794,5322,3400,10512,8484,6982,4639,9146,7301,5270,3747,8101,6630,4479,2817,7104,5495,3445,1929,4381,3078,1758,1306,3559,3128,2111,1327,3110,2230,1651,2456,1931,1367,2129,414, 
 支付的各项税费(万元),2876,3160,2805,1169,2143,2273,1402,771,3874,3732,2487,2858,3202,2346,1994,1191,2393,2103,1590,1256,1139,1291,972,603,1527,1480,1126,457,1569,1743,1138,911,1195,1009,741,1079,650,427,820,49, 
 支付的其他与经营活动有关的现金(万元),7720,4362,2895,1289,5262,3133,2002,1038,6361,2124,2521,684,5229,3627,2398,1055,4765,3231,1597,904,5076,3846,2888,960,3485,1957,1450,647,2736,1952,1457,571,3225,1803,1358,3566,3467,2135,3447,39, 
 经营活动现金流出小计(万元),42388,35743,23210,13009,38263,27465,18089,10670,38978,32997,24796,16968,45418,37141,25478,13243,34405,27608,20063,11659,30833,22737,14700,6698,21129,15734,10375,5491,17930,12175,7123,3833,13240,8944,5893,10871,8070,5556,13649,2293, 
 经营活动产生的现金流量净额(万元),8696,7815,11250,8163,-360,-9903,-8645,-5084,-15736,-16944,-12971,-10734,4858,-22708,-16570,-9140,18983,-12405,-11514,-8152,1964,-8162,-7211,-2733,1977,-6698,-4173,-3263,78,-4741,-3722,-2081,4926,-4932,-2307,3580,-478,187,2804,2047, 
 收回投资所收到的现金(万元),43000,28500,11000,1000,11500,9000,9000,3000,63000,54300,43000,22000,64700,64700,45400,22200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,125,0, 
 取得投资收益所收到的现金(万元),314,195,47,8,96,50,50,8,256,213,158,54,494,494,222,81,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),6,6,1,0,1,1,0,0,51,0,0,0,1,--,--,--,8664,--,--,--,1,1,1,0,0,0,--,--,0,0,0,--,0,0,0,1,--,0,2,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,3242, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
