 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),4440778,3344443,1783484,8889366,6464273,4173690,1979807,8315548,5553008,3612410,1786326,7103709,5037778,3427513,1687998,7653335,5815290,3952417,2092733,8251497,5807759,3855607,1978661,6933790,5140855,3444916,1807556,6665159,4865982,3274011,6870920,3307104,4394681,3195138,2435331, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0, 
 收到的税费返还(万元),--,--,--,--,--,--,337,--,--,--,983,--,--,--,818,--,1961,--,2155,--,530,--,560,--,3720,--,--,--,1958,--,--,0,--,--,0, 
 收到的其他与经营活动有关的现金(万元),5837,4143,2288,69557,6290,5067,267,20733,10000,7078,1527,8987,6254,2746,1092,9221,2837,3332,640,10669,5653,4454,1476,9175,5935,6007,1333,5295,1312,2150,6090,1482,5827,4151,2536, 
 经营活动现金流入小计(万元),4446614,3348586,1785772,8958922,6470563,4178757,1980411,8336281,5563008,3619488,1788836,7112696,5044032,3430259,1689908,7662556,5820088,3955749,2095529,8262166,5813943,3860061,1980697,6942965,5150510,3450923,1808889,6670454,4869251,3276161,6877010,3308586,4400509,3199289,2437867, 
 购买商品、接受劳务支付的现金(万元),5140243,3785905,2007381,8622125,6699763,4828796,2330038,7674158,5386198,3512437,1744626,6733060,4384719,2715081,1598566,6525862,4924716,3283331,1696582,6481048,4447579,2833628,1159607,6494368,5068854,3178984,1669925,6105436,4651575,3294250,5973843,2833021,3810699,2833851,2217779, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0, 
 支付给职工以及为职工支付的现金(万元),176293,113872,52453,258026,193535,123883,60581,232738,168527,108985,50879,207182,160852,110253,50284,243999,189136,122185,55384,232825,175546,111764,49214,228081,168300,110540,46723,186122,129796,91191,119901,52034,65194,41565,23246, 
 支付的各项税费(万元),96935,56760,44436,159512,123785,76842,45248,128657,81216,45294,33065,155340,129174,88567,52814,149608,117786,88383,59638,181829,137859,93997,53254,124582,106398,79134,45835,146127,126035,83753,108738,61457,89688,73394,33059, 
 支付的其他与经营活动有关的现金(万元),78266,68154,6640,168147,93016,92064,57528,187611,135747,96620,89574,178429,120809,106659,50775,178973,146379,110898,34901,247256,125720,97709,69860,295607,272582,126165,98528,258570,167327,116734,208250,102906,138619,95144,67122, 
 经营活动现金流出小计(万元),5491737,4024690,2110909,9207809,7110099,5121586,2493394,8223165,5771688,3763336,1918144,7274010,4795554,3020559,1752439,7098442,5378017,3604797,1846505,7142958,4886703,3137098,1331935,7142638,5616134,3494823,1861010,6696254,5074733,3585928,6410731,3049419,4104201,3043953,2341207, 
 经营活动产生的现金流量净额(万元),-1045123,-676104,-325137,-248887,-639536,-942829,-512983,113116,-208680,-143847,-129307,-161314,248478,409700,-62531,564114,442071,350952,249023,1119208,927239,722963,648762,-199673,-465624,-43899,-52121,-25799,-205482,-309767,466278,259168,296308,155335,96660, 
 收回投资所收到的现金(万元),70130,62130,62130,86050,76050,71050,61050,144700,144700,139700,95550,611316,--,--,51500,--,--,--,--,10000,10000,10000,10000,127,1,1,--,--,65000,2,1,0,--,69,100, 
 取得投资收益所收到的现金(万元),1604,2241,3245,2719,2609,2528,10517,13855,13776,13663,12116,12219,1959,1008,--,91,--,--,--,483,148,200,--,--,348,49,--,836,--,5663,7837,0,3962,5069,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),74007,51414,23900,71136,69521,41216,13977,52906,59638,32199,11821,73526,56971,25936,16267,71246,66961,49875,30097,57541,54645,35257,20278,51176,37124,29981,7595,19216,15505,7042,4988,2194,5202,17640,2657, 
