 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),36538,123021,84632,52862,25394,93613,66165,39804,20591,78480,50496,34113,15615,73768,50625,32917,18629,57147,58709,51222, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,29,29,0,--,101,116,75,--,--,--,--,--,--,--,--,--,--,--,3, 
 收到的其他与经营活动有关的现金(万元),38,1759,1709,1631,840,848,792,549,405,816,381,253,46,2268,1091,139,41,462,2656,1056, 
 经营活动现金流入小计(万元),36577,124808,86370,54493,26234,94563,67073,40428,20996,79296,50877,34365,15661,76036,51716,33056,18671,57609,61366,52280, 
 购买商品、接受劳务支付的现金(万元),37899,92287,68900,40243,17520,70046,47549,27222,14589,67479,51910,31155,14986,53188,40636,21931,16809,37776,42153,34059, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3441,9668,7173,4940,2886,8377,6204,4325,2603,7681,5607,3715,2297,6436,5215,3383,1790,5563,5350,3976, 
 支付的各项税费(万元),1618,5929,2955,2256,1134,4295,3365,1925,783,4886,3761,2570,1317,5182,3935,2080,1018,4403,4050,4033, 
 支付的其他与经营活动有关的现金(万元),2970,9789,7113,4697,3666,7539,5792,3457,1796,6014,4733,3022,1131,6461,4323,3080,1374,5921,4215,3588, 
 经营活动现金流出小计(万元),45928,117672,86141,52136,25206,90257,62909,36929,19772,86060,66011,40463,19731,71267,54110,30475,20990,53663,55768,45656, 
 经营活动产生的现金流量净额(万元),-9351,7136,229,2357,1028,4305,4164,3499,1224,-6764,-15134,-6097,-4070,4769,-2393,2582,-2320,3946,5598,6624, 
 收回投资所收到的现金(万元),--,1000,1000,1000,--,289,125,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,247,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,19,19,9,6,34,34,4,0,45,8,8,4,16,1,1,1,3,4,56, 
 处置子公司及其他营业单位收到的现金净额(万元),--,247,--,247,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,1267,1266,1256,6,323,159,4,0,45,8,8,4,16,1,1,1,3,4,56, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),11952,31311,21267,11616,6276,13218,9004,3992,1011,4781,3693,2239,1608,5097,3983,2708,1443,4940,3204,2191, 
 投资所支付的现金(万元),--,100,2022,1101,100,479,407,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,65,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,0,--,--,1,0,0,0,771,951,729,3000,704,774,234,--,245,181,379, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),11952,31476,23289,12717,6376,13697,9411,3992,1011,5552,4644,2968,4608,5801,4757,2943,1443,5185,3384,2569, 
 投资活动产生的现金流量净额(万元),-11952,-30209,-22023,-11460,-6370,-13375,-9252,-3988,-1011,-5507,-4636,-2960,-4605,-5785,-4756,-2941,-1442,-5181,-3380,-2513, 
 吸收投资收到的现金(万元),--,24500,24500,--,--,--,--,--,0,33630,33630,33630,33630,--,--,--,--,--,--,--, 
