 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),30313,149151,90590,65549,37002,167317,100488,68087,40292,240919,149349,108126,58460,266681,137568,89415,46745,285262,183620,141049,67616,271721,196252,130270,49617,139848,126970,86435,40297,153283,110943,63152,31716,134228,89439,57888,30911,76138,48870,33599,14369,90943,70668,51703,26560,83413,59350,40382,19774, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,569,572,--,--,--,--,--,--,135,130,10,--,49,49,15, 
 收到的其他与经营活动有关的现金(万元),1141,3108,498,258,105,2503,1807,1424,457,2690,3111,1822,216,8211,2417,1195,961,11676,12379,264,948,2554,652,370,212,610,950,571,420,11639,1052,510,422,1666,422,8,158,1057,139,46,26,378,98,77,43,906,2676,343,5740, 
 经营活动现金流入小计(万元),31454,152259,91088,65807,37108,169820,102295,69512,40749,243608,152460,109948,58677,274892,139985,90610,47706,296938,195999,141313,68563,274275,196904,130641,49829,140458,127921,87006,40717,164922,111995,63663,32138,135894,90430,58468,31069,77195,49009,33644,14395,91321,70902,51910,26613,84318,62075,40775,25529, 
 购买商品、接受劳务支付的现金(万元),24680,86465,56513,43038,22810,82537,61019,43317,26058,70133,44971,30765,17389,98971,60595,38682,20932,107729,69243,49325,25068,98230,58487,38838,18795,33917,53485,39147,21709,84149,66958,40653,23361,64824,50380,30044,14004,41246,30876,20912,6791,73658,58585,44109,22103,71371,50178,34460,10613, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 支付给职工以及为职工支付的现金(万元),7623,22575,16887,11918,6880,24352,17518,12385,7132,23766,16977,11712,6250,22667,15192,11051,6133,21110,16050,10678,6261,19007,13496,9569,6188,15376,10452,6856,3262,9114,5771,3582,2147,6340,3997,2648,1537,4527,2507,1593,836,2272,1311,953,428,1878,1830,1356,707, 
 支付的各项税费(万元),13952,29062,23991,19678,12855,33607,28381,23033,9863,50846,37878,29741,14457,69454,50209,35853,17842,70568,59765,47463,20647,69511,57730,40050,17429,49385,38864,28307,13802,30847,25168,17257,8742,20109,15904,11317,7681,9379,7180,4486,2673,5567,4267,2819,1756,6175,4356,3119,2135, 
 支付的其他与经营活动有关的现金(万元),3609,39006,16633,11202,9375,47564,11922,7065,3505,63498,12664,9365,6515,78471,13325,8993,3524,68501,20633,10796,4264,30734,14571,8877,2785,27048,10350,5866,2195,23460,7347,3784,1374,13882,2511,3262,1737,7696,2607,1950,1061,4612,2083,1629,240,2335,5337,4464,14446, 
 经营活动现金流出小计(万元),49864,177107,114024,85837,51920,188060,118840,85800,46559,208244,112489,81583,44610,269564,139321,94579,48430,267909,165692,118263,56241,217482,144284,97333,45197,125726,113151,80176,40968,147571,105245,65275,35625,105156,72793,47271,24959,62848,43171,28941,11360,86110,66246,49510,24527,81759,61701,43399,27900, 
 经营活动产生的现金流量净额(万元),-18410,-24848,-22936,-20030,-14812,-18240,-16545,-16288,-5810,35365,39971,28365,14066,5328,664,-3969,-724,29029,30307,23050,12323,56793,52620,33307,4632,14732,14770,6830,-251,17351,6750,-1613,-3486,30738,17637,11197,6110,14347,5839,4703,3034,5211,4656,2400,2086,2559,374,-2625,-2371, 
 收回投资所收到的现金(万元),--,11500,11500,11500,500,33000,33000,23000,13000,195000,170000,143000,56000,136720,111720,83000,49000,70200,--,--,--,1500,--,--,--,2,4,2,--,141,139,139,139,183,5,5,5,--,--,--,--,--,--,--,--,--,228,148,108, 
 取得投资收益所收到的现金(万元),--,48,49,2,2,719,680,331,127,4364,3541,2870,501,2579,2277,1378,845,447,136,--,--,--,--,--,--,0,0,--,--,23,26,26,26,--,1,1,1,--,--,--,--,--,--,--,--,--,8,5,2, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,443,449,40,40,36,--,--,--,248,0,0,--,37,29,29,17,7,1,2,2,35,33,32,22,21,--,--,--,40,40,29,0,21,21,19,19,15,--,--,--,--,--,--,--,40,--,--,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3222,--,--,--,2307,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,327,--,--,0, 
