 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),41520,31495,15963,50481,34407,16578,8865,69784,57595,38796,40318,39898, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1273,950,448,999,660,296,62,2012,2374,1292,1816,536, 
 收到的其他与经营活动有关的现金(万元),1761,7710,5129,2533,354,2307,2320,3871,997,2223,1201,805, 
 经营活动现金流入小计(万元),44554,40155,21541,54013,35421,19180,11247,75666,60966,42311,43335,41239, 
 购买商品、接受劳务支付的现金(万元),40541,39403,16733,49588,29466,23369,9225,57491,38615,26708,23182,23904, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,1,--,--,--,4,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4861,3124,1727,6363,4709,3258,1473,7610,6764,4518,3125,2077, 
 支付的各项税费(万元),4474,2514,865,3560,2944,2205,1539,4652,4190,2133,6919,5195, 
 支付的其他与经营活动有关的现金(万元),12838,16201,8570,9433,6140,2117,3404,5806,11381,7867,5737,5829, 
 经营活动现金流出小计(万元),62714,61241,27896,68943,43259,30950,15645,75559,60950,41227,38963,37005, 
 经营活动产生的现金流量净额(万元),-18160,-21086,-6356,-14930,-7838,-11770,-4398,107,16,1084,4373,4234, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),8,8,--,0,13,3,--,--,8,22,35,--, 
 处置子公司及其他营业单位收到的现金净额(万元),363,363,363,4733,3727,3727,828,1691,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),25076,18791,5005,20003,19,13,--,1532,170,220,260,5878, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),25447,19162,5368,24735,3759,3743,828,3222,178,242,295,5878, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),25282,9390,4734,506,399,151,44,1075,1969,1787,2747,6230, 
 投资所支付的现金(万元),--,--,--,--,--,2000,--,696,--,248,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,2001, 
 支付的其他与投资活动有关的现金(万元),26035,19360,8000,22812,3124,3103,--,1691,--,--,--,3371, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),51317,28750,12734,23318,3523,5255,44,3461,1969,2035,2747,11602, 
 投资活动产生的现金流量净额(万元),-25870,-9588,-7366,1417,237,-1512,784,-239,-1791,-1793,-2453,-5724, 
 吸收投资收到的现金(万元),38252,38252,35927,--,--,--,--,2558,250,--,--,10560, 
 其中：子公司吸收少数股东投资收到的现金(万元),125,125,--,--,--,--,--,2558,250,--,--,--, 
 取得借款收到的现金(万元),21129,10639,5000,6500,5500,5500,1000,1300,--,--,4700,956, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),825,--,--,1950,1744,--,--,3014,--,--,4760,6069, 
 筹资活动现金流入小计(万元),60206,48891,40927,8450,7244,5500,1000,6871,250,0,9460,17585, 
 偿还债务支付的现金(万元),7282,5691,3520,2300,1300,1300,1324,--,--,--,5656,--, 
 分配股利、利润或偿付利息所支付的现金(万元),1387,1294,133,185,184,53,18,736,679,616,225,2498, 
 其中：子公司支付给少数股东的股利、利润(万元),14,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),3599,3109,100,2724,1036,--,2558,--,--,--,44,11077, 
 筹资活动现金流出小计(万元),12268,10095,3753,5210,2520,1353,3899,736,679,616,5925,13574, 
 筹资活动产生的现金流量净额(万元),47937,38796,37174,3240,4725,4147,-2899,6135,-429,-616,3535,4011, 
 汇率变动对现金及现金等价物的影响(万元),-65,-1,120,180,108,136,-263,57,-207,-889,-46,-219, 
 现金及现金等价物净增加额(万元),3843,8121,23573,-10093,-2768,-8998,-6775,6060,-2412,-2214,5409,2303, 
 加:期初现金及现金等价物余额(万元),5431,5431,5431,15524,15524,15524,15524,9464,11876,14089,8680,6378, 
 期末现金及现金等价物余额(万元),9275,13552,29004,5431,12756,6526,8749,15524,9464,11876,14089,8680, 
 净利润(万元),--,2551,--,6024,4897,925,--,6660,4451,4006,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,288,--,1887,1170,1061,--,-785,145,1637,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,734,--,930,687,458,--,887,704,579,--,--, 
 无形资产摊销(万元),--,30,--,49,37,24,--,45,42,40,--,--, 
 长期待摊费用摊销(万元),--,30,--,74,52,37,--,52,6,3,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,4,--,3,2,2,--,16,0,14,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,-63,--,--,263,-190,67,--,--, 
 财务费用(万元),--,314,--,210,164,41,--,-4,-170,-220,--,--, 
 投资损失(万元),--,-137,--,-99,3,83,--,-2650,-116,--,--,--, 
 递延所得税资产减少(万元),--,-1479,--,-320,-414,-143,--,-55,-978,-87,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-30303,--,-8623,-7090,83,--,-4707,-6986,-346,--,--, 
 经营性应收项目的减少(万元),--,-7088,--,-28181,-22614,-12160,--,1808,-4202,-9691,--,--, 
 经营性应付项目的增加(万元),--,13971,--,13116,18146,-4253,--,-4883,13368,6308,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,-1489,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,489,--,--,--,--,--,--,--, 
 其他(万元),--,-4,--,--,--,2073,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-21086,--,-14930,-7838,-11770,--,107,16,1084,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),9275,13552,29004,5431,11356,4356,8749,10724,4734,9876,14089,8680, 
 现金的期初余额(万元),5431,5431,5431,10724,10724,10724,15524,4734,9876,12889,8680,6378, 
 现金等价物的期末余额(万元),--,--,--,--,1400,2170,--,4800,4730,2000,--,--, 
 现金等价物的期初余额(万元),--,--,--,4800,4800,4800,--,4730,2000,1200,--,--, 
 现金及现金等价物的净增加额(万元),3843,8121,23573,-10093,-2768,-8998,-6775,6060,-2412,-2214,5409,2303, 

