 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),20226,88504,62862,40881,18457,76630,53777,31998,14774,61117,40364,23840,11079,39256,22080,14277,6434,30437,20875,13732,6424,25013,17797,11730,5144,19700,13029,8061,3791,16735,11861,8083,16270,8112,9874,9015, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,0,--,0,0,0,0,--,--,--,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,0,0,0,0,0,0,--,--,--,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,0,--,0,0,0,0,--,--,--,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,0,0,0,0,0,0,--,--,--,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,0,0,0,0,0,0,--,--,--,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,0,0,0,0,0,0,--,--,--,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,0,0,0,0,0,0,--,--,--,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,0,0,0,0,0,0,--,--,--,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,0,0,0,0,0,0,--,--,--,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,0,0,0,0,0,0,--,--,--,0,--,0,0, 
 收到的税费返还(万元),486,1718,1361,879,291,1549,1052,658,304,1058,608,236,164,1435,1063,833,431,905,653,330,110,1317,1023,724,466,898,462,311,0,1073,515,316,908,302,702,534, 
 收到的其他与经营活动有关的现金(万元),29,1104,711,374,154,1326,907,869,97,1046,950,633,114,1063,924,603,54,390,239,85,39,877,185,67,47,388,168,108,81,263,194,108,506,226,81,383, 
 经营活动现金流入小计(万元),20741,91325,64933,42135,18902,79505,55736,33525,15175,63222,41922,24708,11357,41754,24067,15713,6919,31731,21767,14147,6573,27208,19004,12521,5657,20986,13660,8481,3873,18072,12570,8507,17684,8640,10657,9932, 
 购买商品、接受劳务支付的现金(万元),14054,54792,42188,27209,12396,47926,34833,22075,10237,37934,26200,15736,7054,24663,15210,8992,4470,16009,11724,7047,3432,14669,11193,6101,3179,10443,7173,4565,2303,9332,7131,4633,9260,4950,5568,5627, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,0,0,0,0,0,--,--,--,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,0,0,--,--,--,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,0,0,0,0,0,--,--,--,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,0,0,0,0,0,--,--,--,0,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,0,0,0,0,0,--,--,--,0,--,0,0, 
 支付给职工以及为职工支付的现金(万元),3028,10324,7714,5092,2684,8193,6050,4018,2130,7183,5194,3377,1726,5419,3959,2612,1395,4389,3249,2110,1060,3247,2398,1552,813,2455,1795,1154,639,1863,1416,951,1302,602,891,727, 
 支付的各项税费(万元),1532,5463,4160,2871,1472,5049,3808,2607,1199,4071,2982,1936,945,2272,1435,1037,550,1501,1157,857,366,1690,1312,782,332,1409,935,532,270,1396,1006,520,1218,595,827,523, 
 支付的其他与经营活动有关的现金(万元),3369,12626,9849,6275,3237,11106,7944,5283,2483,8954,5704,3844,1763,6560,5291,3444,1588,5600,4179,2437,1065,4870,3290,2137,1215,2628,1981,1120,384,2575,1670,1083,1896,898,1652,1787, 
 经营活动现金流出小计(万元),21984,83205,63911,41447,19789,72275,52634,33983,16050,58142,40079,24893,11487,38914,25894,16085,8003,27500,20309,12451,5923,24476,18192,10572,5539,16935,11885,7371,3595,15166,11223,7187,13675,7044,8937,8664, 
 经营活动产生的现金流量净额(万元),-1243,8121,1022,688,-887,7231,3101,-458,-874,5081,1843,-185,-130,2840,-1828,-373,-1083,4231,1457,1696,651,2732,812,1949,118,4052,1775,1110,277,2906,1348,1321,4009,1596,1719,1268, 
