 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),41642,29367,15630,49271,37183,26220,15939,48812,38310,24998,14003,49549,39564,30353,15101,59804,42328,29333,13401,66361,43086,30259,18205,70098,36471,27255,14218,62336,40164,26346,15653,46457,28382,19949,9574,38630,25689,18882,9404,29921,21595,14697,7611,26608,17229,11759,6437,24217,16307,10323,5300, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,0,0,0,0,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,0,0,0,0,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,0,0,0,0,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,0,0,0,0,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,0,0,0,0,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,0,0,0,0,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,0,0,0,0,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5588,3514,2792,--,8060,5165,3206,--,9206,5960,3901,--,7656,4884,2440,--,6110,3476,1467,--,4203,2396,--,--,3033,2069,1233,0,1943,1024,370,0,--,534,216, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,0,0,0,0,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,0,0,0,0,0,--,0,0, 
 收到的税费返还(万元),3,3,2,54,36,18,9,66,24,24,15,53,24,18,4,20,20,19,10,--,105,103,5,--,22,22,22,--,12,12,--,--,191,--,0,--,1,1,1042,--,4,4,0,20,25,0,0,0,--,0,0, 
 收到的其他与经营活动有关的现金(万元),2462,962,638,616,12064,10772,10521,7864,7049,1399,294,987,2677,2080,2743,58242,20509,6380,11832,10585,16500,6625,11750,22862,10289,15839,11846,21677,28412,19516,15996,65467,20792,13543,12512,24694,5792,5661,298,23670,2505,3873,7972,11421,8302,3264,2973,4812,5303,3916,4653, 
 经营活动现金流入小计(万元),44107,30333,16270,49942,49282,37011,26469,56742,45383,26421,14312,50589,42266,32451,17848,118066,68445,39246,28034,76946,67751,42151,33166,92960,55988,49075,29986,84012,76244,50758,34089,111924,55475,36967,23553,63323,35686,26941,10744,53591,27138,20644,16816,38049,27499,16047,9780,29029,22613,14773,10169, 
 购买商品、接受劳务支付的现金(万元),21089,14839,7884,25745,25443,15460,7654,18040,19270,13360,6946,23950,19349,14317,7968,20834,20309,14496,5990,25477,22931,13618,6778,30210,26247,17184,5432,27325,22449,13327,6508,19105,18091,14008,3265,18239,17179,12094,5800,12666,12443,8442,3111,10214,6931,4589,2109,8721,7471,3987,2381, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,0,0,0,0,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,0,0,0,0,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,0,0,0,0,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3678,--,--,--,2570,--,0,--,1637,1476,--,--,1766,1142,0,0,0,0,0,0,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,0,0,0,0,0,--,0,0, 
 支付给职工以及为职工支付的现金(万元),12772,9032,4464,16653,12121,8203,4500,17932,11030,7420,4285,16524,11709,9014,4861,19456,13417,10453,5665,20412,16052,10997,6428,19716,13631,9530,5545,14513,11086,6910,3886,11661,7624,4951,2664,9116,6634,4107,2462,8518,5507,3778,2333,6534,4551,2728,1876,5310,3828,2707,1575, 
 支付的各项税费(万元),3640,3186,1915,3300,2599,2225,1374,3465,2806,2197,1280,3370,2645,2133,1302,5064,7318,3249,1732,6978,5301,4153,1995,6410,4857,3090,1544,4738,3703,2155,1162,3437,2401,1054,573,1954,1673,1349,529,1614,1140,799,473,1106,1207,937,653,1167,763,513,327, 
 支付的其他与经营活动有关的现金(万元),3938,2747,1792,12998,13102,10548,11171,5794,4470,1857,1438,6674,6235,2096,2036,12363,14306,13563,13425,22620,18802,7444,21683,22933,20324,12614,18681,13373,13325,7059,10507,64951,8524,6027,6989,25569,3734,8171,4255,18277,5804,4714,2326,6590,5599,2961,2918,10267,6142,3269,4304, 
 经营活动现金流出小计(万元),41438,29803,16056,58696,53265,36436,24699,45232,37577,24833,13948,50518,39939,27560,16167,57717,55350,41762,26812,75487,63087,36211,36884,79269,65059,42418,31202,59949,54239,29451,22062,99155,39209,26040,13491,54879,30857,27198,13046,41075,26659,18875,8242,24443,18288,11215,7557,25465,18205,10475,8586, 
 经营活动产生的现金流量净额(万元),2668,529,214,-8755,-3983,575,1770,11510,7806,1588,364,72,2327,4891,1681,60349,13095,-2516,1222,1459,4664,5941,-3719,13691,-9071,6656,-1216,24063,22004,21308,12027,12769,16266,10927,10062,8445,4829,-257,-2302,12516,479,1769,8574,13606,9211,4831,2222,3564,4408,4297,1583, 
 收回投资所收到的现金(万元),27600,15100,9300,33141,33322,27512,10400,43821,--,--,--,--,37438,23380,--,--,6896,3800,--,20895,3552,1000,1051,7150,3130,2250,2000,0,--,--,--,1046,1529,39,39,76,5,5,--,--,0,0,0,0,0,0,0,0,--,0,0, 
 取得投资收益所收到的现金(万元),318,139,55,639,355,238,37,727,137,65,16,854,297,130,--,879,222,194,180,93,132,98,12,64,1103,93,19,93,93,--,--,8,8,8,8,163,48,0,--,109,0,0,0,0,0,0,0,0,--,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4,4,--,259,37,82,37,6,--,--,--,40,1,1,--,14,3,2,2,3057,2556,2535,--,220,2,--,--,82,0,0,--,28,8,9,3,5,0,0,--,5,2,2,0,1,0,0,0,800,3,3,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,0,--,0,0,0,0,0,0,--,0,0, 
 收到的其他与投资活动有关的现金(万元),21093,21093,--,10324,2800,2800,2800,--,29751,20551,7700,6533,500,500,--,5700,5700,5700,2700,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,1,0,--,2,0,0,0,0,0,0,0,0,--,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,0,0,0,--,0,--,0,--, 
