 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),382624,2304184,1374326,835360,356105,2172303,1377033,831998,292001,2258627,1426102,755790,295892,1677908,982491,489252,128926,1093951,729395,427869,161585,1133793,578459,338071,110794,1108430,641589,383499,173484,1455873,765030,342912,141411,1157067,683400,397348,117804,706640,352652,198087,76221,378882,174720,112756,160280,53860,26363, 
 客户存款和同业存放款项净增加额(万元),0,0,0,--,0,0,0,0,--,0,0,0,0,0,0,--,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,0,0,0,0,0, 
 向中央银行借款净增加额(万元,0,0,0,--,0,0,0,0,--,0,0,0,0,0,0,--,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),0,0,0,--,0,0,0,0,--,0,0,0,0,0,0,--,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),0,0,0,--,0,0,0,0,--,0,0,0,0,0,0,--,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,0,0,0,0,0, 
 收到再保险业务现金净额(万元),0,0,0,--,0,0,0,0,--,0,0,0,0,0,0,--,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),0,0,0,--,0,0,0,0,--,0,0,0,0,0,0,--,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),0,0,0,--,0,0,0,0,--,0,0,0,0,0,0,--,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),0,0,0,--,0,0,0,0,--,0,0,0,0,0,0,--,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,0,0,0,0,0, 
 拆入资金净增加额(万元),0,0,0,--,0,0,0,0,--,0,0,0,0,0,0,--,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,0,0,0,0,0, 
 回购业务资金净增加额(万元),0,0,0,--,0,0,0,0,--,0,0,0,0,0,0,--,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,0,0,0,0,0, 
 收到的税费返还(万元),3662,30814,22348,13259,7250,25521,17149,9421,4379,23929,16127,11797,7742,21349,13916,12001,6257,16456,10154,6238,1051,18277,13638,7816,2823,14138,11821,7130,1469,1720,4564,4264,712,890,718,49,--,0,58,948,27,0,0,0,--,154,396, 
 收到的其他与经营活动有关的现金(万元),12705,102078,73215,49023,22581,70969,62131,22299,9121,105545,84279,74062,30228,44581,27396,19474,8223,31459,20933,16158,10871,27768,43634,22719,5125,29530,34400,25364,17744,9514,9125,10575,8695,13365,7237,13260,9606,6359,11432,4199,9574,1000,1805,277,689,179,1018, 
 经营活动现金流入小计(万元),398992,2437076,1469889,897643,385936,2268794,1456313,863718,305501,2388101,1526509,841650,333862,1743838,1023802,520727,143407,1141867,760482,450265,173506,1179838,635731,368605,118742,1152099,687810,415994,192697,1467108,778719,357751,150819,1171322,691355,410656,127410,712999,364142,203234,85821,379883,176524,113033,160968,54193,27777, 
 购买商品、接受劳务支付的现金(万元),381107,1509829,1114032,759926,421290,1390931,1115892,743402,423162,1409282,993955,623791,368781,1078598,764191,618756,252001,695216,516508,441736,181829,740337,351342,290445,228914,1285520,1150625,825595,470794,1231529,781833,505788,278728,909873,715800,487592,266647,558349,431731,255684,122097,296344,191157,100919,135102,45166,22973, 
 客户贷款及垫款净增加额(万元),0,0,0,0,0,0,0,0,--,0,0,0,0,0,--,--,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),0,0,0,0,0,0,0,0,--,0,0,0,0,0,--,--,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,--,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,--,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,0,0,0,0,0, 
 支付保单红利的现金(万元),0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,--,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),85075,211013,162013,118393,80189,162706,128343,95990,66683,120662,94734,68314,46345,83075,58174,41209,24713,63806,47344,33102,20065,58002,45459,32455,19475,58791,44368,30573,19882,28948,30650,20142,12708,24866,16141,13083,9551,17167,17270,14653,9101,7431,6246,6027,3043,1198,769, 
