 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),38357,28280,15704,71832,52344,34449,17217,51958,47811,24767,58880,29808,17333, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),705,543,80,243,214,138,--,241,3,--,--,7,--, 
 收到的其他与经营活动有关的现金(万元),101,67,19,457,63,25,37,662,676,22,66,38,11, 
 经营活动现金流入小计(万元),39163,28891,15803,72532,52622,34611,17253,52861,48490,24788,58946,29853,17344, 
 购买商品、接受劳务支付的现金(万元),28162,18168,10378,42406,30527,19637,10941,37747,29332,15428,40619,23985,13671, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6832,4455,2213,8328,6237,3919,1910,6904,4560,1977,4252,2716,1560, 
 支付的各项税费(万元),1880,1533,621,2229,1797,1559,1319,2946,3586,2155,5823,4391,319, 
 支付的其他与经营活动有关的现金(万元),4330,2550,1395,4125,4163,2237,2603,3399,1926,1195,1947,868,529, 
 经营活动现金流出小计(万元),41204,26706,14606,57087,42725,27352,16773,50996,39404,20755,52640,31960,16079, 
 经营活动产生的现金流量净额(万元),-2041,2185,1197,15444,9897,7260,480,1865,9086,4033,6306,-2107,1265, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,2394,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),10,10,2,26,26,19,19,--,11,--,21,0,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),10,10,2,26,26,19,19,0,11,0,21,2394,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4289,2093,889,9500,8216,5960,2852,7657,1020,680,2836,744,1258, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,2391,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),4289,2093,889,9500,8216,5960,2852,7657,1020,680,2836,3135,1258, 
 投资活动产生的现金流量净额(万元),-4278,-2082,-887,-9474,-8190,-5941,-2833,-7657,-1010,-680,-2814,-741,-1258, 
 吸收投资收到的现金(万元),26191,--,--,--,--,--,--,--,991,--,--,5292,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,991,--,--,--,--, 
 取得借款收到的现金(万元),11769,7819,1000,10950,8950,4577,2934,22077,9549,8778,18787,5664,514, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),1976,--,1363,--,--,--,--,332,311,311,--,1069,1150, 
 筹资活动现金流入小计(万元),39936,7819,2363,10950,8950,4577,2934,22408,10851,9089,18787,12025,1664, 
 偿还债务支付的现金(万元),6473,4904,2670,14794,11754,5410,2703,14989,12776,9503,16567,2249,152, 
 分配股利、利润或偿付利息所支付的现金(万元),300,200,76,467,438,251,139,346,3159,2989,6375,48,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),3924,1865,1952,1225,--,--,--,332,53,--,311,4654,--, 
 筹资活动现金流出小计(万元),10697,6969,4698,16485,12192,5662,2842,15667,15987,12491,23253,6951,152, 
 筹资活动产生的现金流量净额(万元),29239,850,-2335,-5535,-3242,-1084,92,6741,-5136,-3403,-4466,5074,1512, 
 汇率变动对现金及现金等价物的影响(万元),-241,-79,-12,238,202,105,2,105,-1,1,-4,1,-5, 
 现金及现金等价物净增加额(万元),22678,874,-2036,673,-1333,340,-2259,1054,2939,-49,-978,2227,1515, 
 加:期初现金及现金等价物余额(万元),8093,8093,8093,7420,7420,7420,7420,6365,3426,3426,4404,2178,663, 
 期末现金及现金等价物余额(万元),30771,8966,6056,8093,6087,7759,5160,7420,6365,3377,3426,4404,2178, 
 净利润(万元),--,2082,1082,5750,--,2277,1237,4635,5936,2808,9086,6325,3182, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,57,-8,161,--,-12,20,175,-71,-46,88,413,43, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,858,418,1414,--,642,261,675,562,266,421,271,147, 
 无形资产摊销(万元),--,35,18,70,--,35,17,49,32,15,8,--,--, 
 长期待摊费用摊销(万元),--,300,150,500,--,208,140,95,98,47,58,56,41, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
