 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),94245,200363,134656,102711,76074,265614,223357,125046,90337,183699,126059,64660,37140,151171,115353,93701,41458,271015,194161,186647,91484,164402,114938,63541,38913,191456,142538,106645,144143,115698,102872, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),6886,58875,45341,19855,10273,85254,54412,40314,7148,32106,21215,17264,10039,36105,27148,19007,14160,42888,30432,20618,7512,38332,25821,17762,6752,21920,21400,7796,26542,51664,28417, 
 经营活动现金流入小计(万元),101131,259238,179997,122567,86347,350868,277769,165360,97485,215806,147274,81924,47179,187276,142501,112708,55617,313903,224592,207265,98996,202734,140759,81302,45666,213376,163939,114440,170685,167363,131289, 
 购买商品、接受劳务支付的现金(万元),84061,171557,135054,93914,66412,185363,137424,89554,63952,130798,96869,65283,49767,137327,119904,85934,65958,282579,245697,215983,111976,233940,153458,89170,49101,185644,140755,83592,119139,101669,90834, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4357,9255,7420,5854,4260,6634,5167,3667,2402,5524,4363,2903,1821,6160,4980,3491,2389,7545,5859,4301,2991,4649,3662,1925,846,2839,2354,1569,2559,1908,1964, 
 支付的各项税费(万元),2494,6484,5112,4021,2356,7285,5630,3545,1610,3124,2016,1531,1060,10507,9948,9401,2578,14236,12244,10495,4293,9193,7616,6018,3485,7305,6466,5414,4097,2439,2333, 
 支付的其他与经营活动有关的现金(万元),8168,49409,45034,18310,11065,93233,81037,63456,30662,38313,29920,21374,7595,35058,23540,16844,9661,51937,37647,31243,24163,25126,18264,10841,8231,36681,27925,11190,46070,49849,41051, 
 经营活动现金流出小计(万元),99079,236705,192620,122099,84093,292515,229259,160222,98626,177758,133168,91092,60243,189052,158372,115670,80586,356296,301446,262022,143422,272909,183001,107954,61663,232469,177500,101765,171865,155865,136182, 
 经营活动产生的现金流量净额(万元),2052,22533,-12623,468,2254,58353,48510,5138,-1141,38047,14106,-9168,-13064,-1776,-15871,-2961,-24969,-42393,-76854,-54757,-44426,-70175,-42241,-26652,-15997,-19093,-13561,12675,-1180,11497,-4893, 
 收回投资所收到的现金(万元),--,10000,57545,50783,20336,59990,39808,29730,24205,26796,11400,6400,6000,61580,57680,46680,46680,1884,2703,2438,2634,7000,3000,3000,--,5165,101,101,9944,3845,736, 
 取得投资收益所收到的现金(万元),1208,5889,1093,796,436,16340,13910,2087,971,6826,2743,2110,1166,18781,16399,13898,12074,10474,5636,2875,1267,1830,1988,546,446,2682,937,804,3558,3824,2108, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2,44,42,39,0,79,78,45,1,8,1,0,0,6,4,2,2,130,97,46,6,169,148,148,90,157,77,77,42,105,88, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,101,--,--,--,50,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),1211,15933,58680,51618,20772,76409,53797,31862,25178,33630,14143,8510,7166,80367,74083,60581,58757,12487,8436,5359,3907,8999,5136,3693,535,8105,1115,982,13544,7824,2931, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),197,1307,543,286,96,462,356,285,140,303,242,207,49,5516,5475,3394,796,1360,821,578,446,4829,2631,1940,1250,4731,3192,2310,2536,1232,1318, 
 投资所支付的现金(万元),16,--,50066,46454,22788,94694,99684,54369,54355,23400,23400,19400,4000,14115,14110,14110,6110,3264,191,147,46,46772,46747,46729,1105,10507,10491,455,3049,4813,6768, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,455,455,455,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,7000,7000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),212,8307,57609,46740,22883,95156,100040,54654,54495,23703,23642,19607,4049,19631,19585,17504,6906,4623,1012,725,492,51601,49378,48669,2355,15693,14138,3220,5586,6044,8086, 
 投资活动产生的现金流量净额(万元),999,7626,1070,4878,-2111,-18747,-46244,-22793,-29317,9927,-9498,-11097,3117,60736,54497,43077,51851,7864,7425,4634,3414,-42602,-44242,-44975,-1820,-7588,-13023,-2237,7958,1779,-5155, 
 吸收投资收到的现金(万元),--,150,450,--,--,--,2200,900,--,--,--,--,--,--,--,--,--,68292,68292,--,--,--,--,--,--,77700,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,150,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
