 报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),203027,99590,344885,242954,150838,67170,140262,85665,47536,23797,80592,59960,34749,16310,79523,53261,31681,13452,74726,54035,31812,15238,71227,53182,33202,17934,84980,55122,33337,15059,94165,65016,42554,15948,62781,40083,10873,64205,47961, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到的税费返还(万元),2,--,1974,1973,1912,1426,823,133,4,2,1037,1037,785,253,1586,1238,638,281,251,252,--,--,480,306,306,180,1595,1270,416,--,957,435,276,0,111,111,0,0,44, 
 收到的其他与经营活动有关的现金(万元),1372,759,5991,5347,2623,789,4598,4314,2409,737,4124,2618,2037,1129,2649,2234,1564,552,5539,4821,3420,17125,4690,2050,1566,1818,11165,2487,1919,1258,1382,921,694,513,1081,1141,183,975,888, 
 经营活动现金流入小计(万元),204401,100349,352850,250274,155372,69385,145683,90113,49950,24536,85753,63615,37571,17692,83758,56733,33883,14286,80517,59108,35231,32363,76397,55538,35075,19933,97740,58879,35672,16317,96504,66372,43525,16461,63974,41335,11057,65180,48893, 
 购买商品、接受劳务支付的现金(万元),154026,79577,234951,173443,111796,48246,44721,26199,16696,8679,39231,28829,17194,9223,39528,31049,20179,8790,35399,24613,15135,8804,33784,29261,18817,10844,52055,45388,30573,17788,68014,51057,31317,13852,36839,25644,8274,34246,27917, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),20245,9710,36152,26971,17061,7857,31264,22883,15264,7181,25968,19363,12723,6192,22210,16501,10857,5276,17329,12693,8454,4095,16379,12188,8107,4172,16392,12001,7915,3892,12589,9100,5720,2699,9849,7092,2680,9491,7515, 
 支付的各项税费(万元),5889,3403,9236,6681,4185,2169,6014,4613,3311,1182,6727,5268,3398,1894,7075,4945,2948,983,5367,3658,2396,1207,5242,3850,2880,1285,5485,3941,2412,1034,3625,2785,2009,787,3594,3015,1639,5288,2787, 
 支付的其他与经营活动有关的现金(万元),3338,1969,8720,6433,3351,1623,5875,4088,2435,1311,8359,6165,3770,1143,7561,5483,2843,1267,5963,4695,2332,2092,5658,3902,2085,754,8479,2154,1037,1030,3155,2421,1216,795,1918,1428,361,2163,1528, 
 经营活动现金流出小计(万元),183498,94659,289060,213528,136393,59895,87875,57782,37707,18352,80285,59625,37085,18452,76374,57977,36826,16316,64058,45659,28317,16198,61063,49201,31889,17055,82412,63484,41938,23744,87383,65362,40262,18134,52200,37179,12954,51189,39748, 
 经营活动产生的现金流量净额(万元),20903,5690,63790,36746,18980,9490,57809,32331,12243,6184,5468,3990,486,-760,7384,-1244,-2943,-2030,16459,13449,6914,16165,15334,6336,3186,2878,15329,-4605,-6266,-7426,9121,1010,3263,-1673,11774,4156,-1897,13992,9146, 
 收回投资所收到的现金(万元),28500,14000,24000,24000,19000,24000,--,--,2300,--,2081,2931,2931,1898,2352,352,352,352,--,--,--,--,--,--,0,--,--,520,520,520,--,--,--,0,200,200,0,0,1, 
 取得投资收益所收到的现金(万元),387,199,1153,1041,889,268,707,611,373,109,101,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,5,5,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1089,76,1497,765,257,4,187,12,11,11,126,121,83,61,11,10,--,--,8,8,8,2,4,--,0,--,12,0,0,0,0,0,0,0,26,1,0,1,1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,850,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,520,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,15205,14000,14000,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 投资活动现金流入小计(万元),29975,14275,26650,25806,20146,24272,894,624,2684,120,3157,3052,3014,1959,2363,362,352,352,15213,14008,14008,2,4,0,0,0,532,520,520,520,0,0,0,0,231,206,0,1,2, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),19367,10154,47137,35068,23600,16961,31363,19555,13429,7167,22628,16729,12039,4734,31638,27001,16805,8870,38468,33271,23604,12138,49657,32886,24024,11767,29562,17527,8966,4386,15888,8942,4210,1475,4954,3673,768,7621,8574, 
 投资所支付的现金(万元),20820,14500,15720,1720,1720,1720,25600,22149,655,355,12729,4147,1850,--,760,839,760,228,230,--,--,--,4910,4830,60,60,1715,715,415,--,6483,6483,6483,5186,520,160,0,200,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,1587,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,537,33,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 投资活动现金流出小计(万元),40187,24654,62857,36789,25321,18681,56963,41704,14084,7522,36945,20876,13889,4734,32398,27840,17565,9098,39236,33304,23604,12138,54567,37716,24084,11827,31277,18242,9381,4386,22371,15425,10693,6661,5474,3833,768,7821,8574, 
 投资活动产生的现金流量净额(万元),-10212,-10379,-36207,-10982,-5174,5591,-56069,-41080,-11400,-7403,-33787,-17824,-10875,-2775,-30036,-27478,-17213,-8746,-24023,-19296,-9595,-12135,-54562,-37716,-24084,-11827,-30745,-17722,-8861,-3865,-22371,-15425,-10692,-6661,-5244,-3627,-768,-7820,-8573, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,500,500,500,500,40390,40305,40305,--,0,--,--,--,100,100,100,--,730,500,500,--,21000,20000,20000,20000,149230,149230,--,0,0,--,0,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,500,500,500,500,85,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 取得借款收到的现金(万元),23000,1900,44832,39832,21142,346,4187,4089,1589,624,3097,2160,--,--,--,--,--,--,--,--,--,--,--,--,0,--,3500,--,--,--,7600,7600,7600,3800,6000,5000,3000,16580,10967, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,50000,50642,50000,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),233,5650,53,1507,3104,4347,--,286,395,--,1841,33,393,--,0,--,146,876,10127,6213,9539,4285,321,611,397,5808,--,162,293,1547,--,--,--,0,0,--,0,0,0, 
 筹资活动现金流入小计(万元),23233,7550,44885,41340,24246,4693,4687,4875,2484,1124,45328,42498,40698,0,0,0,146,876,10227,6313,9639,4285,51051,51753,50897,5808,24500,20162,20293,21547,156830,156830,7600,3800,6000,5000,3000,16580,10967, 
 偿还债务支付的现金(万元),20000,--,66077,63612,51112,200,3575,3522,96,--,3730,2500,--,--,--,--,--,--,--,--,--,--,3500,3500,3500,3500,--,--,--,--,11600,11600,1000,1000,9790,9790,4500,16090,11967, 
 分配股利、利润或偿付利息所支付的现金(万元),16198,463,14250,13803,13376,164,12643,12478,12304,163,10311,10052,9850,--,8902,7700,7700,--,7811,7811,7700,--,6226,5420,4995,45,5694,5563,5390,--,3223,3153,2928,2471,2197,2115,1498,1094,4012, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付其他与筹资活动有关的现金(万元),5289,--,5255,116,31,--,20196,5849,3198,3300,19,4270,19,1109,2804,514,444,--,20,306,0,--,4891,7287,3124,--,3425,--,--,--,5579,574,--,0,0,--,0,0,0, 
 筹资活动现金流出小计(万元),41487,463,85582,77531,64519,364,36414,21848,15599,3463,14059,16822,9869,1109,11707,8214,8144,0,7831,8116,7700,0,14617,16208,11619,3545,9119,5563,5390,0,20402,15327,3928,3471,11987,11905,5998,17184,15979, 
 筹资活动产生的现金流量净额(万元),-18254,7088,-40697,-36191,-40273,4329,-31727,-16973,-13115,-2339,31268,25676,30829,-1109,-11707,-8214,-7998,876,2396,-1803,1939,4285,36434,35545,39278,2263,15381,14599,14903,21547,136428,141503,3672,329,-5987,-6905,-2998,-604,-5012, 
 汇率变动对现金及现金等价物的影响(万元),-27,-1087,-781,-360,-157,-54,424,97,56,-17,118,77,31,31,27,29,42,18,-244,-234,-155,14,-81,6,-1,-16,-106,-100,-58,-26,-113,-68,-20,-6,-20,-13,-4,-197,-270, 
 现金及现金等价物净增加额(万元),-7590,1312,-13895,-10788,-26625,19356,-29563,-25625,-12217,-3574,3067,11918,20472,-4613,-34332,-36907,-28112,-9883,-5413,-7883,-897,8329,-2876,4172,18379,-6703,-141,-7828,-282,10229,123066,127020,-3778,-8011,523,-6390,-5666,5370,-4709, 
 加:期初现金及现金等价物余额(万元),53664,53664,67559,67559,67559,67559,97122,97122,97122,97122,94055,94055,94055,94055,128386,128386,128386,128347,133799,133799,133799,133799,136675,136675,136675,136675,136816,136816,136816,136816,13750,13750,13750,13750,13227,13227,13227,7857,12566, 
 期末现金及现金等价物余额(万元),46073,54975,53664,56770,40934,86915,67559,71497,84905,93548,97122,105973,114526,89441,94055,91480,100275,118464,128386,125916,132902,142128,133799,140846,155054,129972,136675,128988,136534,147045,136816,140770,9972,5739,13750,6838,7561,13227,7857, 
 净利润(万元),22225,--,34665,--,14881,--,17550,--,8849,--,15412,--,8450,--,13397,--,5689,--,10338,--,4607,--,3760,--,4276,--,12503,--,5988,--,14930,--,7280,0,11804,--,0,10967,6502, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 资产减值准备(万元),2034,--,6017,--,2834,--,3278,--,999,--,1319,--,803,--,3483,--,671,--,947,--,529,--,5255,--,212,--,220,--,160,--,214,--,134,0,216,--,0,39,-63, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),12651,--,21122,--,10207,--,16866,--,8261,--,14208,--,6553,--,8511,--,3641,--,5081,--,2471,--,6272,--,3337,--,6258,--,2837,--,4048,--,1729,0,3374,--,0,3144,2002, 
 无形资产摊销(万元),611,--,1227,--,607,--,819,--,286,--,491,--,190,--,336,--,126,--,255,--,119,--,224,--,110,--,200,--,72,--,146,--,58,0,85,--,0,46,27, 
 长期待摊费用摊销(万元),170,--,348,--,158,--,303,--,164,--,213,--,47,--,92,--,30,--,60,--,31,--,31,--,15,--,22,--,9,--,16,--,8,0,9,--,0,10,9, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-148,--,-35,--,93,--,94,--,159,--,138,--,4,--,-1714,--,14,--,-5,--,-5,--,-1,--,1,--,195,--,3,--,149,--,23,0,10,--,0,17,0, 
 固定资产报废损失(万元),64,--,337,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 公允价值变动损失(万元),207,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,1,--,0,-1,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 财务费用(万元),1013,--,2576,--,1662,--,4281,--,1645,--,4044,--,1787,--,3563,--,1779,--,3097,--,1774,--,2401,--,64,--,153,--,--,--,665,--,252,0,329,--,0,1071,795, 
 投资损失(万元),-378,--,-1128,--,-889,--,-707,--,-373,--,-153,--,--,--,-603,--,43,--,20,--,6,--,-5,--,3,--,-55,--,-55,--,56,--,32,0,-6,--,0,0,2, 
 递延所得税资产减少(万元),-19,--,-443,--,95,--,-431,--,-149,--,514,--,-97,--,30,--,-47,--,-371,--,-45,--,-244,--,-8,--,-82,--,-102,--,-97,--,-19,0,-43,--,0,-73,14, 
 递延所得税负债增加(万元),1251,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 存货的减少(万元),3914,--,-18769,--,-12796,--,-15745,--,-5569,--,-4562,--,874,--,-20951,--,-12165,--,-1356,--,233,--,2587,--,-1636,--,-3618,--,-7141,--,-12504,--,-8224,0,-91,--,0,152,-4237, 
 经营性应收项目的减少(万元),7650,--,-29127,--,-22752,--,-59888,--,-19475,--,-29891,--,-24884,--,-12294,--,-16893,--,-6798,--,-6578,--,-5342,--,-4915,--,-9784,--,-18994,--,-3741,--,-3682,0,-7424,--,0,519,-1420, 
